0,0,0,104843,0,0,0,0,104891,0,0,0,0,104844,104832,104922,0,0,0,0,104917,0,0,0,0,0,0,0,0,0,0,0,104950,0,104832,104988,0,104998,0,0,105025,105029,0,0,0,0,105000,105032,0,0,0,0,105068,105068,0,0,0,0,105049,0,105098,105068,105103,0,105108,0,0,0,0,105146,105073,0,0,105156,105066,0,0,105121,105153,105227,105192,105226,0,0,0,0
0,0,0,104844,0,0,0,0,104892,0,0,0,0,104845,104833,104923,0,0,0,0,104918,0,0,0,0,0,0,0,0,0,0,0,104951,0,104833,104989,0,104999,0,0,0,0,0,0,0,0,105001,105033,0,0,0,0,0,105069,0,0,0,0,105050,0,105099,105069,105104,0,105109,0,0,0,0,105147,105074,0,0,105157,105067,0,0,105122,105154,105228,105193,105227,0,0,0,0
0,0,0,104845,0,0,0,0,104893,0,0,0,0,104846,104834,104924,0,0,0,0,104919,0,0,0,0,0,0,0,0,0,0,0,104952,0,104834,104990,0,105000,0,0,0,0,0,0,0,0,105002,105034,0,0,0,0,0,105070,0,0,0,0,105051,0,105100,105070,105105,0,105110,0,0,0,0,105148,105075,0,0,105158,105068,0,0,105123,105155,105229,105194,105228,0,0,0,0
0,0,0,104846,0,0,0,0,104894,0,0,0,0,104847,104835,104925,0,0,0,0,104920,0,0,0,0,0,0,0,0,0,0,0,104953,0,104835,104991,0,105001,0,0,0,0,0,0,0,0,105003,105035,0,0,0,0,0,105071,0,0,0,0,105052,0,105101,105071,105106,0,105111,0,0,0,0,105149,105076,0,0,105159,105069,0,0,105124,105156,105230,105195,105229,0,0,0,0
0,0,0,104847,0,0,0,0,104895,0,0,0,0,104848,104836,0,0,0,0,0,104921,0,0,0,0,0,0,0,0,0,0,0,104954,0,104836,104992,0,105002,0,0,0,0,0,0,0,0,105004,105036,0,0,0,0,0,105072,0,0,0,0,105053,0,105102,105072,105107,0,105112,0,0,0,0,105150,105077,0,0,105160,105070,0,0,105125,105157,105231,105196,105230,0,0,0,0
0,0,0,104848,0,0,0,0,104896,0,0,0,0,104849,104837,0,0,0,0,0,104922,0,0,0,0,0,0,0,0,0,0,0,104955,0,104837,104993,0,105003,0,0,0,0,0,0,0,0,105005,105037,0,0,0,0,0,105073,0,0,0,0,105054,0,105103,105073,105108,0,105113,0,0,0,0,105151,105078,0,0,105161,105071,0,0,105126,105158,105232,105197,105231,0,0,0,0
0,0,0,104849,0,0,0,0,104897,0,0,0,0,104850,104838,0,0,0,0,0,104923,0,0,0,0,0,0,0,0,0,0,0,104956,0,104838,104994,0,105004,0,0,0,0,0,0,0,0,105006,0,0,0,0,0,0,105074,0,0,0,0,105055,0,105104,105074,105109,0,105114,0,0,0,0,105152,105079,0,0,105162,105072,0,0,105127,105159,105233,105198,105232,0,0,0,0
0,0,0,104850,0,0,0,0,104898,0,0,0,0,104851,104839,0,0,0,0,0,104924,0,0,0,0,0,0,0,0,0,0,0,104957,0,104839,104995,0,105005,0,0,0,0,0,0,0,0,105007,0,0,0,0,0,0,105075,0,0,0,0,105056,0,105105,105075,105110,0,105115,0,0,0,0,105153,105080,0,0,105163,105073,0,0,105128,105160,105234,105199,105233,0,0,0,0
0,0,0,104851,0,0,0,0,104899,0,0,0,0,104852,104840,0,0,0,0,0,104925,0,0,0,0,0,0,0,0,0,0,0,104958,0,104840,104996,0,0,0,0,0,0,0,0,0,0,105008,0,0,0,0,0,0,105076,0,0,0,0,105057,0,105106,105076,105111,0,105116,0,0,0,0,105154,105081,0,0,105164,105074,0,0,105129,105161,105235,105200,105234,0,0,0,0
0,0,0,104852,0,0,0,0,104900,0,0,0,0,104853,104841,0,0,0,0,0,104926,0,0,0,0,0,0,0,0,0,0,0,104959,0,104841,104997,0,0,0,0,0,0,0,0,0,0,105009,0,0,0,0,0,0,105077,0,0,0,0,105058,0,105107,105077,105112,0,105117,0,0,0,0,105155,105082,0,0,105165,105075,0,0,105130,105162,105236,105201,105235,0,0,0,0
