-0.01654,0.007702,0.005119,-0.01218,0.02124,-0.006573,-0.0004196,-0.02043,0.009449,-0.05328,-0.02434,0.001165,0.04959,-0.07438,0.004326,-0.07991,-0.01319,-0.01796,0.0008838,-0.05537,0.02429,-0.06543,-0.001713,0.003506,-0.006595,-0.00502,-0.04459,-0.03917,-0.01522,-0.02738,-0.04007,-0.01078,-0.01504,-0.005836,0.01099,0.0181,-0.07132,-0.01762,-0.001366,-0.0009613,0.01047,0.01006,-0.01389,-0.03087,0.0228,-0.01681,-0.02465,-0.001175,0.001652,-0.03167,-0.04351,-0.008678,-0.07121,0.01452,-0.03783,0.05289,0.08511,0.01627,0.01376,-0.01968,-0.02659,0.02938,-0.009418,0.05921,0.07103,0.0004768,0.02599,-0.005268,-0.01753,0.01114,0.05251,-0.03159
-0.01654,0.008225,0.009744,-0.01218,0.02124,-0.01055,0.0005735,-0.02043,0.009449,-0.05328,-0.008597,0.001165,0.02993,-0.07438,0.007917,-0.07991,-0.01405,-0.01656,0.0007277,-0.05844,0.02429,-0.06543,-0.001713,0.003506,-0.006595,-0.00502,-0.04459,-0.03917,-0.02519,-0.02738,-0.04007,-0.01159,-0.01504,-0.005836,0.01406,0.0181,-0.05059,-0.01822,-0.001366,-0.0009613,0.01061,0.01006,-0.01258,-0.03087,0.02308,-0.02135,-0.01778,0.001264,-0.003911,-0.03167,-0.04351,-0.01066,-0.07121,0.01452,-0.03564,0.05289,0.08511,0.01627,0.02599,-0.01808,-0.04115,0.02938,-0.009418,0.05921,0.07103,-0.001345,0.02599,-0.001446,-0.01767,0.01114,0.03205,-0.03159
-0.01452,0.009477,0.01201,-0.01419,0.0222,-0.01255,0.0003605,-0.02693,0.01482,-0.04743,-0.003482,0.0002111,0.02327,-0.07445,0.00887,-0.07776,-0.01881,-0.01879,0.0009149,-0.05888,0.02552,-0.06348,-0.003561,0.003887,-0.0004263,-0.01405,-0.04177,-0.04124,-0.0316,-0.03609,-0.0295,-0.012,-0.0161,-0.006392,0.01231,0.01543,-0.04479,-0.03214,-0.004481,-0.005596,0.01135,0.009533,-0.01192,-0.03049,0.01538,-0.04818,-0.01735,0.003152,0.001237,-0.04599,-0.04539,-0.01176,-0.06824,0.0136,-0.03772,0.05465,0.08496,0.01735,0.0257,-0.01667,-0.04145,0.03401,-0.01362,0.06043,0.06629,-0.001567,0.02282,0.0009481,-0.0165,0.009281,0.0337,-0.03018
-0.01409,0.01076,0.01173,-0.01277,0.02228,-0.01344,0.0001282,-0.04666,0.01206,-0.04856,-0.00547,-2.015e-005,0.01377,-0.07486,0.007951,-0.07771,-0.01225,-0.01988,0.001581,-0.058,0.02453,-0.06142,-0.001284,0.0007655,-0.001742,-0.02226,-0.04156,-0.04384,-0.0448,-0.03646,-0.03705,-0.01197,-0.01543,-0.007032,0.0123,0.01526,0.02667,-0.05092,-0.01334,-0.008815,0.01147,0.009389,-0.009636,-0.02972,-0.0622,-0.05163,-0.01696,0.00439,-0.006208,-0.03653,-0.04005,-0.01445,-0.06951,0.01453,-0.05336,0.05356,0.0848,0.01887,0.02289,-0.01663,-0.04161,0.03636,-0.01666,0.06143,0.06453,-0.004268,0.01418,0.001166,-0.01443,0.009842,0.03968,-0.02877
-0.0141,0.009312,0.01185,-0.01445,0.02192,-0.01464,0.0006122,-0.04836,0.01059,-0.04637,-0.009205,0.0004657,0.01108,-0.07444,0.01066,-0.07818,-0.01926,-0.0221,0.001274,-0.06162,0.02199,-0.06102,-0.0001793,4.625e-005,-0.003042,-0.02513,-0.04248,-0.0436,-0.04777,-0.03827,-0.04702,-0.01133,-0.01581,-0.007467,0.01197,0.01517,0.006576,-0.05665,-0.02462,-0.008332,0.01292,0.009871,-0.009439,-0.03063,-0.05076,-0.09935,-0.01421,0.004701,-0.01482,-0.04031,-0.04104,-0.01512,-0.06726,0.01467,-0.05822,0.05347,0.08278,0.01902,0.02363,-0.02061,-0.04271,0.03707,-0.01717,0.05967,0.06085,-0.00507,0.01811,0.001885,-0.01475,0.009853,0.04245,-0.02819
-0.01354,0.00971,0.01185,-0.01532,0.02129,-0.009414,0.0006081,-0.03966,0.007882,-0.04761,-0.01233,0.001384,0.00976,-0.07467,0.01215,-0.07823,-0.02874,-0.02259,0.001331,-0.06454,0.01899,-0.05962,-0.0006302,-0.0001602,-0.003591,-0.02783,-0.04276,-0.04499,-0.05115,-0.04169,-0.05765,-0.01058,-0.01672,-0.007454,0.01189,0.01646,-0.000894,-0.058,-0.02321,-0.007618,0.0139,0.009549,-0.009984,-0.02422,-0.05849,-0.09104,-0.01406,0.006961,-0.02195,-0.03909,-0.04282,-0.01513,-0.06899,0.01474,-0.06037,0.05811,0.08065,0.01954,0.03538,-0.02135,-0.04901,0.04091,-0.01598,0.05921,0.06262,-0.006571,0.01511,0.00278,-0.01276,0.01373,0.04513,-0.02783
-0.01228,0.009796,0.01323,-0.02272,0.01998,-0.009716,0.0007957,-0.03407,0.01093,-0.0505,-0.01821,0.004296,0.008579,-0.07424,0.01508,-0.07859,-0.03515,-0.02493,0.001519,-0.06582,0.01821,-0.05587,0.0003174,-0.00031,0.001025,-0.03524,-0.04463,-0.04632,-0.05676,-0.04767,-0.06029,-0.01034,-0.01712,-0.009365,0.01301,0.01568,-0.01241,-0.06135,-0.03026,-0.008014,0.0155,0.009011,-0.01124,-0.02153,-0.06452,-0.08853,-0.01268,0.009842,-0.03339,-0.03868,-0.04799,-0.01742,-0.06439,0.01576,-0.06212,0.06015,0.07741,0.02003,0.03925,-0.01983,-0.05545,0.0475,-0.01862,0.05232,0.06099,-0.006339,0.01692,0.003291,-0.0125,0.01385,0.04733,-0.0224
-0.01111,0.0109,0.01309,-0.02271,0.01952,-0.009905,0.001494,-0.03014,0.01158,-0.05183,-0.02825,0.006566,0.007671,-0.07167,0.01577,-0.07652,-0.0376,-0.02528,0.002031,-0.06773,0.01765,-0.05305,0.002343,0.0006861,0.0002685,-0.03867,-0.0454,-0.04539,-0.06176,-0.05146,-0.06459,-0.009266,-0.01902,-0.009909,0.01405,0.01469,-0.01302,-0.06085,-0.04355,-0.007367,0.01581,0.008137,-0.01351,-0.02285,-0.07463,-0.09237,-0.01574,0.0115,-0.03646,-0.03291,-0.05,-0.02078,-0.0602,0.0155,-0.06526,0.05551,0.07428,0.02061,0.03818,-0.01963,-0.06238,0.05285,-0.01897,0.05091,0.06195,-0.007016,0.01872,0.003397,-0.01169,0.01227,0.05146,-0.02068
-0.009897,0.01107,0.01312,-0.02609,0.01654,-0.008823,0.00305,-0.02247,0.02229,-0.05667,-0.03575,0.00937,0.006838,-0.07,0.02099,-0.07474,-0.03993,-0.02651,0.002593,-0.06955,0.01682,-0.04964,0.002833,-0.000497,0.003216,-0.04049,-0.04514,-0.04165,-0.06364,-0.05345,-0.06686,-0.009185,-0.02118,-0.01059,0.01495,0.01446,-0.02535,-0.06032,-0.04792,-0.007087,0.01751,0.007626,-0.01617,-0.02225,-0.06303,-0.09425,-0.01769,0.01469,-0.04242,-0.03841,-0.05528,-0.02224,-0.05539,0.01779,-0.06718,0.05264,0.07022,0.02148,0.04302,-0.02078,-0.06723,0.056,-0.021,0.04933,0.06379,-0.008822,0.02118,0.002151,-0.01227,0.01098,0.0519,-0.01877
-0.008406,0.0118,0.0132,-0.02581,0.01646,-0.009456,0.003621,-0.01562,0.02065,-0.06318,-0.03938,0.01106,0.006352,-0.06983,0.02585,-0.07466,-0.04214,-0.02597,0.003745,-0.0668,0.01779,-0.0473,0.005556,-0.001325,0.004444,-0.04342,-0.04667,-0.02897,-0.066,-0.05171,-0.06744,-0.00923,-0.02334,-0.01082,0.01607,0.01405,-0.02406,-0.06013,-0.05072,-0.008464,0.01897,0.007082,-0.02038,-0.02048,-0.07345,-0.07646,-0.02105,0.01675,-0.04781,-0.03704,-0.05839,-0.02306,-0.05237,0.01842,-0.06543,0.05093,0.05733,0.02223,0.04459,-0.01924,-0.06811,0.05721,-0.02273,0.04776,0.06683,-0.01,0.02161,0.001218,-0.01356,0.009411,0.05297,-0.01538
