0.08509,-0.001684,-0.002959,0.02099,0.04812,-0.04939,-0.1137,-0.05437,-0.0178,-0.09737,-0.02438,-0.06303,-0.01892,-0.1016,-0.08682,0.001015,-0.01615,-0.03166,0.06141,0.00337,0.0006332,0.06163,0.06323,0.06193,0.04902,-0.003786
0.4092,-0.001684,-0.002959,0.01275,0.04687,-0.04939,-0.1137,-0.05437,-0.0178,-0.09737,-0.02438,-0.06303,-0.01892,-0.1016,-0.08682,-0.02591,-0.01615,-0.02926,0.06141,0.00337,0.006547,0.06163,0.06323,0.06193,0.04902,-0.006644
0.598,0.0007665,-0.01227,0.009938,0.2222,-0.04828,-0.1108,-0.05073,-0.03075,-0.09641,-0.03891,-0.06268,-0.03284,-0.09697,-0.08869,-0.04944,-0.05076,-0.04165,0.06259,0.004753,0.008807,0.0563,0.0688,0.07341,0.05169,-0.01974
0.3374,-9.523e-006,-0.01062,0.009095,0.1125,-0.04696,-0.1121,-0.05726,-0.03267,-0.09582,-0.05033,-0.06297,-0.02788,-0.09279,-0.09216,-0.05111,-0.05403,-0.0236,0.06091,0.01083,9.506e-005,0.05383,0.06644,0.07573,0.05504,-0.02638
0.2386,-0.002286,-0.006519,0.006945,0.07869,-0.04742,-0.1122,-0.05903,-0.03406,-0.1006,-0.04758,-0.059,-0.02308,-0.09306,-0.09226,-0.06324,-0.05204,-0.01721,0.06458,0.01545,0.008519,0.05576,0.06682,0.07611,0.05036,-0.02423
0.186,-0.003919,-0.004541,0.004785,0.06993,-0.04757,-0.1122,-0.05907,-0.03412,-0.1024,-0.0421,-0.05555,-0.02299,-0.09093,-0.093,-0.07277,-0.0497,-0.02831,0.0661,0.0169,0.01362,0.05429,0.06548,0.07538,0.05,-0.02524
0.1613,-0.007603,-0.006008,0.002099,0.06718,-0.04633,-0.1119,-0.058,-0.02998,-0.1005,-0.04483,-0.06489,-0.02358,-0.08669,-0.06654,-0.07734,-0.0451,-0.03855,0.06649,0.02323,0.01833,0.05164,0.06384,0.07622,0.05245,-0.02871
0.004494,-0.0136,-0.006145,0.0009847,0.06644,-0.04596,-0.1129,-0.05706,-0.02945,-0.09771,-0.04435,-0.06612,-0.0195,-0.08515,-0.06287,-0.08126,-0.0542,-0.04187,0.07152,0.02601,0.04379,0.05479,0.05886,0.0714,0.05284,-0.03281
0.00434,-0.02198,-0.008742,-0.001385,0.04833,-0.04577,-0.1129,-0.05209,-0.0274,-0.09592,-0.03856,-0.07556,-0.02248,-0.08214,-0.05165,-0.08472,-0.05699,-0.05086,0.07856,0.02785,0.05311,0.05659,0.05865,0.06713,0.0527,-0.03497
0.00482,-0.02759,-0.01009,-0.001253,0.0521,-0.04537,-0.113,-0.04734,-0.02607,-0.09083,-0.04177,-0.08399,-0.02365,-0.07898,-0.05209,-0.08645,-0.06234,-0.05584,0.08124,0.03393,0.05993,0.05643,0.05403,0.06587,0.05659,-0.03763
