0.06685,0.0383,0.03934,0.03789,0.02068,-0.001963,-0.002344,0.02725,-0.1513,0.006584,0.007438,0.1252,0.0404,0.003508,0.004272,0.02821,0.0222,0.05567,0.04928,0.02411,-0.02647,0.003721,-0.05058,0.06813,0.03889,-0.007021,-0.0004635,0.0201,0.04872,0.02496,0.0008316,-0.01848,0.03432,-0.01298,-0.003536,0.02054,0.03475,0.01971,0.05002,-0.004347,-0.0003281,-0.004086,0.02274,0.08065,0.03507,-0.017,-0.009537,0.02391,0.00889,0.06649,0.01735,0.01802,0.0003853,0.001646,-0.00149,0.05992,-0.00708,-0.0001602,0.002514,-0.00495,0.09324,0.07507,-0.01153,0.0636,-0.0008125
0.06685,0.0383,0.03934,0.03789,0.02068,-0.001963,-0.002344,0.02725,-0.4163,0.006584,0.007438,0.1252,0.0404,0.003508,0.004272,0.02821,0.0222,0.05567,0.04928,0.02411,-0.03114,0.003721,-0.05058,0.06813,0.03889,-0.007021,-0.0004635,0.0201,0.04872,0.02496,0.0008316,-0.01848,0.03432,-0.01298,-0.003536,0.02054,0.03475,0.01971,0.05002,0.03041,-0.0003281,0.003837,0.02986,0.08065,0.03507,-0.017,-0.009537,0.02391,0.00889,0.06649,0.01639,0.01802,0.0003853,0.001646,-0.002005,0.05992,0.03277,-0.0001602,0.002514,-0.000504,0.09324,0.07507,-0.01153,0.07136,-0.0008125
0.06602,0.03925,0.07496,0.02607,0.01796,-0.0009966,-0.00316,0.02222,-0.515,-0.03713,0.005032,0.09315,0.02847,0.001597,0.005787,0.0246,0.03092,0.04413,0.03609,0.01196,-0.03391,0.002652,-0.0673,0.05492,0.03017,-0.00584,0.001254,0.01717,0.0511,0.01382,-0.01037,-0.005305,0.03307,-0.0008736,0.01156,0.03855,0.04374,0.02916,0.05621,0.03808,0.00167,-0.01113,0.03432,0.06145,0.03326,-0.01339,-0.008907,0.02882,0.001853,0.07315,0.01508,0.02207,0.001473,0.0003757,-0.001256,0.0547,0.04515,-0.0002069,-0.001836,-0.001139,0.09439,0.06824,-0.01266,0.02153,-0.0001984
0.06086,0.03937,0.08224,0.02158,0.01635,-0.001003,-0.0026,0.02355,-0.301,0.03256,0.00908,0.09521,0.01231,0.001779,0.003119,0.02492,0.03208,0.04957,0.03851,0.01233,-0.0293,0.0007947,-0.07247,0.04882,0.0277,0.008309,0.004378,0.01587,0.0552,0.0198,-0.01308,-0.01278,0.01428,-0.003508,0.01693,0.04209,0.0475,0.02894,0.06037,0.03444,-0.001807,-0.01145,0.02707,0.05415,0.03108,-0.01165,-0.00595,0.03203,0.002875,0.07194,0.01737,0.02451,0.005314,0.0004514,0.0006773,0.04968,0.0481,0.0001195,-0.002143,-0.006803,0.07839,0.05933,-0.007293,0.01857,0.0001424
0.04622,0.04399,0.08972,0.01809,0.01442,-0.0005498,-0.001233,0.04223,-0.2153,0.04156,0.008977,0.04532,0.006715,0.001277,0.005364,0.04316,0.02401,0.0471,0.0363,0.006755,-0.03084,0.002478,-0.07067,0.04747,0.03219,0.01727,0.01006,0.01846,0.06056,0.01971,-0.009986,-0.01419,0.007531,-0.002782,0.01972,0.05299,0.04953,0.03074,0.06196,0.03405,-0.000596,0.01716,0.02739,0.04637,0.02851,-0.01395,-0.006353,0.03637,0.006636,0.07889,0.02348,0.03108,0.007841,0.0004754,-0.0003437,0.03315,0.05582,-0.0002012,-0.002637,-0.003476,0.06567,0.05818,-0.01382,0.03276,0.0001087
0.03788,0.04235,0.07038,0.01855,0.01357,0.0003324,0.004403,0.04261,-0.1691,0.04621,0.01016,0.03883,0.007966,0.001308,0.01099,0.04622,0.03213,0.04581,0.04026,0.03329,-0.03418,0.002949,-0.07165,0.04158,0.03075,0.0216,0.01178,0.01844,0.05617,0.01555,-0.0122,-0.01655,0.007624,2.403e-005,0.0264,0.05193,0.05418,0.03011,0.05789,0.03551,0.01242,0.0246,0.02779,0.03634,0.02975,-0.009775,-0.01196,0.03936,0.007843,0.07349,0.02379,0.03209,0.009793,0.0003204,-0.000117,0.02435,0.0422,1.907e-005,-0.003031,-0.00618,0.05521,0.05487,-0.0179,0.03734,0.0001827
0.03018,0.04306,0.06796,0.01545,0.009213,0.0006343,0.02028,0.03075,-0.09218,0.05113,0.01843,0.02377,0.008491,-0.0001774,0.012,0.04899,0.0391,0.03915,0.03957,0.038,-0.03633,0.003682,-0.06783,0.03528,0.02724,0.03157,0.01444,0.01575,0.03454,0.01398,-0.0147,-0.01911,0.007168,-0.00042,0.04037,0.06653,0.05941,0.02981,0.05523,0.03676,0.01336,0.02996,0.02736,0.0311,0.02976,-0.008222,-0.01098,0.04556,0.00988,0.07384,0.02759,0.03806,0.01408,3.204e-005,-4.845e-005,0.02765,0.04214,3.166e-005,-0.003397,-0.008081,0.04408,0.04797,-0.03021,0.03144,0.0001858
0.02499,0.041,0.05619,0.02858,0.008462,-0.0003626,0.03491,0.03512,-0.01289,0.06658,0.0255,0.01626,0.03525,0.0005604,0.01487,0.055,0.03939,0.03522,0.04418,0.04014,-0.04624,0.004799,-0.05462,0.03337,0.02747,0.03707,0.01124,0.01507,0.03205,0.01508,-0.01396,-0.02107,0.02094,-0.002838,0.04268,0.06521,0.06378,0.0271,0.05285,0.04091,0.01725,0.0365,0.0249,0.0271,0.03137,-0.01015,-0.01771,0.04869,0.02945,0.06312,0.03047,0.03963,0.01609,-3.433e-005,0.0003489,0.0271,0.03758,0.0005383,0.004076,-0.01446,0.02812,0.04118,-0.02809,0.02677,-0.002125
0.02661,0.03868,0.04093,0.03669,0.008786,0.0002889,0.05699,0.03626,-0.01177,0.08124,0.02915,0.005134,0.04102,-0.0003593,0.01925,0.06382,0.04844,0.0255,0.03958,0.03823,-0.06392,0.005193,-0.05163,0.03506,0.02356,0.03561,0.02305,0.01477,0.02586,0.01484,-0.01167,-0.02179,0.02611,-0.001639,0.04336,0.08535,0.06887,0.02727,0.04954,0.04213,0.02643,0.04208,0.02867,0.02179,0.03414,-0.009237,-0.01876,0.04959,0.03062,0.05153,0.03406,0.04459,0.01555,2.174e-005,-0.0004214,0.0275,0.04293,0.0002605,0.005268,-0.01998,0.02369,0.04367,-0.03014,0.03596,0.0005775
0.02485,0.0323,0.02878,0.04215,0.007504,-2.845e-005,0.06347,0.0379,-0.01161,0.0876,0.03317,0.001508,0.05371,0.0004646,0.02345,0.0702,0.05375,0.01995,0.0382,0.03861,-0.06863,0.007525,-0.04484,0.03289,0.01374,0.04081,0.02447,0.01496,0.02068,0.01274,-0.009662,-0.02568,0.03067,0.0008133,0.01254,0.09112,0.06894,0.02437,0.04539,0.04092,0.03395,0.03765,0.03064,0.01805,0.0367,-0.01346,-0.01929,0.04516,0.02727,0.03221,0.03437,0.04567,0.01431,-0.0001022,0.0005772,0.02724,0.03979,0.0003796,0.00978,-0.03157,0.02533,0.03933,-0.04063,0.03533,0.002295
0.02189,0.02818,0.02411,0.04613,0.01111,8.619e-005,0.06764,0.03746,-0.008673,0.09476,0.03722,0.003328,0.04424,0.0002068,0.02242,0.07615,0.06051,0.01045,0.02687,0.03435,-0.07305,0.008076,-0.03273,0.03774,0.004473,0.03586,0.02541,0.01986,0.01307,0.01026,-0.01123,-0.02518,0.04205,-0.0009556,0.007865,0.08381,0.06811,0.02468,0.0424,0.03871,0.0321,0.0295,0.03565,0.01482,0.0362,-0.01646,-0.02834,0.04405,0.0317,0.02074,0.03626,0.04737,0.01304,-0.0001675,0.0006412,0.02956,0.04614,0.0004494,0.0121,-0.03802,0.02925,0.03682,-0.0485,0.03094,-0.001584
0.02195,0.02407,0.02279,0.04227,0.01488,-0.0002249,0.05135,0.04001,-0.008655,0.08914,0.03089,0.01114,0.03758,0.0009827,0.02221,0.08037,0.0634,0.007158,0.02156,0.03091,-0.07461,0.01128,-0.03172,0.03641,-0.003218,0.03233,0.02769,0.02152,0.008562,0.01225,-0.01549,-0.02233,0.04843,0.004191,0.00389,0.06943,0.06557,0.02735,0.04168,0.03556,0.04156,0.02236,0.03473,0.01867,0.03821,-0.01799,-0.03273,0.03942,0.04278,0.008774,0.03413,0.04639,0.006549,-0.0003571,0.0005499,0.02856,0.04816,0.000391,0.01753,-0.04394,0.03069,0.03844,-0.05358,0.03751,-0.0003243
0.02942,0.02098,0.02442,0.04349,0.02066,0.0001806,0.05197,0.04079,-0.0111,0.07508,0.0276,0.01774,0.04348,-2.67e-005,0.02067,0.08489,0.06795,0.02523,0.02054,0.02593,-0.06011,0.01138,-0.03086,0.04109,-0.008507,0.03388,0.03269,0.02435,0.003937,0.009859,-0.01785,-0.03074,0.04784,0.02075,0.004901,0.06172,0.05916,0.02963,0.04303,0.03522,0.03803,0.01466,0.03274,0.01914,0.03438,-0.02108,-0.02747,0.03914,0.04357,0.007305,0.03347,0.04702,0.002912,-0.0002422,0.0002594,0.03022,0.056,-0.0001923,0.02171,-0.04665,0.0339,0.04446,-0.05435,0.04199,9.733e-005
0.04172,0.02021,0.02207,0.03534,0.03554,0.001764,0.03592,0.04218,-0.01011,0.04753,0.02255,0.0295,0.03628,-4.387e-005,0.01579,0.08805,0.06593,0.0268,0.0231,0.02795,-0.04368,0.01354,-0.02906,0.04596,-0.01015,0.04112,0.03601,0.02428,-0.008818,0.02073,-0.01802,-0.03226,0.044,0.02789,0.006755,0.04768,0.05513,0.03047,0.04444,0.03531,0.03358,0.01048,0.03144,0.01951,0.02025,-0.02676,-0.02347,0.04125,0.03785,0.01987,0.02956,0.04452,0.0001869,-0.0005459,-2.69e-005,0.03167,0.05995,-0.0002701,0.02498,-0.04579,0.03883,0.05274,-0.05208,0.04277,0.0003012
0.05297,0.02262,0.02218,0.02741,0.04581,0.00193,0.03862,0.04229,-0.01065,0.02863,0.02099,0.037,0.02935,-0.0008739,0.01425,0.08956,0.06334,0.04228,0.02888,0.02679,-0.03921,0.01168,-0.03703,0.0528,0.008996,0.04248,0.03966,0.02248,-0.0125,0.02419,-0.02071,-0.0283,0.04327,0.0418,0.006536,0.0348,0.05127,0.03218,0.04667,0.0343,0.02843,0.007693,0.03077,0.02345,0.01088,-0.03282,-0.02287,0.04624,0.04362,0.03083,0.02937,0.03965,-0.003757,-0.0003895,-4.578e-005,0.03619,0.0633,-0.0002983,0.02693,-0.04124,0.03889,0.05823,-0.0348,0.04441,-0.0005102
