0.03207,0.01619,0.01665,-0.01394,-0.00183,0.00415,-0.04783,0.03429,0.03999,-0.02167,0.008497,-0.02829,0.02194,-0.0009613,0.003628,-0.008682,-0.009449,-0.003357,-0.03219,-0.01005,-0.03127,0.01464,0.03209,-0.01992,0.0006294,0.02707,0.03803,0.01985,-0.04977,0.04598,-0.01599,0.02219,0.04143,-0.01241,-0.02258,-0.003651,0.01284,0.0155,-0.001068,0.03141,-0.01765,0.02934,0.0008202,0.007843,0.01818,-0.001232,0.02436,-0.005035,0.03272,-0.03649,-0.09504,-0.113,0.05717,0.04712,0.02055,-0.01818,0.0184,-0.02866,0.01286,-0.002106,0.02827,0.004208,-0.01928,-0.009052,-0.01717,-0.006462,-0.02012,-0.02665,0.007423,-0.02453,-0.01334,-0.008938,-0.01375,0.0209,0.0619,0.03553,0.03561,-0.01332,-0.03559,0.002529,0.05883,0.01979,0.0001793,0.00811,0.002171,-0.0004234,-0.01378,-0.01745,-0.0383,-0.025,-0.05533,0.06532,-0.05373,0.06505,0.007803,-0.03729,-0.02993,0.119,0.03058,0.01809,0.004792,-0.01406,-0.02136,-0.01579,-0.05209,0.04462,-0.01393,-0.05578,-0.03778,0.008671,-0.04486,-0.04175,-0.03427,-0.04539,-0.01433,0.01763,0.05534,-0.01998,-0.0671,0.03032,0.02991
0.03207,0.01619,0.01665,-0.01394,-0.00572,0.00927,-0.02556,0.03429,0.03999,-0.02167,0.01043,-0.01805,0.02194,-0.01039,0.003628,-0.008682,-0.009449,-0.003357,-0.03219,-0.01005,-0.03127,0.01464,0.03209,-0.01992,-0.003273,0.02707,0.03803,0.01985,-0.04977,0.04598,-0.01599,0.01766,0.04143,-0.01241,-0.02369,-0.003651,0.01372,0.01957,-0.001068,0.03141,-0.006981,0.02934,-0.03087,0.007101,0.01721,-0.01326,0.02436,-0.005035,0.03272,-0.03649,-0.09504,-0.1136,0.06244,0.04712,0.01424,-0.01818,0.0184,-0.02866,0.01286,-0.008553,0.02928,0.004378,-0.01928,-0.009052,0.0006972,-0.006462,-0.02012,-0.02665,0.007423,-0.02453,-0.01162,-0.008938,-0.03086,0.02581,0.04365,0.03553,0.03561,-0.01332,-0.03559,0.002529,0.05883,0.01979,0.0001793,0.006788,0.002171,-0.0004234,-0.01378,-0.01484,-0.0383,-0.04477,-0.05533,0.06532,-0.05373,0.05068,0.007803,-0.03729,-0.02993,0.03625,0.03058,0.01809,0.004792,-0.01406,-0.02074,-0.01579,-0.05209,0.04462,-0.01393,-0.05347,-0.03778,0.008671,-0.04486,-0.04175,-0.02481,-0.04539,-0.01381,0.01763,0.05534,-0.0169,-0.06538,0.03032,0.02991
0.02744,0.01708,0.01817,-0.01762,-0.006874,0.01041,-0.02344,0.03618,0.03602,-0.009106,0.01164,-0.01663,0.01974,-0.01247,-0.001993,-0.00945,-0.01522,-0.006323,-0.02686,-0.01068,-0.0328,-0.003121,0.03156,-0.02,-0.005407,0.0202,0.03955,0.02089,-0.05103,0.04059,-0.01751,0.0132,0.03938,-0.01118,-0.02527,0.0007801,0.01351,0.02052,-0.002823,0.03316,-0.008507,0.0299,0.08757,0.00721,0.01746,-0.02037,0.02199,-0.005249,0.03487,-0.03048,-0.1012,-0.0919,0.06351,0.03709,0.01555,-0.02253,0.02148,-0.03095,-0.03841,-0.01984,0.03057,0.004598,-0.0188,0.000908,-0.009298,-0.009615,-0.02157,-0.0244,0.007896,-0.02572,-0.009371,-0.01319,-0.03425,0.03156,0.02145,0.02528,0.01907,-0.023,-0.03274,-0.02368,0.05184,0.0195,0.0003328,0.005005,-0.01116,0.00832,-0.01744,-0.01054,-0.03709,-0.05225,-0.05095,0.05389,-0.0535,0.04711,0.03923,-0.03612,-0.0314,0.01613,0.02838,0.02105,0.008281,-0.009474,-0.02124,-0.01758,-0.05851,0.04187,-0.02609,-0.04946,-0.03846,0.01807,-0.03941,-0.004511,-0.03081,-0.03976,-0.0108,0.01345,0.01681,-0.0159,-0.05835,0.0318,-0.01312
0.02669,0.02327,0.02016,-0.02127,-0.006529,0.01292,-0.02256,0.03473,0.03346,-0.009847,0.01241,-0.01725,0.02118,-0.007125,-0.008052,-0.009164,-0.01901,-0.01015,-0.02743,-0.01107,-0.03331,-0.01649,0.0293,-0.0213,-0.01446,0.01883,0.04138,0.02084,-0.02472,0.02903,-0.02182,0.01371,0.03788,-0.01258,-0.03016,-0.01037,0.01431,0.0236,-0.005614,0.03216,-0.01196,0.02923,0.02805,0.00991,0.01113,-0.02232,0.02075,-0.0121,0.03435,-0.01878,-0.1008,-0.08225,-0.02852,0.04536,0.0251,-0.02313,0.01947,-0.03131,-0.03475,-0.02279,0.0371,0.004947,-0.02254,0.002277,-0.07829,-0.01883,-0.02032,-0.026,0.01117,-0.0247,-0.004476,-0.01022,-0.0321,0.02833,-0.004443,0.01625,0.01332,-0.02272,-0.03258,-0.03029,0.05123,0.02383,0.0001678,0.005003,-0.01178,0.01243,-0.02408,-0.007911,-0.03849,-0.05168,-0.05026,0.04847,-0.05217,0.06065,0.0437,-0.02564,-0.0328,0.01275,0.02939,0.02525,0.00934,-0.01608,-0.02572,-0.0177,-0.0601,0.04303,-0.02849,-0.04859,-0.03874,-0.003218,-0.03378,0.00329,-0.04584,-0.04154,-0.007622,0.02119,0.008333,-0.02167,-0.05397,0.03197,-0.0253
0.02804,0.02375,0.02311,-0.02259,-0.00846,0.009766,-0.02414,0.03636,0.03236,-0.007223,0.01258,-0.01831,0.02255,-0.005385,-0.01608,-0.008157,-0.01873,-0.01401,-0.02778,-0.009586,-0.03144,-0.02254,0.02807,-0.02222,-0.03229,0.01809,0.04101,0.01744,-0.02319,0.0285,-0.02056,0.01341,0.03848,-0.01247,-0.04046,-0.01957,0.01538,0.0271,-0.06335,0.0317,-0.00882,0.02578,0.01677,0.01756,-0.0007887,-0.01557,0.01989,-0.0128,0.03592,-0.01633,-0.1005,-0.07744,-0.04351,0.03236,0.02541,-0.02243,0.009851,-0.03267,-0.007515,-0.02698,0.04055,0.005972,-0.0302,0.002029,-0.07578,-0.02376,-0.01903,-0.02633,0.01035,-0.02328,-0.01158,-0.008386,-0.03282,0.02659,-0.01331,0.01485,0.01242,-0.0162,-0.03377,-0.02968,0.05352,0.02427,-0.01045,0.007028,-0.00443,0.01266,-0.03391,-0.006631,-0.03972,-0.0417,-0.04815,0.04805,-0.05554,0.06046,0.0436,-0.02649,-0.03909,0.008048,0.03039,0.03046,0.0161,-0.0244,-0.03024,-0.01871,-0.06131,0.04172,-0.03668,-0.04568,-0.03645,-0.009559,-0.03444,0.0193,-0.04506,-0.04198,-0.005106,0.03393,0.006717,-0.02788,-0.04711,0.03385,-0.03275
0.02518,0.0244,0.02402,-0.02301,-0.01132,0.01087,-0.02435,0.03831,0.03342,-0.005459,0.01275,-0.01931,0.01983,-0.003938,-0.02094,-0.006344,-0.02007,-0.01602,-0.02778,-0.01021,-0.03143,-0.02678,0.0292,-0.02385,-0.03919,0.0184,0.04307,0.01568,-0.01674,0.02658,-0.0209,0.01317,0.03828,-0.01328,-0.04585,-0.02298,0.01524,0.0284,-0.06935,0.03031,-0.005799,0.02388,0.00893,0.01585,-0.005254,-0.01075,0.01997,-0.01419,0.03739,-0.01642,-0.09814,-0.08541,-0.05346,0.02765,0.0259,-0.0222,0.008801,-0.03347,0.01337,-0.03159,0.04043,0.007072,-0.03032,-0.0006112,-0.05394,-0.02563,-0.01767,-0.02788,0.009877,-0.02384,-0.01802,-0.007408,-0.03343,0.02607,-0.01911,0.01376,0.01319,-0.01455,-0.02782,-0.03114,0.05392,0.02573,-0.01157,0.007394,0.001355,0.01413,-0.03591,-0.007391,-0.03978,-0.03297,-0.04667,0.04533,-0.05625,0.05948,0.0429,-0.02733,-0.03967,0.001089,0.02974,0.03105,0.01962,-0.05103,-0.03095,-0.02125,-0.06071,0.04147,-0.04258,-0.04475,-0.03752,-0.01003,-0.03255,0.01951,-0.04924,-0.04366,-0.0137,0.03448,0.005066,-0.03022,-0.04203,0.03401,-0.02926
0.02293,0.01781,0.02823,-0.02758,-0.01352,0.01231,-0.02429,0.0388,0.03194,-0.004686,0.01408,-0.01798,0.01859,-0.0004897,-0.02349,0.003924,-0.01735,-0.01852,-0.02831,-0.009273,-0.03162,-0.03129,0.02963,-0.02767,-0.04401,0.01892,0.04357,0.01448,-0.01519,0.02359,-0.02256,0.01125,0.0383,-0.009594,-0.0578,-0.03158,0.01217,0.03071,-0.07119,0.02938,-0.004488,0.02051,0.005647,0.01226,-0.01014,-0.01536,0.6249,-0.01448,0.03946,-0.01725,-0.09863,-0.09251,-0.06486,0.02019,0.02539,-0.02331,0.00865,-0.03543,0.02148,-0.03374,0.04376,0.007638,-0.03226,-0.001978,-0.04644,-0.03135,-0.0161,-0.02899,0.01164,-0.02352,-0.01628,-0.008306,-0.03293,0.02603,-0.02932,0.01039,0.0122,-0.01483,-0.0289,-0.03955,0.05258,0.03235,-0.0155,0.006997,-0.0004087,0.01023,-0.03912,-0.008003,-0.03615,-0.02777,-0.04328,0.04549,-0.05895,0.05708,0.04472,-0.02661,-0.04168,-0.01001,0.02787,0.02606,0.02179,-0.057,-0.0348,-0.02751,-0.06338,0.03878,-0.04567,-0.04304,-0.03896,-0.01579,-0.03307,0.01654,-0.0556,-0.04427,-0.01891,0.03442,-0.005883,-0.03276,-0.03789,0.03648,-0.0294
0.02237,0.01838,0.02618,-0.0306,-0.01745,0.01041,-0.02501,0.03079,0.03246,-0.00843,0.01449,-0.01874,0.0176,0.006488,-0.02612,0.004695,-0.01723,-0.01825,-0.03089,-0.01006,-0.03135,-0.03513,0.02831,-0.02843,-0.04211,0.01793,0.04462,0.01383,-0.01544,0.02305,-0.02252,0.0113,0.03745,-0.01114,-0.06714,-0.04357,0.01148,0.03231,-0.08233,0.02723,-0.00462,0.02134,-0.02556,0.01067,-0.01573,-0.0228,0.6257,-0.01351,0.04289,-0.02942,-0.09698,-0.0934,-0.08149,0.014,0.0273,-0.02106,0.007377,-0.03646,0.02597,-0.03598,0.0484,0.008832,-0.03025,-0.008796,-0.04254,-0.03719,-0.01489,-0.03077,0.01114,-0.0235,-0.0197,-0.01143,-0.03321,0.02196,-0.03453,0.01026,0.01333,-0.01675,-0.03421,-0.04161,0.05329,0.03472,-0.01699,0.007317,-0.003187,0.009179,-0.03432,-0.00837,-0.03504,-0.01606,-0.04174,0.04789,-0.06061,0.0557,0.04527,-0.02694,-0.04032,-0.01519,0.02384,0.02629,0.02402,-0.06109,-0.03892,-0.03191,-0.06374,0.03698,-0.04892,-0.04138,-0.03952,-0.02656,-0.03455,0.01404,-0.05775,-0.0462,-0.02024,0.03417,-0.01177,-0.0344,-0.03526,0.03886,-0.03132
0.02189,0.02018,0.02554,-0.03232,-0.02238,0.009581,-0.02643,0.03035,0.03324,-0.006956,0.01515,-0.01885,0.01039,0.01134,-0.03131,0.005284,-0.01697,-0.01896,-0.03313,-0.01304,-0.0302,-0.0379,0.02825,-0.02925,-0.04202,0.01869,0.0408,0.01234,-0.01731,0.02359,-0.02045,0.01243,0.03571,-0.01499,-0.0742,-0.0474,0.01101,0.03291,-0.09408,0.02738,-0.004285,0.03119,-0.02796,0.0123,-0.0199,-0.02485,0.3218,-0.01258,0.03025,-0.03247,-0.09644,-0.09844,-0.07994,0.005417,0.0264,-0.01984,0.008347,-0.03384,0.03503,-0.03788,0.04904,0.009929,-0.02933,-0.01405,-0.0416,-0.03837,-0.0183,-0.03145,0.01104,-0.02519,-0.02464,-0.01309,-0.0336,0.02284,-0.03733,0.0152,0.01739,-0.01754,-0.04056,-0.04125,0.05269,0.03804,-0.019,0.008723,-0.007413,2.167e-005,-0.04608,-0.01051,-0.03359,-0.009749,-0.04032,0.04968,-0.06341,0.05413,0.04465,-0.02116,-0.04082,-0.02656,0.02355,0.02805,0.02509,-0.06413,-0.04161,-0.03691,-0.06609,0.03239,-0.05025,-0.04039,-0.03899,-0.02649,-0.03523,0.01387,-0.05526,-0.03258,-0.02255,0.03587,-0.01779,-0.03502,-0.0331,0.04118,-0.03139
0.01949,0.02052,0.02697,-0.03129,-0.02284,0.0005296,-0.02697,0.0298,0.0346,-0.007164,0.01727,-0.01804,0.01599,0.0157,-0.03191,0.003734,-0.0181,-0.01933,-0.03377,-0.01393,-0.03089,-0.03719,0.02957,-0.03111,-0.04235,0.01916,0.04055,0.01308,-0.02035,0.02404,-0.01959,0.01308,0.03542,-0.01762,-0.07835,-0.04972,0.01008,0.03172,-0.09623,0.02637,-0.003553,0.05496,-0.03172,0.01281,-0.02336,-0.02921,0.221,-0.01391,0.03171,-0.03692,-0.09635,-0.1017,-0.07435,0.005619,0.02516,-0.01895,0.008763,-0.03456,0.04136,-0.03568,0.0495,0.01074,-0.0279,-0.01668,-0.03748,-0.04052,-0.01864,-0.03324,0.01077,-0.02806,-0.02861,-0.01368,-0.03493,0.02293,-0.03789,0.01593,0.0201,-0.0212,-0.04251,-0.04184,0.04848,0.04178,-0.02096,0.008928,-0.01065,-0.0104,-0.04935,-0.01271,-0.03254,-0.008546,-0.04022,0.05144,-0.06212,0.05113,0.04468,-0.01344,-0.0415,-0.03479,0.02405,0.02531,0.02498,-0.06428,-0.04518,-0.03993,-0.05729,0.02927,-0.05101,-0.0411,-0.04037,-0.02665,-0.03447,0.01555,-0.05709,-0.03668,-0.02782,0.03274,-0.02597,-0.0353,-0.03527,0.04328,-0.02777
