-0.03311,-0.02313,-0.0141,0.03234,0.02548,0.02599,-0.04608,0.03109,0.02188,0.04173,-0.03047,-0.02554,-0.01561,-0.03311,0.04857,-0.02966,0.01808,0.02872,0.01772,0.04669,0.00539,0.01616,-0.0254,0.009914,-0.004879,0.00919,0.09693,0.01751,0.008392,0.02215,0.05464,0.0274,0.09373,-0.02016,-0.007557,-0.02881,0.1172,0.02926,-0.0006905,0.02911,-0.02075,-0.04593,0.03065,0.0484,-0.004659,0.01388,0.03,0.03122,0.001053,0.02552,0.04235,0.05118,-0.01099,0.0004997,0.03003,0.036,0.004333,-0.004841,0.03208,0.03074,0.0197,0.04206,0.05742,0.02019,0.01563,0.02958,0.01582,0.004793,-0.007774,0.01308,0.01002,0.02342,0.03515,-0.002193,-0.03181,0.01337,0.03861,0.02946,0.02691,0.02987,0.01266,0.02486,-0.00304,0.02154,0.02555,0.02916,0.007938,-0.0006256,-0.02563,0.007801,0.01551,-0.004673,-0.04509,0.02493,-0.06717,-0.06553,-0.01096,0.02517,-0.05832,-0.06586,0.07611,0.02651,0.02665,0.03404,0.0474,0.09402,-0.03279,0.07544,0.04243,0.02613,0.03867,-0.05607,0.01123,0.0073,0.01395,-0.06564,-0.01263,-0.0001297,-0.05399,-0.01291,0.01506,0.01071,0.014,0.01191,0.003565,0.01886,0.01556,0.01359,-0.0003395,-9.537e-005,-0.02561,0.01849,0.001518,0.006182,-0.01912
-0.03311,-0.02313,-0.0141,0.03234,0.02548,0.02599,-0.04608,0.03109,0.02188,0.04173,-0.03158,-0.02554,-0.01901,-0.03311,0.04857,-0.02966,0.01808,0.02872,0.01772,0.03956,0.00539,0.01616,-0.03295,0.009914,-0.004879,0.00919,0.09693,0.01751,0.008392,0.01863,0.05409,0.0274,0.09373,-0.02016,-0.01873,-0.02891,0.1172,0.02926,-0.0006905,0.02911,-0.0266,-0.01451,0.03065,0.0484,-0.004659,0.01388,0.03,0.03122,0.01277,0.02552,0.04235,0.05118,-0.01656,0.0004997,0.03003,0.036,0.004333,-0.004841,0.03208,0.03074,0.0141,0.04206,0.05742,0.01832,0.01563,0.0308,0.01361,0.004793,-0.007774,0.01229,0.01002,0.02342,0.03515,-0.002443,-0.03181,0.01337,0.03041,0.02946,0.02394,0.02987,0.01266,0.02486,-0.00304,0.02154,0.02555,0.02916,0.002805,-0.006688,-0.02571,0.007801,0.01516,-0.004673,-0.04509,0.02707,-0.06717,-0.06553,-0.01096,0.02517,-0.05832,-0.06586,0.07611,0.02651,0.02665,0.03404,0.0474,0.09402,-0.03279,0.07544,0.04243,0.02613,0.03867,-0.05607,0.01123,0.0073,0.00855,-0.06519,-0.01263,-0.0001297,-0.05399,-0.01291,0.01506,-0.005135,0.014,0.01191,0.003565,0.02314,0.01043,0.01359,-0.0003395,-9.537e-005,-0.02561,0.01849,0.001518,0.006182,-0.01912
-0.03352,-0.02142,-0.01467,0.03496,0.02846,0.02048,-0.04925,0.03742,0.01782,0.0441,-0.03029,-0.0263,-0.02222,-0.02073,0.05534,-0.02732,-0.01837,0.007739,0.02083,0.03023,0.008635,-0.01255,-0.02719,0.01025,-0.005224,0.01172,0.06176,0.01066,0.009165,0.01811,0.054,0.0287,0.06439,-0.01913,-0.02112,-0.02952,0.05553,0.03113,0.002465,0.03038,-0.02875,0.006737,0.03823,0.04393,0.000742,0.01231,0.03131,0.02853,0.01294,0.02508,0.04004,0.05622,-0.02087,0.001345,0.02737,0.03814,0.004488,-0.005121,0.03455,0.03555,0.007622,0.04073,0.06104,0.01764,0.01361,0.03091,0.01,0.001234,-0.008169,0.01266,0.01121,0.02374,0.03058,-0.003392,-0.00148,0.005196,0.03,0.02911,0.02295,0.02757,0.006494,0.02732,-0.005215,0.01965,0.01989,0.0232,0.003139,-0.01041,-0.02545,-0.01134,0.01472,-0.004356,-0.0484,0.0287,-0.06769,-0.06738,-0.02097,0.02147,-0.0633,-0.06707,0.0658,0.02263,0.02263,0.0335,0.04943,0.07654,-0.04172,0.08039,0.04236,0.02866,0.04241,-0.05991,0.00705,0.01021,0.003239,-0.06362,-0.01924,0.01311,-0.05262,-0.01134,0.01947,-0.01722,0.01174,0.0119,0.004645,0.02361,0.009671,0.009819,0.002659,0.009554,-0.01631,0.0181,0.001751,0.004347,-0.005873
-0.03374,-0.02283,-0.01582,0.04021,0.02792,0.01976,-0.02195,0.03739,0.02844,0.0442,-0.0288,-0.02791,-0.02733,-0.03453,0.06574,-0.02519,0.01068,0.003693,0.02477,0.02624,0.009155,-0.01748,-0.0169,0.007652,0.01238,0.01192,0.0527,0.0123,0.01099,0.01373,0.06747,0.02836,0.06445,-0.0196,-0.02572,-0.03167,0.05323,0.04239,0.002271,0.02823,-0.02981,0.01357,0.0383,0.03987,0.0003043,0.0132,0.04286,0.02927,0.04766,0.02699,0.04034,0.05505,-0.01918,-0.008249,0.02659,0.0373,0.01409,-0.001232,0.0367,0.03794,0.005768,0.03946,0.06149,0.01592,0.01519,0.02876,0.0161,-0.02216,-0.0108,0.01195,0.01612,0.02151,0.02966,-0.003921,-0.001915,0.007184,0.02915,0.03057,0.02194,0.03051,0.004091,0.02537,-0.02171,0.01875,0.01865,0.02211,0.004167,-0.0161,-0.02402,-0.01333,0.01458,-0.008839,-0.0501,0.0248,-0.06769,-0.06669,-0.0227,0.01928,-0.08217,-0.06826,0.06298,0.01737,0.02058,0.03234,0.04951,0.07924,-0.04402,0.07553,0.04045,0.03185,0.02155,-0.06402,0.002903,0.009387,-0.001746,-0.05868,-0.02026,0.0135,-0.0526,-0.01196,0.02084,-0.02037,0.009294,0.01164,0.001994,0.02277,0.01422,0.0118,0.007285,0.01326,-0.01306,0.01663,0.0001742,0.003737,-0.006048
-0.03399,-0.02416,-0.01612,0.04395,0.02523,0.01885,-0.02528,0.03689,0.03019,0.04518,-0.03244,-0.02886,-0.0305,-0.03563,0.06867,-0.02396,0.01043,0.002277,0.02201,0.0248,0.01309,-0.02166,-0.02007,0.00608,0.0134,0.0107,0.0466,0.01211,0.01095,0.01502,0.06353,0.04389,0.06436,-0.02196,-0.0288,-0.03277,0.04599,0.0917,-0.0003013,0.02903,-0.03246,0.02516,0.03954,0.0413,-0.0004876,0.01071,0.05627,0.0271,0.03305,0.02881,0.04054,0.05091,-0.02184,-0.007657,0.02698,0.03845,0.02888,-0.0049,0.04468,0.04513,0.00518,0.0515,0.0596,0.01488,0.01771,0.03031,0.01843,-0.02676,-0.01187,0.011,0.01808,0.02108,0.02377,-0.009675,-0.008819,0.007089,0.02041,0.03131,0.02182,0.02817,0.006579,0.02413,-0.02383,0.01888,0.01697,0.02126,0.006776,-0.01992,-0.02462,-0.01859,0.01326,-0.01009,-0.04705,0.02317,-0.06752,-0.07152,-0.02233,0.01726,-0.08517,-0.06757,0.06158,0.0142,0.0195,0.03312,0.0487,0.07496,-0.02969,0.07057,0.03717,0.03338,0.02713,-0.07613,0.001523,0.009738,-0.003091,-0.04118,-0.01639,0.006532,-0.05172,-0.01512,0.02033,-0.01397,0.008894,0.01099,0.00153,0.02274,0.01297,0.01146,0.007598,0.01475,0.006921,0.01594,-0.002101,0.001355,-0.006513
-0.0338,-0.02584,-0.01677,0.04221,0.02508,0.01942,-0.03175,0.03882,0.02776,0.04791,-0.03105,-0.02962,-0.03274,-0.03166,0.06749,-0.02173,0.002274,-0.009394,0.01925,0.0292,0.01395,-0.02406,-0.02093,0.006251,0.01178,0.01022,0.03314,0.006008,0.01272,0.01506,0.06292,0.04795,0.06095,-0.02308,-0.03101,-0.03397,0.04555,0.09634,0.002219,0.02811,-0.03447,0.03666,0.0413,0.04274,0.0008602,0.01307,0.05842,0.02661,0.02542,0.02988,0.04175,0.04277,-0.02163,-0.00514,0.02718,0.03718,0.04904,-0.005529,0.04828,0.04589,0.00301,0.05301,0.05951,0.01536,0.02101,0.03025,0.01952,-0.02851,-0.01338,0.01288,0.0222,0.02069,0.01744,-0.01642,-0.01471,0.01136,0.01429,0.03131,0.02003,0.02871,0.005525,0.02336,-0.02474,0.01692,0.01896,0.01919,0.00824,-0.02761,-0.02498,-0.01909,0.01286,-0.009701,-0.04746,0.02261,-0.06543,-0.07141,-0.02375,0.01809,-0.08274,-0.06807,0.05703,0.01305,0.01594,0.0318,0.04929,0.06919,-0.02582,0.0625,0.03533,0.03413,0.03803,-0.0815,0.002105,0.00627,-0.003503,-0.03447,-0.01796,0.006487,-0.02289,-0.01458,0.02067,-0.0142,0.00821,0.01068,9.667e-006,0.02193,0.01109,0.01064,0.007591,0.01408,0.00873,0.01424,-0.001971,0.001998,-0.01045
-0.03366,-0.02664,-0.01764,0.04114,0.02534,0.01956,-0.03544,0.0378,0.03461,0.05014,-0.03094,-0.0316,-0.03539,-0.03325,0.06822,-0.02026,-0.01067,-0.01417,0.01727,0.02801,0.01382,-0.02928,-0.01893,0.004676,0.009488,0.009853,0.02847,0.005165,0.01437,0.01062,0.06409,0.04834,0.05664,-0.03139,-0.03606,-0.03576,0.04318,0.1059,0.004463,0.03359,-0.03674,0.04491,0.04637,0.04476,0.002011,0.01395,0.05861,0.02165,0.02292,0.03283,0.04159,0.04152,-0.02544,-0.005344,0.02665,0.03762,0.04794,-0.00811,0.05141,0.04829,0.0009619,0.05582,0.06062,0.01456,0.02685,0.03386,0.02102,-0.03481,-0.01625,0.01417,0.02053,0.01923,0.017,-0.02449,-0.01635,0.01367,0.01387,0.03177,0.01883,0.0265,0.002085,0.02213,-0.04138,0.01582,0.02052,0.01818,0.01042,-0.07059,-0.02463,-0.0248,0.01359,-0.008847,-0.04616,0.02066,-0.06073,-0.06655,-0.02844,0.0156,-0.08803,-0.06894,0.02819,0.009845,0.01579,0.03486,0.04981,0.06758,-0.02591,0.06169,0.03328,0.03052,0.03962,-0.08548,0.001966,0.00184,-0.006524,-0.02831,-0.01973,0.0006525,-0.02284,-0.01733,0.02234,-0.01537,0.007537,0.01128,-0.004931,0.02162,0.009445,0.01031,0.009034,0.01674,0.01105,0.0125,-0.0003405,0.0008851,-0.01465
-0.03344,-0.02811,-0.01985,0.04412,0.02478,0.01964,-0.03769,0.03814,0.03953,0.04945,-0.03146,-0.03681,-0.03639,-0.03417,0.06485,-0.01903,-0.01803,-0.0184,0.005159,0.03177,0.0157,-0.03218,-0.01464,0.00525,0.009691,0.008996,0.03127,0.003227,0.02093,0.009014,0.0634,0.04656,0.06069,-0.03382,-0.04028,-0.03755,0.04973,0.09748,0.00566,0.03443,-0.04017,0.05222,0.04552,0.04797,0.001319,0.01699,0.06567,0.02026,0.01874,0.03639,0.04293,0.03467,-0.02902,-0.0174,0.02758,0.03799,0.04928,-0.01224,0.05417,0.04951,0.0009807,0.06129,0.06098,0.01434,0.02791,0.03266,0.02291,-0.03718,-0.01962,0.01587,0.01964,0.01843,0.01613,-0.03968,-0.01846,0.01637,0.01516,0.03057,0.01867,0.02828,0.002096,0.01992,-0.05533,0.0143,0.01811,0.02102,0.01319,-0.08476,-0.02441,-0.0279,0.01582,-0.009685,-0.0503,0.01819,-0.06033,-0.06497,-0.03435,0.01424,-0.08966,-0.0695,0.02487,0.009441,0.01421,0.04047,0.0489,0.07565,-0.02662,0.06014,0.03258,0.03132,0.04072,-0.09212,0.002611,-0.002358,-0.008229,-0.01955,-0.02026,-0.001611,-0.03484,-0.02031,0.02186,-0.02242,0.005809,0.01083,-0.006834,0.01764,0.009573,0.009886,0.008829,0.02073,0.01244,0.01243,-0.000165,0.001808,-0.01937
-0.03216,-0.02908,-0.02083,0.0458,0.02305,0.01978,-0.03902,0.0366,0.03776,0.04943,-0.03372,-0.0376,-0.03626,-0.03154,0.04378,-0.01946,-0.02271,-0.02158,0.002364,0.03661,0.01456,-0.0338,-0.01037,0.007267,0.008196,0.008718,0.03352,0.0004081,0.0216,0.006748,0.05926,0.04852,0.06082,-0.03217,-0.04307,-0.03931,0.05418,0.09563,0.006289,0.0364,-0.04211,0.05612,0.04522,0.05256,0.001319,0.02105,0.06121,0.01986,0.0003299,0.04138,0.04376,0.03156,-0.03347,-0.01945,0.0299,0.03995,0.04687,-0.01498,0.05731,0.048,0.0004854,0.06622,0.06151,0.01331,0.03125,0.03553,0.02343,-0.03809,-0.02553,0.01861,0.01992,0.01848,0.01085,-0.08007,-0.02312,0.01843,0.01444,0.0306,0.01798,0.02702,0.0037,0.02088,-0.06848,0.01244,0.0188,0.02111,0.01543,-0.09332,-0.0257,-0.03291,0.01796,-0.009847,-0.0558,0.01739,-0.06034,-0.06525,-0.03309,0.01415,-0.08704,-0.07097,0.0229,0.0104,0.01003,0.04608,0.0478,0.07497,-0.02724,0.05523,0.03323,0.03558,0.04154,-0.09033,0.004873,-0.004782,-0.009746,-0.01312,-0.02141,-0.007278,-0.03734,-0.02148,0.02239,-0.02647,0.006311,0.007042,-0.00681,0.01673,0.006971,0.008315,0.006223,0.02096,0.01453,0.01488,0.004777,0.003607,-0.0228
-0.03089,-0.02961,-0.02149,0.04506,0.0221,0.01983,-0.03976,0.03568,0.03839,0.04747,-0.03314,-0.03827,-0.03541,-0.02731,0.03976,-0.01996,-0.02617,-0.02624,-0.00207,0.03964,0.01399,-0.03453,-0.009589,0.008591,0.004906,0.01599,0.03644,-0.002914,0.02444,0.003655,0.05791,0.04971,0.06171,-0.0325,-0.04327,-0.03994,0.06176,0.08807,0.007951,0.04096,-0.04395,0.05493,0.04312,0.05325,0.001658,0.02444,0.061,0.01938,0.001132,0.0438,0.04457,0.03091,-0.03547,-0.035,0.03161,0.04066,0.04268,-0.01752,0.05904,0.04452,0.001069,0.06818,0.06123,0.01342,0.03374,0.04152,0.02375,-0.03779,-0.03554,0.02153,0.02049,0.0189,0.01302,-0.09142,-0.0276,0.02082,0.01921,0.03009,0.01596,0.02857,0.001621,0.02133,-0.08684,0.01019,0.01659,0.0192,0.01786,-0.0903,-0.02373,-0.04109,0.02018,-0.01034,-0.05244,0.01653,-0.06117,-0.06536,-0.04384,0.01255,-0.08194,-0.07411,0.01933,0.01344,0.008224,0.04706,0.04744,0.07357,-0.02953,0.05488,0.03411,0.03524,0.04274,-0.08686,0.005931,-0.01084,-0.01066,-0.01602,-0.02141,-0.01202,-0.04375,-0.02195,0.02316,-0.05286,0.006038,0.007424,-0.006473,0.01705,0.005218,0.001342,0.004877,0.02121,0.01591,0.01594,0.007037,0.006794,-0.02444
