26460,26460,26460,26469,26473,26460,26474,26497,26460,26528,26472,26531,26499,26499,26486,26503,26512,26460,26558,26560,26460,26460,26556,26484,26568,26531,26593,26557,26577,26555,26581,26571,26574,26594,26460,26526,26506,26606,26608,26530,26591,26550,26587,26544,26575,26524,26498,26614,26574,26651,26671,26648,26656,26578,26615,26674,26639,26644,26670,26678,26562,26549,26692,26577,26687,26580,26671,26700,26636,26628,26654,26681,26687,26537,26705,26553,26573,26651,26691,26569,26647,26507,26648,26682,26720,26675,26540,26460,26479,26460,26469,26653,26638,26688,26677,26703,26704,26749,26611,26685,26750,26583,26708,26675,26753,26646,26758,26606,26705,26704,26744,26728,26730,26727,26751,26748,26750,26771,26728,26750,26639,26740,26730,26769,26746,26759,26780,26759,26775,26810,26774,26809,26607,26483,26570,26504,26727,26766,26744,26790,26791,26807,26789,26815,26681,26742,26761,26758,26712,26776,26759,26739,26753,26625,26603,26760,26775,26670,26544,26654,26636
26461,26461,26461,26470,26474,26461,26475,26498,26461,26529,26473,26532,26500,26500,26487,26504,26513,26461,26559,26561,26461,26461,26557,26485,26569,26532,26594,26558,26578,26556,26582,26572,26575,26595,26461,26527,26507,26607,26609,26531,26592,26551,26588,26545,26576,26525,26499,26615,26575,26652,26672,26649,26657,26579,26616,26675,26640,26645,26671,26679,26563,26550,26693,26578,26688,26581,26672,26701,26637,26629,26655,26682,26688,26538,26706,26554,26574,26652,26692,26570,26648,26508,26649,26683,26721,26676,26541,26461,26480,26461,26470,26654,26639,26689,26678,26704,26705,26750,26612,26686,26751,26584,26709,26676,26754,26647,26759,26607,26706,26705,26745,26729,26731,26728,26752,26749,26751,26772,26729,26751,26640,26741,26731,26770,26747,26760,26781,26760,26776,26811,26775,26810,26608,26484,26571,26505,26728,26767,26745,26791,26792,26808,26790,26816,26682,26743,26762,26759,26713,26777,26760,26740,26754,26626,26604,26761,26776,26671,26545,26655,26637
26462,26462,26462,26471,26475,26462,26476,26499,26462,26530,26474,26533,26501,26501,26488,26505,26514,26462,26560,26562,26462,26462,26558,26486,26570,26533,26595,26559,26579,26557,26583,26573,26576,26596,26462,26528,26508,26608,26610,26532,26593,26552,26589,26546,26577,26526,26500,26616,26576,26653,26673,26650,26658,26580,26617,26676,26641,26646,26672,26680,26564,26551,26694,26579,26689,26582,26673,26702,26638,26630,26656,26683,26689,26539,26707,26555,26575,26653,26693,26571,26649,26509,26650,26684,26722,26677,26542,26462,26481,26462,26471,26655,26640,26690,26679,26705,26706,26751,26613,26687,26752,26585,26710,26677,26755,26648,26760,26608,26707,26706,26746,26730,26732,26729,26753,26750,26752,26773,26730,26752,26641,26742,26732,26771,26748,26761,26782,26761,26777,26812,26776,26811,26609,26485,26572,26506,26729,26768,26746,26792,26793,26809,26791,26817,26683,26744,26763,26760,26714,26778,26761,26741,26755,26627,26605,26762,26777,26672,26546,26656,26638
26463,26463,26463,26472,26476,26463,26477,26500,26463,26531,26475,26534,26502,26502,26489,26506,26515,26463,26561,26563,26463,26463,26559,26487,26571,26534,26596,26560,26580,26558,26584,26574,26577,26597,26463,26529,26509,26609,26611,26533,26594,26553,26590,26547,26578,26527,26501,26617,26577,26654,26674,26651,26659,26581,26618,26677,26642,26647,26673,26681,26565,26552,26695,26580,26690,26583,26674,26703,26639,26631,26657,26684,26690,26540,26708,26556,26576,26654,26694,26572,26650,26510,26651,26685,26723,26678,26543,26463,26482,26463,26472,26656,26641,26691,26680,26706,26707,26752,26614,26688,26753,26586,26711,26678,26756,26649,26761,26609,26708,26707,26747,26731,26733,26730,26754,26751,26753,26774,26731,26753,26642,26743,26733,26772,26749,26762,26783,26762,26778,26813,26777,26812,26610,26486,26573,26507,26730,26769,26747,26793,26794,26810,26792,26818,26684,26745,26764,26761,26715,26779,26762,26742,26756,26628,26606,26763,26778,26673,26547,26657,26639
26464,26464,26464,26473,26477,26464,26478,26501,26464,26532,26476,26535,26503,26503,26490,26507,26516,26464,26562,26564,26464,26464,26560,26488,26572,26535,26597,26561,26581,26559,26585,26575,26578,26598,26464,26530,26510,26610,26612,26534,26595,26554,26591,26548,26579,26528,26502,26618,26578,26655,26675,26652,26660,26582,26619,26678,26643,26648,26674,26682,26566,26553,26696,26581,26691,26584,26675,26704,26640,26632,26658,26685,26691,26541,26709,26557,26577,26655,26695,26573,26651,26511,26652,26686,26724,26679,26544,26464,26483,26464,26473,26657,26642,26692,26681,26707,26708,26753,26615,26689,26754,26587,26712,26679,26757,26650,26762,26610,26709,26708,26748,26732,26734,26731,26755,26752,26754,26775,26732,26754,26643,26744,26734,26773,26750,26763,26784,26763,26779,26814,26778,26813,26611,26487,26574,26508,26731,26770,26748,26794,26795,26811,26793,26819,26685,26746,26765,26762,26716,26780,26763,26743,26757,26629,26607,26764,26779,26674,26548,26658,26640
26465,26465,26465,26474,26478,26465,26479,26502,26465,26533,26477,26536,26504,26504,26491,26508,26517,26465,26563,26565,26465,26465,26561,26489,26573,26536,26598,26562,26582,26560,26586,26576,26579,26599,26465,26531,26511,26611,26613,26535,26596,26555,26592,26549,26580,26529,26503,26619,26579,26656,26676,26653,26661,26583,26620,26679,26644,26649,26675,26683,26567,26554,26697,26582,26692,26585,26676,26705,26641,26633,26659,26686,26692,26542,26710,26558,26578,26656,26696,26574,26652,26512,26653,26687,26725,26680,26545,26465,26484,26465,26474,26658,26643,26693,26682,26708,26709,26754,26616,26690,26755,26588,26713,26680,26758,26651,26763,26611,26710,26709,26749,26733,26735,26732,26756,26753,26755,26776,26733,26755,26644,26745,26735,26774,26751,26764,26785,26764,26780,26815,26779,26814,26612,26488,26575,26509,26732,26771,26749,26795,26796,26812,26794,26820,26686,26747,26766,26763,26717,26781,26764,26744,26758,26630,26608,26765,26780,26675,26549,26659,26641
26466,26466,26466,26475,26479,26466,26480,26503,26466,26534,26478,26537,26505,26505,26492,26509,26518,26466,26564,26566,26466,26466,26562,26490,26574,26537,26599,26563,26583,26561,26587,26577,26580,26600,26466,26532,26512,26612,26614,26536,26597,26556,26593,26550,26581,26530,26504,26620,26580,26657,26677,26654,26662,26584,26621,26680,26645,26650,26676,26684,26568,26555,26698,26583,26693,26586,26677,26706,26642,26634,26660,26687,26693,26543,26711,26559,26579,26657,26697,26575,26653,26513,26654,26688,26726,26681,26546,26466,26485,26466,26475,26659,26644,26694,26683,26709,26710,26755,26617,26691,26756,26589,26714,26681,26759,26652,26764,26612,26711,26710,26750,26734,26736,26733,26757,26754,26756,26777,26734,26756,26645,26746,26736,26775,26752,26765,26786,26765,26781,26816,26780,26815,26613,26489,26576,26510,26733,26772,26750,26796,26797,26813,26795,26821,26687,26748,26767,26764,26718,26782,26765,26745,26759,26631,26609,26766,26781,26676,26550,26660,26642
26467,26467,26467,26476,26480,26467,26481,26504,26467,26535,26479,26538,26506,26506,26493,26510,26519,26467,26565,26567,26467,26467,26563,26491,26575,26538,26600,26564,26584,26562,26588,26578,26581,26601,26467,26533,26513,26613,26615,26537,26598,26557,26594,26551,26582,26531,26505,26621,26581,26658,26678,26655,26663,26585,26622,26681,26646,26651,26677,26685,26569,26556,26699,26584,26694,26587,26678,26707,26643,26635,26661,26688,26694,26544,26712,26560,26580,26658,26698,26576,26654,26514,26655,26689,26727,26682,26547,26467,26486,26467,26476,26660,26645,26695,26684,26710,26711,26756,26618,26692,26757,26590,26715,26682,26760,26653,26765,26613,26712,26711,26751,26735,26737,26734,26758,26755,26757,26778,26735,26757,26646,26747,26737,26776,26753,26766,26787,26766,26782,26817,26781,26816,26614,26490,26577,26511,26734,26773,26751,26797,26798,26814,26796,26822,26688,26749,26768,26765,26719,26783,26766,26746,26760,26632,26610,26767,26782,26677,26551,26661,26643
26468,26468,26468,26477,26481,26468,26482,26505,26468,26536,26480,26539,26507,26507,26494,26511,26520,26468,26566,26568,26468,26468,26564,26492,26576,26539,26601,26565,26585,26563,26589,26579,26582,26602,26468,26534,26514,26614,26616,26538,26599,26558,26595,26552,26583,26532,26506,26622,26582,26659,26679,26656,26664,26586,26623,26682,26647,26652,26678,26686,26570,26557,26700,26585,26695,26588,26679,26708,26644,26636,26662,26689,26695,26545,26713,26561,26581,26659,26699,26577,26655,26515,26656,26690,26728,26683,26548,26468,26487,26468,26477,26661,26646,26696,26685,26711,26712,26757,26619,26693,26758,26591,26716,26683,26761,26654,26766,26614,26713,26712,26752,26736,26738,26735,26759,26756,26758,26779,26736,26758,26647,26748,26738,26777,26754,26767,26788,26767,26783,26818,26782,26817,26615,26491,26578,26512,26735,26774,26752,26798,26799,26815,26797,26823,26689,26750,26769,26766,26720,26784,26767,26747,26761,26633,26611,26768,26783,26678,26552,26662,26644
26469,26469,26469,26478,26482,26469,26483,26506,26469,26537,26481,26540,26508,26508,26495,26512,26521,26469,26567,26569,26469,26469,26565,26493,26577,26540,26602,26566,26586,26564,26590,26580,26583,26603,26469,26535,26515,26615,26617,26539,26600,26559,26596,26553,26584,26533,26507,26623,26583,26660,26680,26657,26665,26587,26624,26683,26648,26653,26679,26687,26571,26558,26701,26586,26696,26589,26680,26709,26645,26637,26663,26690,26696,26546,26714,26562,26582,26660,26700,26578,26656,26516,26657,26691,26729,26684,26549,26469,26488,26469,26478,26662,26647,26697,26686,26712,26713,26758,26620,26694,26759,26592,26717,26684,26762,26655,26767,26615,26714,26713,26753,26737,26739,26736,26760,26757,26759,26780,26737,26759,26648,26749,26739,26778,26755,26768,26789,26768,26784,26819,26783,26818,26616,26492,26579,26513,26736,26775,26753,26799,26800,26816,26798,26824,26690,26751,26770,26767,26721,26785,26768,26748,26762,26634,26612,26769,26784,26679,26553,26663,26645
