-0.001222,-0.008259,-0.01586,-0.007641,0.001476,0.006454,0.01458,-0.003326,0.02031,0.01239,0.03128,-0.0002594,0.02557,-0.001561,-0.01874,-0.0147,-0.01035,0.001301,-0.005322,-0.02245,0.004112,0.004612,-0.0349,-0.01176,-0.01165,-0.01783,-0.08361,-0.09746,0.01072,0.002483,-0.01884,0.001431,-0.004169,-0.000309,-0.0003548,0.0003433,0.01449,0.004295,-0.03295,0.006424,-0.004108,-0.005337,-0.002457,-0.0399,-0.1364,-0.1018,0.1006,-0.006771,-0.06328,-0.04158,-0.03337,-0.03411,-0.01842,-0.01555,-0.001919,-0.01099,-0.02813,-0.02241,-0.02056,-0.00555,-0.01126,-0.02645,-0.03872,0.000885,-0.002041,-0.03445,-0.003036,-0.02155,0.001427,-0.1507,-0.06832,-0.01136,-0.06324,-0.1082,-0.05125,0.01375,-0.006004,0.01597,-0.007778,-0.002811,-0.0162,-0.08133,0.002167
-0.001222,-0.008259,-0.01586,-0.007641,0.001476,0.006454,0.01458,-0.003094,0.02031,0.01239,0.03128,-0.0002594,0.02557,-0.0007446,-0.01874,-0.0147,-0.01035,0.001301,-0.005322,-0.02245,0.004112,0.004612,-0.0349,-0.00847,-0.01165,-0.01783,-0.08074,-0.09746,0.01072,0.002483,-0.01845,0.001431,-0.004494,-0.000309,-0.0003548,0.0003433,0.01449,0.004295,-0.03295,0.006424,-0.004108,-0.005337,-0.002457,-0.0399,-0.1369,-0.09912,0.1006,-0.01627,-0.06328,-0.04158,-0.03337,-0.03411,-0.01842,-0.01555,-0.001919,-0.01099,-0.02813,-0.02241,-0.01619,-0.00555,-0.01126,-0.02645,-0.03872,0.000885,-0.002041,-0.03445,-0.003036,-0.02209,0.001427,-0.1314,-0.06832,-0.01136,-0.06324,-0.1082,-0.05125,0.01375,-0.006004,0.01597,-0.00711,-0.002811,-0.0162,-0.08133,0.002167
-0.001566,-0.006953,-0.01958,-0.005123,0.002357,0.008707,0.01319,-0.002804,0.01718,0.01262,0.0297,-7.248e-005,0.02711,0.0002739,-0.02012,-0.01533,-0.005192,0.001887,-0.007532,-0.01772,0.00498,0.0007515,-0.03442,-0.00823,-0.01221,-0.01447,-0.07847,-0.08014,0.02327,0.002178,-0.01759,0.001062,-0.004479,0.0001965,-0.0009594,0.0008831,0.01159,0.005196,-0.03418,0.001352,-0.0001087,-0.002768,-0.00753,-0.0364,-0.1391,-0.09021,0.0819,-0.01887,-0.06936,-0.04204,-0.03482,-0.03565,-0.0213,-0.01929,-0.001757,-0.01168,-0.03056,-0.01891,-0.01428,-0.003658,-0.01314,-0.03021,-0.0348,-0.0008621,-0.002565,-0.02726,-0.0003586,-0.02222,0.001051,-0.1301,-0.04537,-0.01361,-0.06815,-0.09378,-0.05762,0.00957,-0.009426,0.005766,-0.006237,-0.004953,-0.01086,-0.07988,0.001387
-0.001034,-0.007421,-0.02217,-0.003379,0.001278,0.008157,0.01356,-0.003626,0.01567,0.009453,0.03223,-0.0001144,0.02616,-0.002496,-0.0196,-0.0162,-0.00436,0.0004185,-0.008696,-0.01837,-0.002775,0.001225,-0.03637,-0.007377,-0.01161,-0.01074,-0.07595,-0.07376,0.01626,0.002144,-0.01817,0.002116,-0.004584,0.0003293,-0.001227,0.0001564,0.008447,0.005398,-0.03792,-0.001251,0.001116,-0.00435,-0.01073,-0.0389,-0.1309,-0.08348,0.0434,-0.02353,-0.07542,-0.04219,-0.03442,-0.03542,-0.02082,-0.01955,-0.002155,-0.0114,-0.02727,-0.01686,-0.0139,-0.001306,-0.01343,-0.02934,-0.02907,-0.001357,-0.003599,-0.0272,-0.001278,-0.02593,-0.0009931,-0.1156,-0.03924,-0.01461,-0.0653,-0.0856,-0.05884,0.009055,-0.009405,-0.01371,-0.003243,-0.005469,-0.008071,-0.08176,-0.0006027
-0.001052,-0.006829,-0.02138,-0.003949,0.001218,0.01064,0.01526,-0.004605,0.01534,0.007425,0.03321,-0.0002069,0.02582,-0.003332,-0.01921,-0.01562,-0.00463,0.001914,-0.01169,-0.01939,-0.003505,0.0006113,-0.03566,-0.003578,-0.01147,-0.008363,-0.07171,-0.07451,0.02247,0.001925,-0.01814,0.002251,-0.004687,0.0002298,-0.00142,-0.0003214,0.005354,0.005398,-0.03482,-0.0005131,-0.0008068,-0.003558,-0.01141,-0.03789,-0.1212,-0.07712,0.02845,-0.02604,-0.07378,-0.04305,-0.03488,-0.03597,-0.02056,-0.02024,-0.003646,-0.01251,-0.02665,-0.01771,-0.01436,-0.002245,-0.01305,-0.02806,-0.02645,-0.00841,-0.003732,-0.03077,-0.0002518,-0.02638,-0.0006313,-0.1054,-0.02404,-0.01459,-0.06833,-0.08033,-0.07197,-0.001285,-0.007663,-0.01825,-0.001987,-0.006161,-0.006473,-0.08141,-0.002714
-0.00101,-0.006069,-0.02185,-0.00507,0.001409,0.01167,0.02695,-0.005632,0.02011,0.006533,0.03286,-7.172e-005,0.01887,-0.004354,-0.02061,-0.01622,-0.003938,0.001317,-0.01441,-0.02036,-0.004239,0.0006821,-0.0355,-0.001516,-0.0119,-0.007687,-0.06791,-0.07841,0.02433,0.001984,-0.0175,0.002296,-0.004353,0.0001869,-0.001447,-0.0006592,0.003435,0.005573,-0.03156,-0.0007258,0.0005402,-0.003773,-0.01258,-0.03715,-0.1201,-0.0705,-0.04483,-0.02818,-0.07271,-0.04221,-0.03519,-0.0359,-0.01882,-0.0213,-0.00701,-0.02041,-0.02694,-0.01494,-0.01373,-0.00199,-0.01222,-0.02797,-0.02545,-0.008178,-0.003969,-0.02826,-0.0001579,-0.02793,0.0005859,-0.09538,-0.02736,-0.01491,-0.06501,-0.07425,-0.07393,-0.003245,-0.007444,-0.01836,0.001477,-0.005145,-0.005357,-0.08166,-0.002856
-0.00179,-0.006376,-0.02115,-0.005498,0.001247,0.01786,0.02928,-0.005813,0.02112,0.001878,0.03626,5.493e-005,0.01847,-0.004484,-0.02078,-0.01909,-0.00227,0.001053,-0.0208,-0.02077,-0.004182,4.12e-005,-0.03511,0.001441,-0.01113,-0.004152,-0.06588,-0.07573,0.02573,0.001718,-0.01672,0.002446,-0.004187,-9.384e-005,-0.001698,-0.00117,0.001366,0.006184,-0.02666,-0.001239,-0.0002983,-0.003458,-0.01263,-0.03639,-0.113,-0.06587,-0.06367,-0.03103,-0.05861,-0.04258,-0.03575,-0.03632,-0.01737,-0.02108,-0.008914,-0.02131,-0.02815,-0.01408,-0.01321,0.0007416,-0.01188,-0.0309,-0.02174,-0.008292,-0.007188,-0.02779,0.000457,-0.0295,-0.0007088,-0.07435,-0.02092,-0.01612,-0.0574,-0.05665,-0.07093,-0.003624,-0.006764,-0.02027,0.001252,-0.004863,-0.003891,-0.08029,-0.007053
-0.000696,-0.006948,-0.01967,-0.00789,0.001086,0.02048,0.02523,-0.006857,0.02031,-0.006242,0.0374,0.0001617,0.01986,-0.006466,-0.02008,-0.01971,-0.003167,-0.000701,-0.02176,-0.02252,-0.003984,0.0007523,-0.03271,0.007156,-0.012,-0.002631,-0.06248,-0.08502,0.02292,0.001451,-0.01555,0.002187,-0.004433,-6.866e-005,-0.002182,-0.001878,0.0002863,0.006923,-0.02161,-0.002585,-0.0009834,-0.004394,-0.01477,-0.0389,-0.1053,-0.06708,-0.07808,-0.03403,-0.05672,-0.04171,-0.03564,-0.03652,-0.01566,-0.02083,-0.009314,-0.02293,-0.02742,-0.01494,-0.01293,-0.0001793,-0.01181,-0.02048,-0.02225,-0.009911,-0.008234,-0.02863,-2.289e-006,-0.03123,-0.0009094,-0.03798,-0.03548,-0.01617,-0.04873,-0.04094,-0.07051,-0.004877,-0.005923,-0.02095,0.0009318,-0.003001,-0.004306,-0.07953,-0.008373
-0.002513,-0.006745,-0.01473,-0.01146,0.0006287,0.0208,0.01611,-0.006719,0.02232,-0.003652,0.03512,7.858e-005,0.02211,-0.007604,-0.01992,-0.02316,-0.004266,0.0006155,-0.01833,-0.02338,-0.002388,0.0005348,-0.03031,0.01366,-0.01401,-0.003348,-0.05971,-0.09399,0.02326,0.0006653,-0.01472,0.001282,-0.004498,-0.0003975,-0.002285,-0.002016,-7.683e-005,0.008263,-0.009534,-0.002682,-0.002187,-0.003963,-0.01588,-0.04059,-0.1006,-0.06376,-0.0858,-0.03488,-0.04979,-0.04174,-0.03593,-0.03685,-0.01544,-0.02172,-0.01056,-0.02362,-0.0276,-0.01371,-0.01326,-0.00126,-0.01216,-0.01782,-0.02057,-0.01127,-0.01141,-0.02941,0.000602,-0.03314,8.774e-005,-0.02689,-0.03739,-0.01717,-0.0467,-0.02685,-0.06911,-0.00667,-0.006061,-0.02262,-0.001742,-0.001426,-0.006198,-0.07733,-0.00955
-0.004703,-0.008239,-0.01472,-0.01431,0.004308,0.02034,0.005982,-0.007107,0.0229,-2.029e-005,0.03213,0.0001534,0.02405,-0.00813,-0.02034,-0.02988,-0.005862,-0.0008223,-0.01705,-0.02185,-0.002083,0.001017,-0.0271,0.0154,-0.01486,-0.005135,-0.05602,-0.1045,0.02322,0.001134,-0.01382,0.000502,-0.004173,-0.0002892,-0.00238,-0.002122,0.001357,0.01249,-0.007809,-0.01852,-0.001254,-0.004979,-0.0178,-0.04155,-0.09997,-0.0675,-0.09404,-0.03455,-0.04845,-0.04173,-0.03547,-0.03651,-0.01392,-0.02225,-0.01227,-0.0239,-0.02777,-0.01392,-0.01392,-0.00164,-0.01199,-0.01641,-0.01789,-0.01326,-0.01419,-0.02933,-0.0001038,-0.03437,-5.264e-005,-0.04289,-0.0489,-0.01921,-0.04327,-0.01759,-0.06762,-0.008601,-0.006422,-0.02323,-0.002778,-2.67e-005,-0.007944,-0.07506,-0.00974
-0.007365,-0.008705,-0.01449,-0.01613,0.006924,0.02028,0.001728,-0.006264,0.02065,-0.003273,0.03186,7.477e-005,0.02551,-0.008262,-0.02116,-0.03133,-0.008525,-0.0001693,-0.02092,-0.02203,-0.0007508,0.0008064,-0.0268,0.01859,-0.01451,-0.00731,-0.05042,-0.1044,0.02054,0.000647,-0.01267,-0.0003654,-0.004324,-0.0001183,-0.002719,-0.002285,0.001845,0.01353,-0.008098,-0.02155,-0.002631,-0.004933,-0.01852,-0.04294,-0.09695,-0.07683,-0.0935,-0.03198,-0.04526,-0.04183,-0.03562,-0.03661,-0.01789,-0.02177,-0.0139,-0.02516,-0.02865,-0.01763,-0.01637,-0.002101,-0.01192,-0.01748,-0.01718,-0.01241,-0.0159,-0.03307,-0.000145,-0.03628,-0.0006424,-0.07154,-0.0482,-0.02122,-0.03959,-0.0143,-0.06098,-0.01059,-0.008278,-0.02471,-0.004468,-0.0009186,-0.008875,-0.07399,-0.01184
-0.007494,-0.008704,-0.01401,-0.01748,0.008885,0.02014,-0.003017,-0.005712,0.01942,-0.00381,0.02513,-2.441e-005,0.02761,-0.008916,-0.02036,-0.03122,-0.0111,-0.001495,-0.02221,-0.02004,-3.244e-005,0.0007607,-0.02735,0.02093,-0.01442,-0.01022,-0.04304,-0.1045,0.01725,0.0003304,-0.01155,-0.0008629,-0.004355,0.0001335,-0.002917,-0.002373,0.002768,0.01418,-0.008071,-0.02669,-0.002989,-0.004195,-0.01989,-0.04454,-0.1007,-0.08545,-0.09321,-0.02997,-0.03499,-0.04141,-0.03558,-0.03666,-0.0241,-0.02149,-0.0206,-0.02867,-0.02695,-0.02012,-0.01837,-0.00602,-0.01115,-0.01901,-0.01644,-0.01479,-0.0159,-0.03656,-0.0003731,-0.03633,0.0003883,-0.1163,-0.05369,-0.02315,-0.04151,-0.02016,-0.06096,-0.01166,-0.008028,-0.02669,-0.006443,-0.001352,-0.008072,-0.07499,-0.00903
-0.01033,-0.008687,-0.01404,-0.01654,0.01141,0.01806,-0.00945,-0.003716,0.0207,-0.003091,0.02364,-0.0001602,0.02826,-0.00947,-0.02023,-0.0321,-0.01405,-0.00132,-0.01984,-0.02046,1.22e-005,0.0006699,-0.02562,0.00285,-0.01536,-0.01259,-0.03796,-0.09998,0.01762,0.0002625,-0.01133,-0.001084,-0.001846,-8.774e-005,-0.00227,-0.002316,0.002253,0.01519,-0.008519,-0.02962,-0.003751,-0.004546,-0.02004,-0.04275,-0.1062,-0.09236,-0.09418,-0.02933,-0.03131,-0.04165,-0.03525,-0.03637,-0.03091,-0.02308,-0.02246,-0.0216,-0.02676,-0.02153,-0.02085,-0.0103,-0.0119,-0.01917,-0.01477,-0.0161,-0.01843,-0.03884,-0.0004189,-0.0362,0.0009995,-0.1185,-0.05613,-0.02062,-0.03939,-0.03556,-0.05774,-0.014,-0.006575,-0.0268,-0.007804,-0.0021,-0.007364,-0.07651,-0.009786
-0.01106,-0.01019,-0.01434,-0.016,0.01316,0.01611,-0.01456,-0.002879,0.01961,-0.002743,0.02158,-0.01258,0.02448,-0.008333,-0.0201,-0.02915,-0.01748,-0.001067,-0.01984,-0.01962,-0.0007877,0.0004257,-0.02418,-0.00317,-0.01285,-0.01488,-0.03506,-0.08982,0.02273,0.0005386,-0.009938,-0.0009674,-0.001935,0.0001175,-0.001937,-0.002243,0.00443,0.01574,-0.009109,-0.03463,-0.004747,-0.004572,-0.02014,-0.03676,-0.1133,-0.09749,-0.09632,-0.02895,-0.03162,-0.04132,-0.03582,-0.03632,-0.03277,-0.02218,-0.02406,-0.02201,-0.026,-0.02528,-0.02347,-0.01252,-0.01243,-0.02191,-0.01554,-0.01829,-0.01855,-0.04171,-0.0004166,-0.03495,0.001004,-0.1275,-0.05813,-0.02135,-0.03845,-0.05769,-0.05288,-0.01682,-0.004728,-0.02682,-0.009163,-0.003544,-0.004771,-0.07792,-0.009707
