-0.04012,-0.05429,-0.0674,0.01102,-0.004745,-0.0421,-0.0277,-0.02755,-0.0008926,-0.04182,0.004223,-0.03622,0.0007286,-0.06247,-0.009773,-0.01297,-0.05601,0.001484,-0.02419,0.006138,-0.02299,-0.02445,-0.01827,-0.01781,0.0002327,0.01177,0.02161,-0.01434,0.00419,-0.01363,-0.02573,0.001797,-0.01891,0.03177,-0.02826,-0.01809,0.001553,-0.01907,-0.01035,-0.006569,0.01025,0.03272,0.03502,3.815e-006,0.01236,0.02068
-0.04012,-0.05429,-0.0674,0.01102,-0.004745,-0.0421,-0.0277,-0.02883,-0.007047,-0.04182,0.004223,-0.03622,0.0007286,-0.06247,-0.009773,-0.01281,-0.05601,0.001484,-0.02419,0.006138,-0.02299,-0.02445,-0.01827,-0.01781,0.0002327,0.01177,0.02161,-0.01434,0.004421,-0.01363,-0.02573,0.001797,-0.01633,0.03177,-0.02826,-0.01809,0.001553,-0.01907,-0.01035,-0.006569,0.01025,0.03174,0.03502,3.815e-006,0.01236,0.02068
-0.04835,-0.05539,-0.06422,0.01011,-0.007576,-0.04183,-0.03029,-0.02324,-0.009828,-0.04262,0.005434,-0.02853,-7.82e-005,-0.0514,-0.01106,-0.01183,-0.05298,0.001932,-0.02787,0.002216,-0.02079,-0.02209,-0.01608,-0.01782,0.0001583,0.01228,0.01426,-0.01985,0.004397,-0.01341,-0.01202,-0.0006027,-0.01515,0.03262,-0.02958,-0.02189,0.00141,-0.02149,-0.008684,-0.006264,0.008587,0.02983,0.0406,-0.0002022,0.01249,0.02034
-0.04861,-0.05467,-0.05906,0.01072,-0.009681,-0.04281,-0.03075,-0.01882,-0.0113,-0.04703,0.00402,-0.009473,-0.000178,-0.0449,-0.009322,-0.01386,-0.04966,0.0002263,-0.02676,0.004842,-0.02709,-0.02211,-0.01735,-0.018,0.0002035,0.02351,0.009496,-0.01988,0.004307,-0.01293,-0.02175,-0.002506,-0.01633,0.03255,-0.02959,-0.02353,0.001027,-0.02228,-0.009533,-0.006274,0.009239,0.03072,0.03964,-0.0002696,0.01569,0.02181
-0.0501,-0.05313,-0.05141,0.009122,-0.01149,-0.0434,-0.03139,-0.01493,-0.01059,-0.04859,0.003084,-0.004992,-0.0002022,-0.03867,-0.006478,-0.01523,-0.04786,-0.000989,-0.02097,0.0138,-0.02699,-0.02047,-0.01807,-0.01686,1.335e-005,0.02639,0.00936,-0.0188,0.00215,-0.0114,-0.02442,0.01324,-0.01715,0.03139,-0.02905,-0.02338,0.000906,-0.02925,-0.01106,-0.007515,0.00949,0.03088,0.03769,-0.0001507,0.02326,0.02265
-0.05192,-0.0486,-0.05009,0.006276,-0.01171,-0.04508,-0.03221,-0.01185,-0.01081,-0.0453,-0.001587,-0.001227,-0.0001743,-0.03451,-0.002109,-0.01175,-0.04939,0.002572,-0.02126,0.0137,-0.02683,-0.0205,-0.01717,-0.01961,0.0003044,0.03208,0.007084,-0.01802,0.0009737,-0.01133,-0.02185,0.01463,-0.01269,0.032,-0.02879,-0.01763,0.0006996,-0.03091,-0.01327,-0.01021,0.009525,0.02919,0.03672,-0.0003525,0.01815,0.02265
-0.05393,-0.04675,-0.04499,0.005927,-0.01569,-0.04546,-0.03281,-0.009663,-0.01142,-0.04449,-0.002736,-0.0001859,-0.0002346,-0.02717,-0.001178,-0.01235,-0.04654,0.001137,-0.02596,0.01234,-0.02826,-0.02045,-0.01622,-0.02083,0.0001091,0.03724,0.00727,-0.01733,0.001241,-0.01023,-0.02365,0.01842,-0.005554,0.03027,-0.0289,-0.01767,0.000518,-0.03069,-0.01561,-0.01299,0.009013,0.02861,0.03713,-0.0003746,0.02654,0.02275
-0.05685,-0.04563,-0.03805,-0.0023,-0.01404,-0.04532,-0.03204,-0.008381,-0.01222,-0.04528,-0.002372,0.0001913,-0.0003094,-0.02505,0.001455,-0.01189,-0.04599,-0.001233,-0.02972,0.01351,-0.03499,-0.02221,-0.01765,-0.0229,0.0001678,0.04094,0.009824,-0.01822,0.003099,-0.01109,-0.02442,0.01976,0.0112,0.03154,-0.02871,-0.01847,0.001482,-0.03023,-0.01583,-0.01573,0.008965,0.02986,0.03659,-0.0005142,0.03636,0.02235
-0.05938,-0.04301,-0.03319,-0.003823,-0.01514,-0.0443,-0.02785,-0.007253,-0.01345,-0.04615,-0.001792,0.0007008,-0.0001166,-0.02911,0.001827,-0.01257,-0.0451,-0.001205,-0.03104,0.01257,-0.03572,-0.02381,-0.01777,-0.02569,0.0001633,0.04167,0.0289,-0.01819,0.007521,-0.01252,-0.02455,0.02368,0.01838,0.03044,-0.02838,-0.01838,-0.0005557,-0.02848,-0.01736,-0.01827,0.006341,0.03144,0.04077,-0.0006371,0.04216,0.02133
-0.06304,-0.03896,-0.03129,-0.003669,-0.0155,-0.04403,-0.02342,-0.007646,-0.01486,-0.04643,-0.004331,0.002457,3.925e-005,-0.02983,0.0007581,-0.01268,-0.04642,-0.005314,-0.03062,0.01143,-0.03452,-0.02702,-0.01778,-0.02979,0.0002716,0.04221,0.03066,-0.02342,0.0117,-0.01437,-0.02304,0.02585,0.02602,0.02885,-0.02799,-0.01828,-0.004932,-0.02637,-0.0177,-0.02251,0.006309,0.03162,0.04594,-0.0008949,0.04587,0.01937
-0.0644,-0.03812,-0.02577,-0.00534,-0.01475,-0.04192,-0.01939,-0.00832,-0.01593,-0.04675,-0.0009424,0.00144,-0.0001082,-0.03208,0.001475,-0.01948,-0.04456,-0.006356,-0.03371,0.006384,-0.03472,-0.02926,-0.017,-0.03199,7.553e-005,0.03873,0.02773,-0.02566,0.01542,-0.01739,-0.0192,0.02856,0.03152,0.02984,-0.02834,-0.0197,-0.005435,-0.02575,-0.0178,-0.02279,0.00781,0.03337,0.05122,-0.0009064,0.05124,0.01824
-0.0655,-0.03837,-0.02248,-0.007278,-0.01307,-0.04026,-0.01656,-0.01019,-0.01585,-0.04582,0.0001988,0.001284,-0.001076,-0.04002,0.00214,-0.02022,-0.04278,-0.004443,-0.03548,0.00373,-0.03193,-0.03003,-0.01598,-0.03391,0.0002655,0.03565,0.02843,-0.02899,0.01651,-0.02269,-0.0221,0.03004,0.03313,0.02875,-0.02861,-0.02176,-0.009174,-0.02504,-0.01807,-0.02084,0.008832,0.03406,0.05758,-0.001257,0.05165,0.01954
-0.06025,-0.03794,-0.02253,-0.008754,-0.0156,-0.03948,-0.01489,-0.01136,-0.01663,-0.04533,0.001829,-4.378e-005,-0.003654,-0.04622,0.002038,-0.01899,-0.04276,-0.002278,-0.03612,0.0007879,-0.02479,-0.02984,-0.01561,-0.0356,0.001134,0.03505,0.04005,-0.0339,0.01238,-0.02359,-0.0214,0.03246,0.03361,0.03014,-0.02857,-0.02412,-0.01287,-0.02459,-0.01986,-0.02046,0.02054,0.03457,0.06126,-0.001235,0.04933,0.0212
-0.05513,-0.03965,-0.02233,-0.009214,-0.01606,-0.04072,-0.01992,-0.01232,-0.01496,-0.04169,0.002611,2.252e-005,-0.005418,-0.04519,0.0009853,-0.01807,-0.04245,-0.002677,-0.0377,-0.002161,-0.02104,-0.02383,-0.0171,-0.03633,0.001251,0.03474,0.04463,-0.03601,0.01254,-0.02408,-0.02101,0.033,0.03387,0.03064,-0.02879,-0.02519,-0.01444,-0.025,-0.02077,-0.01903,0.02611,0.03384,0.06547,-0.001345,0.04677,0.02244
-0.04751,-0.04216,-0.0239,-0.008341,-0.01643,-0.04282,-0.0173,-0.01399,-0.01333,-0.04112,0.006008,-0.0007818,-0.008532,-0.03647,0.002173,-0.01942,-0.04019,-0.001332,-0.04039,-0.003811,-0.02239,-0.02344,-0.0175,-0.03507,0.0004471,0.03367,0.04841,-0.03427,0.01209,-0.02522,-0.02314,0.03384,0.03204,0.03142,-0.02936,-0.02647,-0.01279,-0.02559,-0.02171,-0.01732,0.02719,0.03426,0.06742,-0.00141,0.04235,0.02341
-0.04161,-0.04469,-0.0285,-0.006996,-0.01544,-0.04425,-0.01778,-0.01631,-0.0106,-0.04141,0.005059,-0.002362,-0.01228,-0.03621,0.003863,-0.02006,-0.03833,0.002132,-0.04203,-0.003385,-0.02747,-0.02181,-0.01951,-0.03267,-0.001705,0.03189,0.05156,-0.03579,0.01205,-0.0238,-0.02439,0.02914,0.02929,0.0349,-0.02964,-0.02684,-0.01587,-0.02641,-0.02236,-0.01691,0.02848,0.03329,0.06847,-0.001414,0.03381,0.0302
