-0.02434,-0.08142,0.02953,-0.07011,-0.03387,0.1077,0.03447,-0.02138,-0.07076,-0.07111,0.02798,0.06397,-0.1291,-0.002895,0.0206,0.09172,-0.04081,-0.01877,-0.002155,-0.01809,0.001581,0.07981,0.0406,0.00964,0.09058,-0.05579,0.0163,0.04638,0.1047,0.009585,0.05446,-0.04413,-0.0146,0.00935,-0.007702,-0.04093,0.04104,0.1404,0.1174,-0.001685,0.0644,0.01944,-0.01878,0.02737,-0.361,-0.01988,0.03745,-0.007057,0.001772,0.005451,-0.01306,-6.1e-005,0.136,0.006634,-0.04669,0.02842,0.02266,-0.02234,0.1365,0.03651,-0.0817,0.006319,-0.01065,-0.0253,0.04766,0.05719,-0.006932,-0.03109,0.1012,-0.03933,0.1156,0.001034,0.04121,0.03927,-0.004414,-0.1912,0.04423,0.1473,0.2373,0.05186,-0.09717,0.03923,-0.2131,0.004883,0.03316,-0.02782,0.006363,0.02436,0.04009,0.03321,0.002281,0.03681,0.0383,-0.000843,-0.009964,0.003155,0.05651,-0.0784,0.03733,-0.1088,0.01491,-0.09801,-0.001553,-0.004589,-0.04799,0.01545,0.01915,-0.09212,-0.04532,-0.07468,-0.01713,-0.05437,0.05557,-0.00225,0.08285,-0.07791,-0.01675,0.003239,-0.002579,0.03964,0.01047,0.03095,0.006702,-0.03749,0.01464,0.01232,0.01237,-0.07686,0.007042,0.008183,0.01312,0.03279,-0.006756,0.02163,0.0223,-0.004646,-0.009319,0.01329,0.008606,0.01311,0.01429,-0.1126,0.07385,-0.002707,-0.007183,0.07606,0.001701,0.006595,0.02691,0.01536,0.009922,0.01667,-0.01076,0.007431,0.001282,-0.04617,0.06513,0.1122,-0.02389,-0.006702,0.01724,0.02608,-0.01519,0.008476,0.008007,0.006805,-0.02324,0.01963,0.006045,-0.03678,0.02876,-0.08761,-0.02097,-0.05414,-0.005421,-0.03221,-0.1277,-0.113,-0.02826,-0.03435,0.005995,0.01362
-0.02434,-0.08142,0.02953,-0.07011,-0.03387,0.04567,0.03447,-0.02138,-0.07076,-0.07111,0.02798,0.06397,-0.09425,-0.007883,0.0206,0.09172,-0.04081,-0.01877,-0.01172,-0.01809,0.001581,0.07129,0.0406,0.002294,0.09058,-0.05579,0.0163,0.04638,0.1044,0.009585,0.04295,-0.05527,-0.0146,0.00935,-0.007702,-0.04093,0.04104,0.1404,0.1018,0.02347,0.0644,0.01944,-0.01878,0.02234,-0.1525,0.05526,0.03745,-0.007057,0.001772,0.005451,-0.01306,-6.1e-005,0.01479,0.006634,-0.04669,0.02842,0.02266,-0.02234,0.1365,0.03651,-0.06871,0.006319,-0.01471,-0.0253,0.04766,0.05719,0.01136,-0.01794,0.1012,-0.03933,0.1156,0.004935,-0.02606,0.03927,-0.0144,-0.1912,0.04461,0.1473,0.2373,0.05186,-0.0388,0.03543,-0.2131,0.01222,0.03316,-0.02782,0.01104,0.02436,0.04009,0.03321,0.002281,0.03681,0.0383,-0.000843,-0.009964,0.007932,0.05651,-0.0784,0.03733,-0.1314,0.01491,-0.09801,-0.005468,-0.004589,-0.01342,0.01545,0.01915,-0.09212,-0.04532,-0.07468,0.01543,-0.04187,0.05974,0.01233,0.08285,-0.07791,-0.01675,0.01381,-0.01756,0.03964,0.01047,0.03095,0.006702,-0.03749,0.01464,0.01232,0.02043,-0.07686,0.01477,0.008183,0.01312,0.03279,-0.02203,0.01639,0.0223,-0.004646,-0.009319,0.01329,0.008606,0.01199,0.01429,-0.1101,0.04982,-0.002707,-0.007183,0.06298,0.001701,0.006595,0.02691,0.01536,0.009922,0.01667,-0.01076,0.007431,0.001282,-0.03322,0.06067,0.1122,-0.03466,-0.003025,0.01724,0.02608,-0.01519,0.008476,0.008007,0.004575,-0.01742,0.02679,0.007214,-0.03678,0.02876,-0.08761,-0.02097,-0.05414,-0.005421,-0.03221,-0.1277,-0.113,-0.02826,-0.03435,0.005995,0.01135
-0.02489,-0.08125,0.0286,-0.07146,-0.03027,0.02425,0.04531,0.06721,-0.06923,-0.07256,0.04362,0.06663,-0.04374,-0.00612,0.01761,0.05312,-0.04013,-0.01438,-0.01201,-0.01956,0.01014,0.07493,0.03654,0.00248,0.07859,-0.05089,0.01467,0.04361,0.1289,-0.002175,0.06524,-0.06314,-0.01925,-0.05322,-0.1228,-0.0282,0.04686,0.09432,0.08349,0.01715,0.07348,0.01902,-0.0309,0.01996,-0.02041,0.1173,0.03366,-0.01133,0.001842,0.004799,-0.005585,-0.002642,-0.004939,-0.04945,-0.03348,0.02855,0.03188,-0.007089,0.05238,0.02044,-0.06013,0.006523,-0.02,-0.01612,-0.05882,0.05653,0.01157,-0.01218,0.02729,-0.01569,0.09847,0.005295,-0.03125,-0.001116,-0.01714,-0.1309,0.04551,0.1084,0.0282,0.04395,-0.03301,0.03376,-0.1216,0.01178,0.03009,-0.02889,0.01679,0.05136,0.01024,0.04034,0.02205,0.03229,0.0326,-0.000927,-0.02053,0.01141,0.05721,-0.08355,0.03712,-0.0959,0.002964,-0.08175,-0.008436,-0.004223,0.01223,-0.001337,0.02591,-0.09384,-0.02101,-0.06088,0.02725,-0.03945,0.05217,0.02104,0.07543,-0.04735,-0.007387,0.01686,-0.0247,0.04531,-0.002984,0.02803,0.001696,-0.05631,0.009304,-0.005831,0.02135,-0.05269,0.0198,-0.009663,0.01484,0.03371,-0.02311,0.02072,0.03132,-0.001576,0.006321,0.01576,0.008177,0.01124,0.01323,-0.09371,0.058,-0.0172,-0.02296,0.05468,0.01489,0.008784,0.01407,0.01737,0.01618,0.008276,-0.008492,-0.01114,0.00655,-0.03067,0.05724,0.09416,-0.03542,-0.006159,0.006336,0.03093,-0.01543,0.007231,0.02158,0.004326,-0.01606,0.02944,0.009366,-0.04476,0.02355,-0.03931,-0.05158,-0.03663,-0.02075,-0.01431,-0.1127,-0.1125,-0.04794,-0.02522,0.01247,0.01183
-0.02389,0.003078,0.02871,-0.06791,-0.02597,0.1186,0.03227,0.0763,-0.05906,-0.06963,0.04741,0.05968,-0.03336,-0.005878,0.002795,0.03835,-0.0441,0.005879,-0.01327,-0.005232,0.03315,0.07017,0.03935,0.01827,0.08228,-0.04608,0.007353,0.03578,0.07471,-0.01266,0.07334,-0.0679,-0.02055,-0.06746,-0.0855,-0.0354,0.06321,0.1046,0.07074,0.03322,0.07873,0.02727,-0.04691,0.01341,0.01731,0.08095,0.03476,-0.01449,0.002068,0.01002,-0.003678,-0.0004921,-0.01621,-0.06366,-0.00315,0.028,0.03485,-0.007787,0.05213,0.01571,-0.0521,0.005782,-0.04915,-0.02407,-0.08311,0.04818,0.02069,-0.01081,0.01045,-0.01646,0.0966,0.006718,-0.0241,-0.008001,-0.001258,-0.1166,0.04239,0.09934,-0.019,0.02792,0.03208,0.03115,-0.09172,0.01108,0.03045,-0.03086,0.01837,0.06698,0.009186,0.03418,0.02333,0.0286,0.03344,-0.003752,-0.0213,0.01055,0.06867,-0.08348,0.04745,-0.05908,-0.02341,-0.0724,-0.009627,0.009424,0.0148,-0.006605,0.03101,-0.08418,-0.03305,-0.05427,0.09414,-0.0423,0.04718,0.02521,0.07455,-0.03909,-0.00938,0.0129,-0.02284,0.05579,-0.007148,0.006835,0.004506,-0.04764,0.01169,-0.009884,0.0283,-0.02999,0.02017,-0.0207,0.01337,0.03482,-0.02267,0.05978,0.03397,-0.003098,0.01724,0.01009,0.008364,0.009546,0.007928,-0.08243,0.05089,-0.02771,-0.0313,0.04171,0.02378,0.009157,0.01714,0.01954,0.01654,0.01312,-0.01103,-0.01912,0.009595,-0.03063,0.04934,0.0901,-0.03162,-0.01249,0.008967,0.03966,-0.01345,0.007212,0.02413,0.00467,-0.01586,0.03347,0.01337,-0.02251,0.02411,-0.03696,-0.04826,-0.03104,-0.02826,-0.005755,-0.08501,-0.124,-0.04337,-0.02197,0.01093,0.009219
-0.02511,0.008465,0.02851,-0.06298,-0.0246,0.1068,0.0268,0.07974,-0.055,-0.06448,0.05633,0.04989,-0.02485,-0.00435,0.001156,0.02885,-0.04315,0.0107,-0.01967,-0.0008259,0.03514,0.06447,0.03742,0.01897,0.0851,-0.03926,0.006398,0.03449,0.05932,-0.02285,0.08651,-0.06826,-0.02227,-0.05044,-0.08159,-0.0357,0.07017,0.1093,0.07838,0.05693,0.07918,0.02937,-0.06389,0.005004,0.04142,0.06166,0.04518,-0.01517,0.002416,0.009661,0.02151,0.004488,-0.02637,-0.0639,-0.0002967,0.023,0.03981,-0.00886,0.05679,0.01447,-0.04711,0.007718,-0.08474,-0.02284,-0.08437,0.04994,0.05051,-0.01477,0.00846,-0.0157,0.08647,0.006623,-0.04254,-0.01924,0.002004,-0.09565,0.04349,0.1026,-0.02551,0.02492,0.05495,0.02848,-0.04207,0.01379,0.03678,-0.03318,0.01911,0.06588,-0.0004995,0.0337,0.04103,0.02368,0.03215,-0.005209,-0.01511,0.01165,0.06791,-0.08471,0.05576,0.0107,-0.08597,-0.05846,-0.01151,0.01304,0.01987,-0.01005,0.02842,-0.06911,-0.03522,-0.05397,0.06858,-0.04033,0.05873,0.03125,0.07524,-0.03234,-0.0279,0.01409,-0.012,0.06961,-0.006123,0.004485,-0.001419,-0.05113,-0.001969,-0.01076,0.03951,-0.01287,0.01829,-0.02623,0.01631,0.03618,-0.02654,0.0667,0.04013,-0.003623,0.02883,0.0008707,0.007862,0.009577,0.006395,-0.03937,0.05384,-0.03621,-0.03954,0.0373,0.03203,0.008372,0.01175,0.01821,0.01791,0.01431,-0.01283,-0.02238,0.009395,-0.03432,0.04399,0.08596,-0.03125,-0.01579,0.01199,0.04212,-0.01211,0.008537,0.02369,0.005747,-0.0147,0.0358,0.01282,-0.02313,0.02407,-0.03537,-0.06038,-0.02703,-0.02824,0.002631,-0.0643,-0.127,-0.04083,-0.02076,0.01352,0.008331
-0.02636,0.01583,0.02875,-0.05022,-0.02514,0.008251,0.02609,0.0544,-0.0486,-0.0599,0.06346,0.05541,-0.02251,-0.004706,-0.01209,0.02322,-0.04618,0.008665,-0.02189,0.009533,0.04396,0.06489,0.03989,0.01095,0.06131,-0.0277,0.004341,0.03517,0.05417,-0.02172,0.08172,-0.05894,-0.02203,-0.06024,-0.0772,-0.03661,0.07707,0.1085,0.08833,0.07111,0.08489,0.03805,-0.08001,-0.001685,0.04699,0.06083,0.0532,-0.01449,0.003119,0.01103,0.03524,0.0124,-0.03754,-0.07159,0.0162,0.02759,0.04648,-0.01284,0.08221,0.01349,-0.03047,0.008695,-0.08759,-0.02282,-0.08083,0.0547,0.0651,-0.01632,0.00626,-0.02106,0.0848,0.00366,-0.0371,-0.0233,0.007549,-0.08523,0.04051,0.09411,-0.03161,0.02695,0.0713,0.03118,-0.0222,0.01822,0.03651,-0.03691,0.01993,0.07418,-0.01147,0.03428,0.0508,0.02252,0.0268,-0.004758,-0.03819,0.01396,0.07645,-0.08236,0.06174,0.0304,-0.09338,-0.02301,-0.01209,0.04453,0.02519,-0.01506,0.03383,-0.06261,-0.04216,-0.04691,0.05859,-0.02335,0.06647,0.03244,0.07628,-0.03774,-0.03396,0.01514,-0.005672,0.07294,-0.006211,-0.00538,-0.004182,-0.05793,-0.002147,-0.0128,0.05448,0.001035,0.02095,-0.01874,0.01169,0.03781,-0.0267,0.0822,0.03969,-0.005523,0.05579,-0.008924,0.00707,0.01088,0.003802,-0.02253,0.0605,-0.04315,-0.04681,0.03522,0.02862,0.009718,0.01205,0.01758,0.02348,-0.00806,-0.01235,-0.01665,0.01231,-0.03338,0.04156,0.07321,-0.02957,-0.02314,0.01961,0.04608,-0.01011,0.005501,0.02128,0.006038,-0.01804,0.03487,0.01483,-0.0171,0.01846,-0.03485,-0.06635,-0.02189,-0.02962,0.004015,-0.05993,-0.1238,-0.0218,-0.03931,0.01902,0.00885
-0.0277,0.03945,0.02813,-0.04166,-0.02495,-0.02283,0.02515,0.0646,-0.03646,-0.0525,0.07886,0.05099,-0.01422,-0.002346,-0.02133,0.007098,-0.05024,0.01068,-0.02868,0.02211,0.05614,0.05829,0.04533,0.003012,0.04041,-0.00301,0.005666,0.03765,0.04311,-0.03356,0.0815,-0.06056,-0.02067,-0.0789,-0.0856,-0.03862,0.08812,0.1008,0.08068,0.07984,0.0824,0.04536,-0.09043,-0.01887,0.06494,0.07576,0.05841,-0.0161,0.003607,0.01457,0.03207,0.02732,-0.05238,-0.07373,0.02029,0.03034,0.05016,-0.01403,0.1243,0.008707,-0.02495,0.008119,-0.09749,-0.01781,-0.09311,0.0617,0.07136,-0.01726,0.0009713,-0.06356,0.07428,0.002544,-0.03208,-0.03396,0.01684,-0.05598,0.03811,0.07932,-0.04173,0.02249,0.09041,0.02825,0.001473,0.02366,0.04372,-0.04139,0.01998,0.09715,-0.03361,0.04024,0.05372,0.02264,0.02124,-0.005462,-0.02571,0.01386,0.07244,-0.08357,0.06132,0.05693,-0.107,-0.01287,-0.01736,0.05346,0.03312,-0.02286,-0.00892,-0.04181,-0.04455,-0.04287,0.0604,-0.01793,0.06971,0.0351,0.06794,-0.02923,-0.04071,0.0097,-0.009199,0.04601,-0.01445,-0.008055,-0.011,-0.06036,-0.008819,-0.01554,0.06755,0.02089,0.0224,-0.01707,0.008473,0.04054,-0.02805,0.09136,0.04253,-0.006728,0.06348,-0.01471,0.006804,0.01153,-0.0008201,-0.005573,0.07153,-0.06279,-0.06305,0.02674,0.03637,0.01267,0.005676,0.01567,0.06573,-0.03351,-0.01809,-0.02569,0.01347,-0.03036,0.0312,0.05099,-0.02867,-0.02902,0.02452,0.06057,-0.02137,0.004402,0.01984,0.005953,-0.01673,0.03415,0.01662,-0.01816,0.01801,-0.03001,-0.07616,-0.01417,-0.03768,0.01302,-0.04677,-0.07812,-0.02175,-0.03151,0.02573,0.009426
-0.02858,0.05628,0.02751,-0.03207,-0.02616,-0.03566,0.03186,0.05917,-0.0294,-0.04411,0.0836,0.05077,-0.009512,-0.007855,-0.0218,0.003564,-0.0508,0.01541,-0.03371,0.03708,0.06148,0.06201,0.04983,-0.006073,0.03967,0.001351,0.006612,0.04016,0.02316,-0.03357,0.07591,-0.06247,-0.01056,-0.08123,-0.07545,-0.03952,0.09773,0.1033,0.08237,0.08705,0.08298,0.04859,-0.09545,-0.03635,0.07275,0.08162,0.06272,-0.01675,0.003307,0.01778,0.03327,0.03333,-0.05291,-0.06893,0.02609,0.03595,0.05044,-0.01698,0.1287,0.01261,-0.01117,0.008727,-0.09371,-0.01378,-0.09413,0.07738,0.07175,-0.01935,-0.01165,-0.07415,0.03086,0.001124,-0.03031,-0.03279,0.0266,-0.08957,0.03419,0.03703,-0.04028,0.01166,0.1071,0.03107,0.04295,0.02613,0.05725,-0.03997,0.01902,0.1026,-0.04447,0.03943,0.06091,0.02516,0.02143,-0.03162,-0.02527,0.01317,0.06662,-0.07548,0.06759,0.07901,-0.1052,-0.01322,-0.01859,0.05834,0.02915,-0.02395,-0.007775,-0.02728,-0.0497,-0.03374,0.06541,-0.01186,0.0674,0.03846,0.06285,-0.02715,-0.05286,0.007705,-0.004384,0.0497,-0.02868,-0.01128,-0.01878,-0.05147,-0.02017,-0.02259,0.08179,0.03218,0.02221,-0.008434,0.006877,0.04245,-0.02774,0.08917,0.03801,-0.008198,0.06348,-0.01611,0.007075,0.01172,-0.005058,0.01621,0.07362,-0.07368,-0.07587,0.01888,0.03002,0.01925,0.008392,0.01547,0.07319,-0.03224,-0.02228,-0.02451,0.009991,-0.03021,0.02615,0.03832,-0.0265,-0.04034,0.03042,0.07072,-0.01879,-0.001256,0.02176,0.00811,-0.02031,0.03368,0.01835,-0.01293,0.02099,-0.02892,-0.0758,-0.01869,-0.04087,0.01455,-0.03002,-0.07087,-0.02234,-0.03378,0.02926,0.009739
-0.03008,0.06513,0.02644,-0.02337,-0.02758,-0.04904,0.04309,0.06331,-0.02774,-0.03785,0.09032,0.03466,-0.008588,-0.01833,-0.02094,0.04119,-0.05043,0.02034,-0.04281,0.0602,0.06179,0.06306,0.05407,-0.03026,0.03364,0.01417,0.00588,0.0465,0.02161,-0.04596,0.0751,-0.0553,-0.008687,-0.0811,-0.07535,-0.04475,0.1007,0.09045,0.0877,0.08797,0.08432,0.05566,-0.09656,-0.05727,0.07127,0.08077,0.0649,-0.01745,0.003594,0.01938,0.03147,0.03361,-0.05591,-0.06376,0.026,0.0484,0.04916,-0.01632,0.1398,0.01419,-0.008844,0.009314,-0.0876,-0.01438,-0.08743,0.08013,0.06857,-0.02384,-0.01523,-0.08676,0.02824,0.000307,-0.03118,-0.03212,0.03087,-0.08957,0.02995,0.02461,-0.0377,0.0144,0.111,0.03338,0.05928,0.03206,0.05949,-0.03474,0.01393,0.1045,-0.06665,0.04177,0.0638,0.02922,0.02593,-0.04129,-0.02596,0.01506,0.05923,-0.03927,0.06592,0.09477,-0.1062,-0.01121,-0.02033,0.07028,0.02919,-0.02749,-0.00392,-0.01189,-0.0398,-0.02883,0.04445,-0.006609,0.07056,0.04309,0.05462,-0.01948,-0.06052,0.01018,-0.02143,0.04943,-0.02942,-0.01923,-0.03562,-0.0563,-0.03833,-0.02395,0.08743,0.03071,0.02513,0.001356,0.005839,0.03898,-0.02259,0.08602,0.03312,-0.006042,0.04021,-0.00562,0.007014,0.01231,-0.008486,0.03599,0.07266,-0.07949,-0.08578,0.01849,0.02997,0.02578,0.004723,0.01614,0.09572,-0.02006,-0.02586,-0.02571,0.009317,-0.02928,0.02347,0.02728,-0.02265,-0.04706,0.03355,0.08418,-0.0208,-0.002521,0.02179,0.009332,-0.02095,0.03698,0.01839,-0.01322,0.02122,-0.03222,-0.06969,-0.01956,-0.0398,0.01644,-0.02116,-0.05438,-0.01135,-0.04025,0.03429,0.008857
-0.03026,0.07134,0.0257,-0.01759,-0.02951,-0.0642,0.06936,0.07031,-0.03184,-0.03478,0.08689,0.02897,-0.0131,-0.03826,-0.01968,0.04751,-0.05132,0.02149,-0.05234,0.06486,0.06837,0.06587,0.06393,-0.04453,0.01534,0.005511,0.005765,0.05269,0.02034,-0.04625,0.0642,-0.0498,-0.003871,-0.07402,-0.07491,-0.06026,0.0998,0.0754,0.08131,0.07941,0.08326,0.05922,-0.1029,-0.08456,0.06769,0.08229,0.0592,-0.01937,0.004115,0.0212,0.03155,0.0494,-0.0571,-0.09183,0.02558,0.05891,0.0462,-0.01782,0.1424,0.02191,-0.009227,0.01127,-0.05674,-0.0146,-0.07788,0.0731,0.06704,-0.02195,-0.02663,-0.08676,0.02297,-0.0006236,-0.01984,-0.02366,0.03764,-0.07596,0.02838,0.007607,-0.03438,0.01778,0.104,0.03536,0.06008,0.03606,0.05626,-0.0268,0.01636,0.1054,-0.07631,-0.02691,0.04668,0.04918,0.03126,-0.04158,-0.03472,0.01547,0.04904,-0.03139,0.06326,0.1002,-0.09983,-0.01037,-0.02667,0.07283,0.01777,-0.009444,0.00425,-0.01065,-0.03161,-0.02359,0.05226,-0.0009503,0.06674,0.04687,0.04031,-0.01648,-0.06308,0.01207,-0.02473,0.04417,-0.03531,-0.03213,-0.03838,-0.05329,-0.04605,-0.02206,0.07871,0.02965,0.02677,0.01302,0.005278,0.03834,-0.02197,0.07802,0.01619,0.006711,0.03788,0.0156,0.007188,0.01204,-0.01407,0.04479,0.06557,-0.07551,-0.09168,0.01979,0.02398,0.02994,0.004657,0.01912,0.1125,-0.01167,-0.02899,-0.02849,0.003313,-0.02336,0.02258,0.01657,-0.01687,-0.05508,0.03802,0.09937,-0.0206,-0.00583,0.03204,0.01118,-0.02344,0.03735,0.02093,-0.003245,0.02276,-0.02227,-0.05182,-0.02214,-0.0452,0.01505,-0.01517,-0.03629,-0.0119,-0.04229,0.03823,0.009444
