3,6,5,29,2,165,267,57,33,277,340,270,508,553,576,499,245,246,633,628,647,630,638,638,622,745
4,7,6,30,3,166,268,58,34,278,341,271,509,554,577,500,246,247,634,629,648,631,639,639,623,746
5,8,7,31,4,167,269,59,35,279,342,272,510,555,578,501,247,248,635,630,649,632,640,640,624,747
6,9,8,32,5,168,270,60,36,280,343,273,511,556,579,502,248,249,636,631,650,633,641,641,625,748
7,10,9,33,6,169,271,61,37,281,344,274,512,557,580,503,249,250,637,632,651,634,642,642,626,749
8,11,10,34,7,170,272,62,38,282,345,275,513,558,581,504,250,251,638,633,652,635,643,643,627,750
9,12,11,35,8,171,273,63,39,283,346,276,514,559,582,505,251,252,639,634,653,636,644,644,628,751
10,13,12,36,9,172,274,64,40,284,347,277,515,560,583,506,252,253,640,635,654,637,645,645,629,752
11,14,13,37,10,173,275,65,41,285,348,278,516,561,584,507,253,254,641,636,655,638,646,646,630,753
12,15,14,38,11,174,276,66,42,286,349,279,517,562,585,508,254,255,642,637,656,639,647,647,631,754
13,16,15,39,12,175,277,67,43,287,350,280,518,563,586,509,255,256,643,638,657,640,648,648,632,755
14,17,16,40,13,176,278,68,44,288,351,281,519,564,587,510,256,257,644,639,658,641,649,649,633,756
15,18,17,41,14,177,279,69,45,289,352,282,520,565,588,511,257,258,645,640,659,642,650,650,634,757
16,19,18,42,15,178,280,70,46,290,353,283,521,566,589,512,258,259,646,641,660,643,651,651,635,758
17,20,19,43,16,179,281,71,47,291,354,284,522,567,590,513,259,260,647,642,661,644,652,652,636,759
18,21,20,44,17,180,282,72,48,292,355,285,523,568,591,514,260,261,648,643,662,645,653,653,637,760
19,22,21,45,18,181,283,73,49,293,356,286,524,569,592,515,261,262,649,644,663,646,654,654,638,761
20,23,22,46,19,182,284,74,50,294,357,287,525,570,593,516,262,263,650,645,664,647,655,655,639,762
21,24,23,47,20,183,285,75,51,295,358,288,526,571,594,517,263,264,651,646,665,648,656,656,640,763
22,25,24,48,21,184,286,76,52,296,359,289,527,572,595,518,264,265,652,647,666,649,657,657,641,764
23,26,25,49,22,185,287,77,53,297,360,290,528,573,596,519,265,266,653,648,667,650,658,658,642,765
24,27,26,50,23,186,288,78,54,298,361,291,529,574,597,520,266,267,654,649,668,651,659,659,643,766
