38633,38631,38633,38631,38631,38636,38631,38631,38651,38650,38631,38633,38631,38644,38756,38735,38752,38631,38631,38721,38852,38779,38886,38809,38789,38804,38749,38852,38791,38832,38840,38958,38926,38921,38850,38653,38631,38695,38631,38672,38657,38662,38989,38692,38670,38956,38952,38860,38981,38807,38796,38873,38965,38706,38759,38762,38861,38792,38858,38995,38859,38851,38900,38746,38659
38634,38632,38634,38632,38632,38637,38632,38632,38652,38651,38632,38634,38632,38645,38757,38736,38753,38632,38632,38722,38853,38780,38887,38810,38790,38805,38750,38853,38792,38833,38841,38959,38927,38922,38851,38654,38632,38696,38632,38673,38658,38663,38990,38693,38671,38957,38953,38861,38982,38808,38797,38874,38966,38707,38760,38763,38862,38793,38859,38996,38860,38852,38901,38747,38660
38635,38633,38635,38633,38633,38638,38633,38633,38653,38652,38633,38635,38633,38646,38758,38737,38754,38633,38633,38723,38854,38781,38888,38811,38791,38806,38751,38854,38793,38834,38842,38960,38928,38923,38852,38655,38633,38697,38633,38674,38659,38664,38991,38694,38672,38958,38954,38862,38983,38809,38798,38875,38967,38708,38761,38764,38863,38794,38860,38997,38861,38853,38902,38748,38661
38636,38634,38636,38634,38634,38639,38634,38634,38654,38653,38634,38636,38634,38647,38759,38738,38755,38634,38634,38724,38855,38782,38889,38812,38792,38807,38752,38855,38794,38835,38843,38961,38929,38924,38853,38656,38634,38698,38634,38675,38660,38665,38992,38695,38673,38959,38955,38863,38984,38810,38799,38876,38968,38709,38762,38765,38864,38795,38861,38998,38862,38854,38903,38749,38662
38637,38635,38637,38635,38635,38640,38635,38635,38655,38654,38635,38637,38635,38648,38760,38739,38756,38635,38635,38725,38856,38783,38890,38813,38793,38808,38753,38856,38795,38836,38844,38962,38930,38925,38854,38657,38635,38699,38635,38676,38661,38666,38993,38696,38674,38960,38956,38864,38985,38811,38800,38877,38969,38710,38763,38766,38865,38796,38862,38999,38863,38855,38904,38750,38663
38638,38636,38638,38636,38636,38641,38636,38636,38656,38655,38636,38638,38636,38649,38761,38740,38757,38636,38636,38726,38857,38784,38891,38814,38794,38809,38754,38857,38796,38837,38845,38963,38931,38926,38855,38658,38636,38700,38636,38677,38662,38667,38994,38697,38675,38961,38957,38865,38986,38812,38801,38878,38970,38711,38764,38767,38866,38797,38863,39000,38864,38856,38905,38751,38664
38639,38637,38639,38637,38637,38642,38637,38637,38657,38656,38637,38639,38637,38650,38762,38741,38758,38637,38637,38727,38858,38785,38892,38815,38795,38810,38755,38858,38797,38838,38846,38964,38932,38927,38856,38659,38637,38701,38637,38678,38663,38668,38995,38698,38676,38962,38958,38866,38987,38813,38802,38879,38971,38712,38765,38768,38867,38798,38864,39001,38865,38857,38906,38752,38665
38640,38638,38640,38638,38638,38643,38638,38638,38658,38657,38638,38640,38638,38651,38763,38742,38759,38638,38638,38728,38859,38786,38893,38816,38796,38811,38756,38859,38798,38839,38847,38965,38933,38928,38857,38660,38638,38702,38638,38679,38664,38669,38996,38699,38677,38963,38959,38867,38988,38814,38803,38880,38972,38713,38766,38769,38868,38799,38865,39002,38866,38858,38907,38753,38666
38641,38639,38641,38639,38639,38644,38639,38639,38659,38658,38639,38641,38639,38652,38764,38743,38760,38639,38639,38729,38860,38787,38894,38817,38797,38812,38757,38860,38799,38840,38848,38966,38934,38929,38858,38661,38639,38703,38639,38680,38665,38670,38997,38700,38678,38964,38960,38868,38989,38815,38804,38881,38973,38714,38767,38770,38869,38800,38866,39003,38867,38859,38908,38754,38667
38642,38640,38642,38640,38640,38645,38640,38640,38660,38659,38640,38642,38640,38653,38765,38744,38761,38640,38640,38730,38861,38788,38895,38818,38798,38813,38758,38861,38800,38841,38849,38967,38935,38930,38859,38662,38640,38704,38640,38681,38666,38671,38998,38701,38679,38965,38961,38869,38990,38816,38805,38882,38974,38715,38768,38771,38870,38801,38867,39004,38868,38860,38909,38755,38668
38643,38641,38643,38641,38641,38646,38641,38641,38661,38660,38641,38643,38641,38654,38766,38745,38762,38641,38641,38731,38862,38789,38896,38819,38799,38814,38759,38862,38801,38842,38850,38968,38936,38931,38860,38663,38641,38705,38641,38682,38667,38672,38999,38702,38680,38966,38962,38870,38991,38817,38806,38883,38975,38716,38769,38772,38871,38802,38868,39005,38869,38861,38910,38756,38669
38644,38642,38644,38642,38642,38647,38642,38642,38662,38661,38642,38644,38642,38655,38767,38746,38763,38642,38642,38732,38863,38790,38897,38820,38800,38815,38760,38863,38802,38843,38851,38969,38937,38932,38861,38664,38642,38706,38642,38683,38668,38673,39000,38703,38681,38967,38963,38871,38992,38818,38807,38884,38976,38717,38770,38773,38872,38803,38869,39006,38870,38862,38911,38757,38670
38645,38643,38645,38643,38643,38648,38643,38643,38663,38662,38643,38645,38643,38656,38768,38747,38764,38643,38643,38733,38864,38791,38898,38821,38801,38816,38761,38864,38803,38844,38852,38970,38938,38933,38862,38665,38643,38707,38643,38684,38669,38674,39001,38704,38682,38968,38964,38872,38993,38819,38808,38885,38977,38718,38771,38774,38873,38804,38870,39007,38871,38863,38912,38758,38671
38646,38644,38646,38644,38644,38649,38644,38644,38664,38663,38644,38646,38644,38657,38769,38748,38765,38644,38644,38734,38865,38792,38899,38822,38802,38817,38762,38865,38804,38845,38853,38971,38939,38934,38863,38666,38644,38708,38644,38685,38670,38675,39002,38705,38683,38969,38965,38873,38994,38820,38809,38886,38978,38719,38772,38775,38874,38805,38871,39008,38872,38864,38913,38759,38672
38647,38645,38647,38645,38645,38650,38645,38645,38665,38664,38645,38647,38645,38658,38770,38749,38766,38645,38645,38735,38866,38793,38900,38823,38803,38818,38763,38866,38805,38846,38854,38972,38940,38935,38864,38667,38645,38709,38645,38686,38671,38676,39003,38706,38684,38970,38966,38874,38995,38821,38810,38887,38979,38720,38773,38776,38875,38806,38872,39009,38873,38865,38914,38760,38673
38648,38646,38648,38646,38646,38651,38646,38646,38666,38665,38646,38648,38646,38659,38771,38750,38767,38646,38646,38736,38867,38794,38901,38824,38804,38819,38764,38867,38806,38847,38855,38973,38941,38936,38865,38668,38646,38710,38646,38687,38672,38677,39004,38707,38685,38971,38967,38875,38996,38822,38811,38888,38980,38721,38774,38777,38876,38807,38873,39010,38874,38866,38915,38761,38674
38649,38647,38649,38647,38647,38652,38647,38647,38667,38666,38647,38649,38647,38660,38772,38751,38768,38647,38647,38737,38868,38795,38902,38825,38805,38820,38765,38868,38807,38848,38856,38974,38942,38937,38866,38669,38647,38711,38647,38688,38673,38678,39005,38708,38686,38972,38968,38876,38997,38823,38812,38889,38981,38722,38775,38778,38877,38808,38874,39011,38875,38867,38916,38762,38675
38650,38648,38650,38648,38648,38653,38648,38648,38668,38667,38648,38650,38648,38661,38773,38752,38769,38648,38648,38738,38869,38796,38903,38826,38806,38821,38766,38869,38808,38849,38857,38975,38943,38938,38867,38670,38648,38712,38648,38689,38674,38679,39006,38709,38687,38973,38969,38877,38998,38824,38813,38890,38982,38723,38776,38779,38878,38809,38875,39012,38876,38868,38917,38763,38676
38651,38649,38651,38649,38649,38654,38649,38649,38669,38668,38649,38651,38649,38662,38774,38753,38770,38649,38649,38739,38870,38797,38904,38827,38807,38822,38767,38870,38809,38850,38858,38976,38944,38939,38868,38671,38649,38713,38649,38690,38675,38680,39007,38710,38688,38974,38970,38878,38999,38825,38814,38891,38983,38724,38777,38780,38879,38810,38876,39013,38877,38869,38918,38764,38677
38652,38650,38652,38650,38650,38655,38650,38650,38670,38669,38650,38652,38650,38663,38775,38754,38771,38650,38650,38740,38871,38798,38905,38828,38808,38823,38768,38871,38810,38851,38859,38977,38945,38940,38869,38672,38650,38714,38650,38691,38676,38681,39008,38711,38689,38975,38971,38879,39000,38826,38815,38892,38984,38725,38778,38781,38880,38811,38877,39014,38878,38870,38919,38765,38678
38653,38651,38653,38651,38651,38656,38651,38651,38671,38670,38651,38653,38651,38664,38776,38755,38772,38651,38651,38741,38872,38799,38906,38829,38809,38824,38769,38872,38811,38852,38860,38978,38946,38941,38870,38673,38651,38715,38651,38692,38677,38682,39009,38712,38690,38976,38972,38880,39001,38827,38816,38893,38985,38726,38779,38782,38881,38812,38878,39015,38879,38871,38920,38766,38679
38654,38652,38654,38652,38652,38657,38652,38652,38672,38671,38652,38654,38652,38665,38777,38756,38773,38652,38652,38742,38873,38800,38907,38830,38810,38825,38770,38873,38812,38853,38861,38979,38947,38942,38871,38674,38652,38716,38652,38693,38678,38683,39010,38713,38691,38977,38973,38881,39002,38828,38817,38894,38986,38727,38780,38783,38882,38813,38879,39016,38880,38872,38921,38767,38680
38655,38653,38655,38653,38653,38658,38653,38653,38673,38672,38653,38655,38653,38666,38778,38757,38774,38653,38653,38743,38874,38801,38908,38831,38811,38826,38771,38874,38813,38854,38862,38980,38948,38943,38872,38675,38653,38717,38653,38694,38679,38684,39011,38714,38692,38978,38974,38882,39003,38829,38818,38895,38987,38728,38781,38784,38883,38814,38880,39017,38881,38873,38922,38768,38681
38656,38654,38656,38654,38654,38659,38654,38654,38674,38673,38654,38656,38654,38667,38779,38758,38775,38654,38654,38744,38875,38802,38909,38832,38812,38827,38772,38875,38814,38855,38863,38981,38949,38944,38873,38676,38654,38718,38654,38695,38680,38685,39012,38715,38693,38979,38975,38883,39004,38830,38819,38896,38988,38729,38782,38785,38884,38815,38881,39018,38882,38874,38923,38769,38682
38657,38655,38657,38655,38655,38660,38655,38655,38675,38674,38655,38657,38655,38668,38780,38759,38776,38655,38655,38745,38876,38803,38910,38833,38813,38828,38773,38876,38815,38856,38864,38982,38950,38945,38874,38677,38655,38719,38655,38696,38681,38686,39013,38716,38694,38980,38976,38884,39005,38831,38820,38897,38989,38730,38783,38786,38885,38816,38882,39019,38883,38875,38924,38770,38683
38658,38656,38658,38656,38656,38661,38656,38656,38676,38675,38656,38658,38656,38669,38781,38760,38777,38656,38656,38746,38877,38804,38911,38834,38814,38829,38774,38877,38816,38857,38865,38983,38951,38946,38875,38678,38656,38720,38656,38697,38682,38687,39014,38717,38695,38981,38977,38885,39006,38832,38821,38898,38990,38731,38784,38787,38886,38817,38883,39020,38884,38876,38925,38771,38684
38659,38657,38659,38657,38657,38662,38657,38657,38677,38676,38657,38659,38657,38670,38782,38761,38778,38657,38657,38747,38878,38805,38912,38835,38815,38830,38775,38878,38817,38858,38866,38984,38952,38947,38876,38679,38657,38721,38657,38698,38683,38688,39015,38718,38696,38982,38978,38886,39007,38833,38822,38899,38991,38732,38785,38788,38887,38818,38884,39021,38885,38877,38926,38772,38685
38660,38658,38660,38658,38658,38663,38658,38658,38678,38677,38658,38660,38658,38671,38783,38762,38779,38658,38658,38748,38879,38806,38913,38836,38816,38831,38776,38879,38818,38859,38867,38985,38953,38948,38877,38680,38658,38722,38658,38699,38684,38689,39016,38719,38697,38983,38979,38887,39008,38834,38823,38900,38992,38733,38786,38789,38888,38819,38885,39022,38886,38878,38927,38773,38686
38661,38659,38661,38659,38659,38664,38659,38659,38679,38678,38659,38661,38659,38672,38784,38763,38780,38659,38659,38749,38880,38807,38914,38837,38817,38832,38777,38880,38819,38860,38868,38986,38954,38949,38878,38681,38659,38723,38659,38700,38685,38690,39017,38720,38698,38984,38980,38888,39009,38835,38824,38901,38993,38734,38787,38790,38889,38820,38886,39023,38887,38879,38928,38774,38687
38662,38660,38662,38660,38660,38665,38660,38660,38680,38679,38660,38662,38660,38673,38785,38764,38781,38660,38660,38750,38881,38808,38915,38838,38818,38833,38778,38881,38820,38861,38869,38987,38955,38950,38879,38682,38660,38724,38660,38701,38686,38691,39018,38721,38699,38985,38981,38889,39010,38836,38825,38902,38994,38735,38788,38791,38890,38821,38887,39024,38888,38880,38929,38775,38688
38663,38661,38663,38661,38661,38666,38661,38661,38681,38680,38661,38663,38661,38674,38786,38765,38782,38661,38661,38751,38882,38809,38916,38839,38819,38834,38779,38882,38821,38862,38870,38988,38956,38951,38880,38683,38661,38725,38661,38702,38687,38692,39019,38722,38700,38986,38982,38890,39011,38837,38826,38903,38995,38736,38789,38792,38891,38822,38888,39025,38889,38881,38930,38776,38689
38664,38662,38664,38662,38662,38667,38662,38662,38682,38681,38662,38664,38662,38675,38787,38766,38783,38662,38662,38752,38883,38810,38917,38840,38820,38835,38780,38883,38822,38863,38871,38989,38957,38952,38881,38684,38662,38726,38662,38703,38688,38693,39020,38723,38701,38987,38983,38891,39012,38838,38827,38904,38996,38737,38790,38793,38892,38823,38889,39026,38890,38882,38931,38777,38690
38665,38663,38665,38663,38663,38668,38663,38663,38683,38682,38663,38665,38663,38676,38788,38767,38784,38663,38663,38753,38884,38811,38918,38841,38821,38836,38781,38884,38823,38864,38872,38990,38958,38953,38882,38685,38663,38727,38663,38704,38689,38694,39021,38724,38702,38988,38984,38892,39013,38839,38828,38905,38997,38738,38791,38794,38893,38824,38890,39027,38891,38883,38932,38778,38691
38666,38664,38666,38664,38664,38669,38664,38664,38684,38683,38664,38666,38664,38677,38789,38768,38785,38664,38664,38754,38885,38812,38919,38842,38822,38837,38782,38885,38824,38865,38873,38991,38959,38954,38883,38686,38664,38728,38664,38705,38690,38695,39022,38725,38703,38989,38985,38893,39014,38840,38829,38906,38998,38739,38792,38795,38894,38825,38891,39028,38892,38884,38933,38779,38692
38667,38665,38667,38665,38665,38670,38665,38665,38685,38684,38665,38667,38665,38678,38790,38769,38786,38665,38665,38755,38886,38813,38920,38843,38823,38838,38783,38886,38825,38866,38874,38992,38960,38955,38884,38687,38665,38729,38665,38706,38691,38696,39023,38726,38704,38990,38986,38894,39015,38841,38830,38907,38999,38740,38793,38796,38895,38826,38892,39029,38893,38885,38934,38780,38693
38668,38666,38668,38666,38666,38671,38666,38666,38686,38685,38666,38668,38666,38679,38791,38770,38787,38666,38666,38756,38887,38814,38921,38844,38824,38839,38784,38887,38826,38867,38875,38993,38961,38956,38885,38688,38666,38730,38666,38707,38692,38697,39024,38727,38705,38991,38987,38895,39016,38842,38831,38908,39000,38741,38794,38797,38896,38827,38893,39030,38894,38886,38935,38781,38694
38669,38667,38669,38667,38667,38672,38667,38667,38687,38686,38667,38669,38667,38680,38792,38771,38788,38667,38667,38757,38888,38815,38922,38845,38825,38840,38785,38888,38827,38868,38876,38994,38962,38957,38886,38689,38667,38731,38667,38708,38693,38698,39025,38728,38706,38992,38988,38896,39017,38843,38832,38909,39001,38742,38795,38798,38897,38828,38894,39031,38895,38887,38936,38782,38695
38670,38668,38670,38668,38668,38673,38668,38668,38688,38687,38668,38670,38668,38681,38793,38772,38789,38668,38668,38758,38889,38816,38923,38846,38826,38841,38786,38889,38828,38869,38877,38995,38963,38958,38887,38690,38668,38732,38668,38709,38694,38699,39026,38729,38707,38993,38989,38897,39018,38844,38833,38910,39002,38743,38796,38799,38898,38829,38895,39032,38896,38888,38937,38783,38696
38671,38669,38671,38669,38669,38674,38669,38669,38689,38688,38669,38671,38669,38682,38794,38773,38790,38669,38669,38759,38890,38817,38924,38847,38827,38842,38787,38890,38829,38870,38878,38996,38964,38959,38888,38691,38669,38733,38669,38710,38695,38700,39027,38730,38708,38994,38990,38898,39019,38845,38834,38911,39003,38744,38797,38800,38899,38830,38896,39033,38897,38889,38938,38784,38697
38672,38670,38672,38670,38670,38675,38670,38670,38690,38689,38670,38672,38670,38683,38795,38774,38791,38670,38670,38760,38891,38818,38925,38848,38828,38843,38788,38891,38830,38871,38879,38997,38965,38960,38889,38692,38670,38734,38670,38711,38696,38701,39028,38731,38709,38995,38991,38899,39020,38846,38835,38912,39004,38745,38798,38801,38900,38831,38897,39034,38898,38890,38939,38785,38698
