0.03323,0.006165,-0.001457,0.06535,0.02159,-0.02217,-0.0165,-0.008747,0.05673,0.008483,-0.02571,0.0008183,-0.007988,-0.02558,0.02676,0.007122,-0.001349,0.005917,-0.04485,-0.02551,-0.02025,0.05672,0.006943,0.04622,-0.01599,-0.0678,-0.06905,-0.0116,0.0415,-0.07171,0.004799,-0.02731,0.000351,0.03292,-0.0328,0.007401,-0.02008,0.05051,-0.01118,-0.02982,-0.04547,-0.0432,-0.04268,-0.05118,0.07774,-0.04168,0.02757,0.006134,-0.05317,-0.03027,-0.03047,-0.004173,-0.02505,-0.04023,-0.02128,0.05848,-0.05338,-0.03332,0.02528,0.02426,-0.05096,-0.0001831,-0.05804,0.003563,-0.04116,0.0316,-0.01947,-0.01535,-0.03315,-0.02116,-0.001759,-0.06936,-0.001183,0.004328,0.02668,0.004125,0.004467,0.02714,0.0005875,-0.0548,-0.04335,0.05185,0.03994,0.03331,0.01149,-0.00275,-0.0149,0.008037,0.01276,0.03112,-0.02013,0.01555,-0.01178,0.04193,0.02027,-0.02898,0.0142,-0.01044,-0.01844,-0.01402,0.02879,-0.02569,0.01027,0.0131,-0.02142,0.05175,0.01556,0.02324,0.01432,-0.001526,0.01183,0.0008621,0.03029,0.002987,0.005192,0.03162,0.02762,-0.05265,0.02146,0.01152,-0.008427,0.0186,0.02638,0.205,0.01627,0.000309,0.02396,0.02398,0.01239,0.02258,-0.007913,0.0395,0.01038,-0.003151,-0.03905,-0.03987,-0.0157,0.008652,-0.01253,7.629e-006,0.02266,-0.01057,-0.0135,-0.0004883
0.03323,0.008313,0.0009135,0.06535,0.02159,-0.02217,-0.0165,-0.008747,0.02185,0.008483,-0.02571,0.0008183,-0.02217,-0.03125,0.01528,0.007122,-0.001349,0.005917,-0.04485,-0.02758,-0.02025,0.05672,0.008156,0.04622,-0.01599,-0.0678,-0.06905,0.003915,0.0415,-0.03659,0.004799,-0.02664,0.000351,0.03742,-0.0328,0.007401,-0.02008,0.04531,-0.01118,-0.02982,-0.04547,-0.0432,-0.04268,-0.05118,0.07774,-0.04168,0.03158,0.006134,-0.05317,-0.03027,-0.03047,-0.004173,-0.02505,-0.04023,-0.02128,0.01345,-0.05338,-0.04471,0.02528,0.02426,-0.04865,-0.0001831,-0.05215,0.00692,-0.04116,0.0316,-0.01947,-0.01226,-0.03315,-0.02231,-0.001759,-0.03971,-0.001183,0.004328,0.02668,-0.00665,0.004467,0.02714,0.0005875,-0.0548,-0.04335,0.05185,0.03994,0.03331,0.01149,0.001124,-0.01682,0.008037,0.01276,0.03112,-0.02013,0.01555,-0.01178,0.04193,0.02027,-0.02898,0.0142,-0.01044,-0.01844,-0.0136,0.02879,-0.02569,0.01027,0.0131,-0.02142,0.05175,0.01556,0.02324,0.01432,-0.001526,0.01183,0.0008621,0.03029,0.002987,0.005192,0.02122,0.02762,-0.05265,0.02146,0.01152,-0.008427,0.02355,0.02722,0.205,0.01627,0.000309,0.02396,0.02398,0.01239,0.02083,-0.001492,0.0395,0.016,-0.003151,-0.03905,-0.0274,-0.01878,0.008652,-0.01253,7.629e-006,0.02266,-0.01057,-0.0135,-0.0004883
0.02621,0.008948,0.002839,0.06456,0.02184,-0.02671,-0.00908,-0.01574,0.01463,0.01605,-0.02554,0.0007372,-0.02535,-0.03218,0.01461,0.0004921,-0.007714,-0.0001717,-0.04592,-0.0305,-0.02487,0.03496,0.007742,0.03897,-0.01277,-0.07386,-0.07426,0.01931,0.04141,-0.02258,0.01464,-0.0264,0.001484,0.03457,-0.03203,-0.0001354,-0.01966,0.04296,0.02211,-0.03316,-0.07938,-0.01168,-0.04267,-0.05107,0.08025,-0.039,0.03322,0.005836,-0.04713,-0.03966,-0.04569,-0.002113,-0.02401,-0.03823,-0.02275,-0.0003147,-0.05595,-0.0474,0.01731,0.02974,-0.04845,0.01005,-0.04456,0.005188,-0.04232,0.03424,-0.01831,-0.01577,-0.03301,-0.02286,-0.005443,-0.01842,-0.001081,0.004692,0.02401,-0.01745,0.002489,-0.01839,-0.0005093,-0.03923,-0.03987,0.05213,0.0216,0.04372,0.007082,-0.004685,-0.01867,0.008463,0.01326,0.02741,-0.01958,0.01671,-0.0186,0.03912,0.0196,-0.0345,0.01751,-0.01207,-0.02,-0.01494,0.02149,-0.0176,0.000654,0.01891,-0.01995,0.051,0.01052,0.02402,0.012,-0.00338,0.01445,0.0004234,0.02087,0.002506,-0.002785,0.0195,0.02394,-0.05125,0.00571,0.009661,-0.004972,0.02445,0.0277,0.1152,0.01842,-0.0002155,0.02673,0.02362,0.007469,0.01988,-0.002005,0.0381,0.02109,-0.008559,-0.03719,-0.006697,-0.02366,0.003373,-0.008301,-0.0004826,0.02058,-0.007114,0.002094,-0.0006657
0.02466,0.009351,0.003566,0.06566,0.02101,-0.02962,0.0003225,-0.017,0.0126,0.01616,-0.02618,0.0009518,-0.02987,-0.03099,0.01481,0.01742,-0.01047,-0.0006498,-0.04433,-0.03264,-0.04331,0.02676,-0.01382,0.03688,-0.01615,-0.07929,-0.07796,0.02778,0.03666,-0.01422,0.02566,-0.02577,0.000576,0.03283,-0.02766,-0.0008252,-0.01874,0.037,0.0241,-0.0349,-0.05417,0.0517,-0.04208,-0.05161,0.078,-0.04187,0.03745,0.004328,-0.04551,-0.04118,-0.05432,-0.009268,-0.02394,-0.04123,-0.02365,-0.01799,-0.05506,-0.0493,0.008301,0.0215,-0.04681,0.0069,-0.03663,0.001297,-0.04337,0.01574,-0.02042,-0.01933,-0.03313,-0.0172,-0.01537,-0.01004,-0.001204,0.006183,0.02257,-0.02261,0.001163,-0.02304,-3.815e-005,-0.03673,-0.01479,0.0526,0.05409,0.04252,0.007558,-0.006629,-0.01786,0.001127,0.01207,0.03209,-0.02091,0.01752,-0.02218,0.03976,0.02278,-0.0409,0.01861,-0.006207,-0.01805,-0.01473,0.01985,-0.01665,-0.0003115,0.02572,-0.01804,0.04565,0.008006,0.02313,0.01148,-0.003269,0.01644,0.001442,0.02797,-0.006414,-0.002908,0.022,0.02321,-0.04915,0.002545,0.01343,-0.005268,0.02523,0.02653,0.08378,0.01937,0.001588,0.02448,0.01281,0.01093,0.03828,0.01426,0.0374,0.01884,-0.008686,-0.04102,-0.009945,-0.02431,0.004688,-0.0123,0.0005557,0.00803,-0.0076,0.002183,-0.02026
0.02605,0.00829,0.004244,0.06404,0.01994,-0.03054,-0.0003306,-0.02382,0.01298,0.01586,-0.02712,0.0003844,-0.03459,-0.03108,0.01575,0.02443,-0.01004,-0.0031,-0.04294,-0.03391,-0.04843,0.0246,-0.0194,0.03629,-0.02227,-0.0848,-0.07976,0.02963,0.03875,-0.01143,0.02652,-0.0258,0.0003567,0.03838,-0.02682,-0.0004253,-0.01686,0.03818,0.03002,-0.01782,-0.05261,0.05795,-0.04332,-0.05156,0.07473,-0.03236,0.03748,0.005275,-0.04487,-0.0446,-0.05787,-0.009499,-0.02312,-0.04034,-0.02316,-0.02419,-0.05359,-0.0518,0.00455,0.000364,-0.04859,-0.0003862,-0.0324,-7.75e-005,-0.04277,-0.01244,-0.02028,-0.02432,-0.03939,-0.01709,-0.02114,-0.009142,-0.001638,0.007052,0.02436,-0.02415,0.0006323,-0.02805,0.0003262,-0.03274,-0.01301,0.0535,0.04812,0.04291,0.01303,-0.007522,-0.01626,0.0005428,0.01184,0.03149,-0.02144,0.01918,-0.02485,0.04303,0.02478,-0.0431,0.01867,-0.01418,-0.02161,-0.01639,0.01866,-0.02431,-0.003936,0.0285,-0.01588,0.04331,0.008058,0.02067,0.02184,-0.003425,0.01705,0.02209,0.03001,-0.01697,-0.000926,0.02432,0.02291,-0.04894,-0.004133,0.01753,-0.004865,0.02662,0.02261,0.06763,0.0223,8.583e-006,0.02981,0.01166,0.01336,0.04232,0.02085,0.0353,0.01684,-0.01061,-0.04438,-0.0135,-0.02434,0.003188,-0.00925,-0.0003405,0.006035,-0.006346,0.01054,-0.0295
0.02712,0.009575,0.00363,0.06114,0.01891,-0.02999,-0.002942,-0.03234,0.01458,0.01708,-0.02897,0.0005085,-0.03577,-0.03238,0.01721,0.02192,-0.009619,-0.004018,-0.04026,-0.03493,-0.05436,0.02608,-0.03151,0.03534,-0.02517,-0.08195,-0.07849,0.02661,0.03937,-0.009401,0.02633,-0.026,0.0001511,0.03271,-0.02416,-0.001853,-0.01585,0.03815,0.03267,-0.01582,-0.03557,0.05895,-0.0434,-0.05064,0.07278,-0.0327,0.03335,-0.001598,-0.04287,-0.04147,-0.05766,-0.009226,-0.02308,-0.03882,-0.02197,-0.02999,-0.05246,-0.05139,-0.01243,-0.01662,-0.03348,-0.009911,-0.02675,0.0005112,-0.03314,-0.01627,-0.01372,-0.03053,-0.02575,-0.01146,-0.02225,-0.008511,-0.002697,0.007227,0.02443,-0.02731,0.0003197,-0.03193,-0.001467,-0.02333,-0.01018,0.05372,0.03953,0.04888,0.02726,-0.009461,-0.01741,-0.00229,0.01112,0.03613,-0.02262,0.02002,-0.02634,0.03766,0.02889,-0.0412,0.01962,-0.01673,-0.02188,-0.01525,0.01743,-0.02846,-0.008793,0.02886,-0.01435,0.04013,0.008032,0.02093,0.02225,-0.00369,0.0185,0.02318,0.03601,-0.02302,-0.00116,0.02839,0.02242,-0.0479,-0.009658,0.01928,-0.004101,0.02637,0.0218,0.05728,0.01953,0.0001099,0.02876,0.01098,0.0165,0.03877,0.02476,0.03181,0.02684,-0.01698,-0.04365,-0.0184,-0.02417,0.002034,-0.007481,-0.0002586,0.00334,-0.005741,0.003682,-0.01766
0.02809,0.01207,0.003518,0.05949,0.01765,-0.03122,-0.004078,-0.03468,0.01403,0.01753,-0.03031,0.0001591,-0.03927,-0.03365,0.01253,0.02642,-0.01311,-0.007188,-0.03701,-0.03458,-0.05055,0.02405,-0.03783,0.03537,-0.02908,-0.08621,-0.06806,0.03091,0.03977,-0.003663,0.03,-0.0266,-6.79e-005,0.03334,-0.02338,-0.006835,-0.01478,0.0375,0.0338,-0.0171,-0.03304,0.05652,-0.0438,-0.04892,0.06935,-0.02483,0.02959,-0.009793,-0.03945,-0.03745,-0.05792,-0.01156,-0.02314,-0.03741,-0.02164,-0.04044,-0.0525,-0.05289,-0.03292,-0.02544,-0.02299,-0.02406,-0.02147,-0.0006099,-0.03161,-0.02404,-0.01484,-0.03455,-0.0287,-0.01087,-0.01792,-0.005103,-0.00391,0.007601,0.02585,-0.03302,-0.0004166,-0.03485,-0.006789,-0.01748,-0.005999,0.0546,0.03212,0.04892,0.02958,-0.009889,-0.02037,-0.006862,0.009444,0.0358,-0.02304,0.02498,-0.02889,0.03747,0.03077,-0.04146,0.02329,-0.01765,-0.02176,-0.0164,0.01753,-0.03173,-0.008473,0.03497,-0.0139,0.03544,0.007593,0.02134,0.02076,-0.004932,0.02175,0.01964,0.03989,-0.0333,-0.002605,0.02868,0.01992,-0.04672,-0.01386,0.02224,-0.002431,0.02643,0.02138,0.01741,0.02014,0.0001152,0.02653,0.01001,0.02075,0.03314,0.02938,0.02941,0.03187,-0.01819,-0.04545,-0.02114,-0.02443,0.006043,-0.00507,-0.0003197,0.001688,-0.004997,0.006078,-0.01302
0.02901,0.01349,0.003025,0.06059,0.01687,-0.03061,-0.009497,-0.03119,0.01488,0.01811,-0.03273,-2.327e-005,-0.04346,-0.04007,0.01288,0.03074,-0.01268,0.002521,-0.03652,-0.03612,-0.05134,0.02536,-0.04098,0.03626,-0.03424,-0.0431,-0.02126,0.03046,0.04149,-0.002695,0.03228,-0.02682,-0.0001656,0.03555,-0.02349,-0.01007,-0.01514,0.03744,0.03326,-0.02355,-0.02902,0.04998,-0.04468,-0.04757,0.06484,-0.02329,0.01573,-0.0192,-0.03739,-0.03743,-0.05964,-0.01244,-0.02352,-0.0392,-0.02038,-0.04435,-0.05232,-0.05435,-0.03986,-0.03491,-0.02,-0.02787,-0.01579,-0.003529,-0.03204,-0.03109,-0.01747,-0.03698,-0.03112,-0.007503,-0.01471,-0.004604,-0.00392,0.008218,0.02631,-0.03363,-0.001755,-0.03757,-0.0149,-0.01305,0.00013,0.05604,0.03022,0.04772,0.03426,-0.01118,-0.02182,-0.01037,0.004584,0.03567,-0.02274,0.02785,-0.02605,0.0401,0.0271,-0.04274,0.02454,-0.01543,-0.01571,-0.01689,0.01441,-0.03856,-0.006105,0.04033,-0.01498,0.03018,0.008565,0.02039,0.02299,-0.006429,0.02297,0.01924,0.04206,-0.04336,0.001083,0.02492,0.01843,-0.04431,-0.01846,0.02603,-0.002095,0.02691,0.0196,0.0207,0.01826,0.0003036,0.02264,0.01034,0.02293,0.02988,0.03533,0.01987,0.0365,-0.02086,-0.04853,-0.02359,-0.02455,0.007541,-0.0055,-0.0001221,0.001229,-0.005149,0.002499,-0.00333
0.03061,0.01264,0.002511,0.05835,0.01669,-0.03088,-0.0138,-0.03242,0.0143,0.01865,-0.03249,-0.0002804,-0.04457,-0.04265,0.01427,0.02439,-0.01464,0.002219,-0.03708,-0.03777,-0.05538,0.02491,-0.04399,0.0362,-0.03749,-0.03707,-0.01687,0.02921,0.0458,-0.00244,0.03157,-0.02643,0.0004669,0.03807,-0.02347,-0.01306,-0.01612,0.03771,0.03268,-0.0293,-0.04761,0.04842,-0.04569,-0.04597,0.06266,-0.02017,0.01295,-0.027,-0.03653,-0.0393,-0.06128,-0.01507,-0.02436,-0.03871,-0.02011,-0.04742,-0.05217,-0.0539,-0.04437,-0.03898,-0.01969,-0.03297,-0.01047,-0.006032,-0.0319,-0.03271,-0.01809,-0.03783,-0.03407,-0.005584,-0.01257,-0.008004,-0.005317,0.008816,0.03009,-0.03396,-0.001691,-0.04158,-0.0246,-0.008302,0.002754,0.05745,0.02694,0.0477,0.03458,-0.01119,-0.02051,-0.01222,0.004114,0.03452,-0.02435,0.0295,-0.02266,0.0401,0.02477,-0.04133,0.02682,-0.01667,-0.01314,-0.01751,0.008591,-0.04229,0.007764,0.0414,-0.02034,0.02831,0.009113,0.02011,0.02417,-0.01081,0.02687,0.01801,0.04311,-0.04716,-0.0001396,0.02355,0.01622,-0.0433,-0.02211,0.02674,-0.0009605,0.02767,0.02115,0.02067,0.01771,-0.001308,0.02033,0.01116,0.03249,0.02702,0.03357,0.01865,0.04217,-0.02137,-0.04735,-0.02674,-0.02505,0.01461,-0.009453,-0.007789,-0.003495,-0.003539,0.001872,-0.0004004
0.02891,0.01708,0.003402,0.06167,0.01698,-0.03053,-0.01723,-0.03433,0.0122,0.01833,-0.03181,-0.0001072,-0.04569,-0.04826,0.01607,0.01878,-0.0155,-0.00118,-0.03855,-0.03965,-0.05508,0.02773,-0.04437,0.03451,-0.03551,-0.03046,-0.01331,0.02665,0.04752,-0.002777,0.03205,-0.02867,-0.002059,0.03706,-0.02396,-0.00918,-0.01815,0.03699,0.03174,-0.03477,-0.05145,0.04276,-0.05049,-0.04372,0.0622,-0.01884,0.0029,-0.0354,-0.03576,-0.03969,-0.06132,-0.01808,-0.02522,-0.04185,-0.02005,-0.04939,-0.05234,-0.05132,-0.05061,-0.04376,-0.02245,-0.03557,-0.006107,-0.01047,-0.03393,-0.03436,-0.01863,-0.03778,-0.03494,-0.002827,-0.00889,-0.009648,-0.005112,0.009269,0.0314,-0.0346,-0.007955,-0.04352,-0.03521,-0.004613,0.006489,0.05876,0.02214,0.04769,0.02439,-0.0116,-0.0242,-0.01382,0.003463,0.03369,-0.02518,0.03068,-0.02107,0.03689,0.02071,-0.03878,0.02891,-0.01643,-0.01163,-0.01637,0.007709,-0.03503,0.01314,0.0443,-0.02167,0.02769,0.01013,0.02267,0.02524,-0.02046,0.02931,0.01677,0.04642,-0.04844,1.144e-005,0.01661,0.01395,-0.04131,-0.02386,0.02667,-0.0002373,0.02755,0.02428,0.02293,0.01655,0.0001442,0.01693,0.01617,0.03224,0.02356,0.03348,0.02485,0.05058,-0.02093,-0.04591,-0.02904,-0.02449,0.01701,-0.01397,-0.01031,-0.01073,-0.002765,-0.005278,-0.01206
