0.03292,0.0221,0.03255,0.03542,0.04155,0.01499,0.0148,0.09342,0.006199,0.02435,0.007549,0.01209,0.01403,-0.008106,0.01387,0.03024,0.01624,0.04221,0.0287,0.00182,0.007427,-0.01382,0.01717,0.03716,0.03254,0.03401,0.02123,0.03979,0.01445,0.01403,0.01854,0.0279,-0.09161,0.03399,0.02037,0.03023,-0.01341,0.0332,0.02389,0.02593,0.02922,0.02794,-0.01147,-0.0003929,-0.01192,0.03723,0.007591,0.01061,0.0212,0.01516,0.0273,0.01202,0.01749,0.009464,0.01365,0.009979,0.01342,0.02411,0.03086,0.03164,0.02713,0.0396
0.03292,0.0221,0.03255,0.03542,0.04155,0.01499,0.0148,0.09342,0.006199,0.02435,0.007549,0.01209,0.01403,-0.006441,0.01387,0.03024,0.01624,0.04221,0.0287,0.01244,0.007427,-0.01382,0.01717,0.0366,0.03254,0.03401,0.02123,0.03979,0.01445,0.01403,0.01854,0.0279,-0.09161,0.03399,0.02037,0.03023,-0.01341,0.0332,0.02389,0.02593,0.02922,0.02957,-0.01147,-0.0003929,-0.01192,0.03723,0.007591,0.01061,0.0212,0.01516,0.02019,0.01202,0.01749,0.009464,0.01365,0.009979,0.01342,0.02411,0.03086,0.03164,0.02713,0.0396
0.03169,0.02272,0.03087,0.036,0.04119,0.01712,0.009909,0.07418,0.001573,0.0241,0.01913,0.01326,0.01382,-0.005382,0.0101,0.02783,0.01164,0.04445,0.03027,0.01306,0.01107,-0.01252,0.01738,0.03362,0.03686,0.03235,0.02061,0.0285,0.01115,0.01165,0.01604,0.02994,-0.04927,0.03627,0.02755,0.02698,-0.01759,0.03514,0.0204,0.01183,0.03307,0.02971,-0.007057,-0.002304,-0.009195,0.01954,0.009405,0.009798,0.01947,0.0166,0.01717,0.01117,0.01766,0.009834,0.01277,0.009151,0.0155,0.02392,0.03424,0.03006,0.02381,0.04491
0.03105,0.02244,0.0303,0.03563,0.0412,0.01596,0.01139,0.07004,-0.0006498,0.02294,0.01993,0.01387,0.01329,-0.005607,0.005377,0.02659,0.01125,0.04327,0.03424,0.009261,0.01502,-0.01204,0.01835,0.03196,0.03513,0.03391,0.01844,0.02235,0.008381,0.0181,0.01057,0.03311,-0.03314,0.03495,0.02836,0.02676,-0.005242,0.03536,0.02321,0.01067,0.02929,0.03025,-0.006265,-0.004425,-0.004219,0.02086,0.01105,0.01012,0.02147,0.01808,0.01019,0.01245,0.01676,0.01057,0.01399,0.005561,0.01428,0.02377,0.03531,0.03126,0.02471,0.04487
0.02958,0.01966,0.03138,0.03543,0.04052,0.01704,0.01249,0.06486,-0.001527,0.02295,0.01975,0.01368,0.01197,-0.007692,0.003274,0.02759,0.01109,0.04366,0.03534,0.009851,0.01756,-0.008308,0.0187,0.03128,0.02995,0.0359,0.0191,0.02327,0.007554,0.02193,0.009866,0.03334,-0.02516,0.03577,0.02369,0.02479,-0.005332,0.0322,0.01812,0.01422,0.03144,0.03087,-0.005922,-0.005649,-0.003321,0.02102,0.0115,0.01027,0.02232,0.0193,0.007359,0.01119,0.01437,0.01096,0.01354,0.003344,0.01391,0.02531,0.03821,0.02802,0.02376,0.04551
0.02825,0.0186,0.03092,0.03496,0.04052,0.01784,0.0176,0.05747,-0.003645,0.02325,0.01888,0.01472,0.01239,-0.006572,0.001763,0.02741,0.01162,0.04903,0.03619,0.008576,0.01926,-0.0045,0.02067,0.02894,0.02915,0.03447,0.01779,0.02247,0.006875,0.03075,0.006747,0.03369,-0.01852,0.03736,0.02327,0.02352,-0.01294,0.03157,0.01729,0.01527,0.03278,0.03076,-0.007449,-0.006612,-0.001015,0.01833,0.01473,0.01246,0.02398,0.01871,0.005911,0.01117,0.01465,0.01186,0.01246,0.001559,0.01338,0.02517,0.03881,0.02787,0.02298,0.04691
0.02141,0.01797,0.02906,0.03456,0.03948,0.01989,0.02053,0.0471,-0.003238,0.02286,0.01997,0.0188,0.01189,-0.005958,0.003195,0.0272,0.01364,0.04933,0.0371,0.01274,0.02456,0.0007015,0.02272,0.02711,0.02717,0.03343,0.0155,0.02262,0.003153,0.03317,0.005797,0.03533,0.003599,0.03804,0.02691,0.02115,-0.01783,0.02955,0.01436,0.01564,0.04054,0.02992,-0.006536,-0.007818,0.003533,0.01569,0.01446,0.01279,0.02479,0.01953,0.00293,0.0119,0.01285,0.01135,0.01195,-0.002464,0.01393,0.02489,0.04188,0.02851,0.02129,0.0494
0.02086,0.01794,0.02952,0.03499,0.03692,0.02065,0.02771,0.03914,-0.001649,0.02391,0.02074,0.01955,0.01126,-0.006308,0.001259,0.02792,0.01479,0.04834,0.03742,0.01294,0.02757,0.006268,0.02569,0.02345,0.02462,0.03336,0.01343,0.02454,0.00124,0.03868,0.003658,0.03682,0.01125,0.03747,0.02932,0.01997,-0.01566,0.02669,0.01292,0.02675,0.04126,0.02818,-0.005255,-0.009285,0.00635,0.01827,0.01858,0.01269,0.02708,0.01883,0.00019,0.01188,0.0126,0.01195,0.01154,-0.006303,0.01487,0.02334,0.04316,0.03772,0.02139,0.0478
0.01932,0.01838,0.02969,0.03551,0.03634,0.02223,0.03554,0.02875,0.001444,0.02579,0.02244,0.01986,0.01095,-0.008379,0.0003107,0.02881,0.01547,0.04388,0.03369,0.01172,0.02911,0.01348,0.02674,0.01918,0.02346,0.03621,0.01341,0.02383,-0.00061,0.0373,0.00288,0.03995,0.02161,0.03737,0.0283,0.01861,-0.003852,0.02376,0.009585,0.02745,0.04375,0.02698,-0.00408,-0.009307,0.004405,0.01502,0.02508,0.0133,0.02789,0.01782,0.0002445,0.01209,0.01227,0.01136,0.009143,-0.007074,0.01663,0.02369,0.04465,0.03901,0.01898,0.04679
0.01788,0.02173,0.03051,0.03619,0.03588,0.02276,0.0398,0.02488,0.001999,0.02743,0.02547,0.02144,0.01112,-0.007803,0.0007793,0.02966,0.016,0.04175,0.03254,0.01163,0.03328,0.02452,0.02825,0.01319,0.02115,0.03606,0.01203,0.02402,-0.007799,0.03741,0.002208,0.04109,0.0257,0.03529,0.0285,0.01689,0.0138,0.01966,0.0107,0.02371,0.04464,0.02615,-0.004716,-0.009366,0.004854,0.01473,0.02913,0.01455,0.03038,0.01558,0.000238,0.01263,0.01231,0.01114,0.008735,-0.007592,0.01768,0.02116,0.04429,0.04008,0.02557,0.04408
