0.06604,-0.000197,0.06237,0.05352,0.007433,0.05211,0.07795,0.01193,-0.006059,0.007669,0.01547,0.00445,-0.009521,-0.003796,0.06787,-0.01661,0.00611,-0.0001431,0.02202,-0.01738,0.07099,0.03566,0.04632,0.02169,0.06498,-0.0091,0.02084,0.0409,0.05276,0.01524,0.06312,0.003664,0.0004778,0.001007,0.01139,0.00693,0.01108,0.0143,-0.03193,-0.004791,-0.001881,0.008785,-0.01417,0.02139,0.03361,0.04652,0.04937,0.06254,0.01724,0.04932,-0.003872,0.05714,0.03584,0.06006,0.07975,0.08372,0.03509,0.08465,-0.00319,0.02095,0.03287,0.04418,0.06103,-0.004019,0.005558,0.02516,0.01159,0.02019,0.001474,-0.02485,-0.002539,0.01909,0.006392,0.01794,0.04092,0.003819,0.008682,-0.007523,0.01734,-0.01059,0.02127,0.03891,-0.04104,-0.006481,0.002697,0.07557,-0.009615,0.00281,-0.0232,0.02746,0.06262,-0.008144,0.009361,0.03777,0.02574,-0.003002,0.0056,0.0481,-0.0002098,0.00592,0.002731,-0.002476,-0.002068,-0.01563,0.03645,0.007008,-0.001469,0.005077,0.03333,-0.007725,0.001571,-0.00208,0.01426,0.03335,-0.004705,0.008562,0.02056,0.02398,0.0008888,0.003387,0.002878,0.01631,0.02687,-0.01459,-0.04174,0.06871,0.0288,-0.00482,-0.0004578,0.04467,-0.002401,0.002441,-0.002008,-0.02937,0.004807,0.05755,0.00299,-0.0151,0.02114,-0.007919,-0.001995,0.01974,0.05743,0.03392,0.02294,0.01484,-5.054e-005,-0.001523
0.08296,-0.000197,0.06237,0.05352,0.007433,0.05211,0.07795,0.01193,-0.006059,0.01015,0.01206,0.00445,-0.009521,-0.003796,0.06787,-0.02462,0.00611,-0.0001431,0.02202,-0.01738,0.07099,0.03566,0.04632,0.02169,0.04882,-0.0091,0.02084,0.0409,0.05276,0.01524,0.06312,0.003664,0.0004778,0.001007,0.01139,0.00903,0.01108,0.0143,-0.03193,-0.004791,-0.001881,0.008785,-0.01417,0.02139,0.03361,0.04652,0.04937,0.06254,0.01724,0.04932,-0.003872,0.05714,0.03584,0.06006,0.06066,0.08372,0.03509,0.08465,-0.00319,0.02095,0.03287,0.04418,0.06103,-0.004019,0.005558,0.02516,0.01159,0.02019,0.02562,-0.02485,-0.002539,0.01909,0.006392,0.01794,0.04092,0.003819,0.008682,-0.007523,0.01734,0.05896,0.02127,0.03891,-0.00423,-0.006481,0.002697,0.07557,-0.00737,0.00281,-0.0232,0.02047,0.06262,-0.008144,0.01602,0.03777,0.02574,-0.003002,0.0056,0.05208,-0.0002098,0.00592,0.002731,-0.000919,-0.001418,-0.01729,0.03645,0.007008,-0.001469,0.005077,0.03333,-0.007725,0.001571,-0.00208,0.01426,0.03335,-0.004705,0.008562,0.02056,0.02398,0.0008888,0.003387,0.002878,0.01631,0.02687,-0.004397,0.001315,0.06871,0.0288,-0.00482,-0.00227,0.04467,-0.002401,0.002441,-0.002008,-0.02937,0.004807,0.05755,0.00299,-0.0151,0.01269,-0.007919,-0.001995,0.0151,0.05743,0.03392,0.02294,0.01484,-5.054e-005,-0.001523
0.08156,-0.008267,0.04726,0.03502,0.001924,0.06916,0.07299,0.0132,-0.0005573,0.01232,0.02061,0.004637,-0.01875,0.002315,0.08183,-0.02634,0.01986,0.0007033,0.007792,-0.009867,0.0714,0.02466,0.06876,0.0204,0.03701,0.007296,0.01999,0.04144,0.05602,0.002295,0.05219,0.003424,0.0006156,-0.002648,0.001084,0.01586,0.01615,0.01733,-0.009212,1.526e-005,0.0009203,0.01241,-0.01403,0.03328,0.02766,0.04165,0.03656,0.04955,0.01459,0.01639,-0.00128,0.05733,0.03106,0.05986,0.06318,0.09608,0.05291,0.08807,-0.0055,0.01782,0.04029,0.05478,0.05608,0.001244,0.004576,0.01669,0.01578,0.01732,0.03913,-0.009985,0.002616,0.01167,0.00668,0.0156,0.04173,0.002232,0.006737,0.0002155,0.01067,0.06892,0.0257,0.03251,0.003415,-0.01108,0.003252,0.0726,-0.00481,0.0001678,-0.02213,0.01558,0.05253,0.02282,0.02708,0.0153,0.01986,0.007982,0.002777,0.05409,0.0007734,0.005527,0.001961,0.000324,-0.0009168,-0.02012,0.04089,-0.003363,-0.001068,0.01344,0.0169,0.0147,0.001465,-0.002281,0.005894,0.01787,-0.01432,-0.002779,0.01434,0.004648,0.01215,-0.008585,0.005027,0.00927,0.02634,0.002645,0.01734,0.06692,0.02478,-0.009085,-0.003664,0.04026,-0.01798,0.001695,0.01047,-0.02704,0.01612,0.03981,0.002191,-0.01584,0.008254,0.005796,-0.0006628,0.01451,0.04316,0.02124,0.01955,0.01243,6.676e-006,-6.199e-006
0.06316,-0.009805,0.03896,0.04324,0.01067,0.07555,0.0672,0.01295,-0.0008739,0.009182,0.0175,0.01476,-0.01394,-0.0002702,0.07006,-0.0253,0.02418,0.001206,0.006645,-0.0003217,0.07435,0.02002,0.06183,0.02195,0.04086,0.002269,0.01522,0.03662,0.05534,0.004267,0.04735,0.002888,0.0005671,-0.004536,0.009013,0.01886,0.01785,0.01969,0.002755,0.0009034,0.01397,0.01948,-0.01257,0.0271,0.03059,0.04447,0.03966,0.04764,0.01261,0.02326,-0.0003293,0.05906,0.04216,0.05996,0.07043,0.06138,0.05032,0.08079,-0.009949,0.02192,0.04052,0.05418,0.05412,0.0007466,0.003702,0.02309,0.01821,0.02691,0.03945,-0.03357,0.02851,0.01096,0.006127,0.01096,0.04338,-0.0001628,0.01523,-0.001174,0.01651,0.06473,-0.001656,0.02196,0.01403,-0.01267,0.001664,0.03379,-0.003047,-0.001527,-0.01258,0.02246,0.04183,0.04048,0.02714,0.01678,0.02421,0.009884,0.001797,0.04568,-0.0001106,0.004732,0.008869,-0.001805,-0.0009215,-0.02112,0.04443,-0.001448,-0.0012,0.01611,0.01328,0.01711,0.001302,-0.0009465,0.001348,0.01738,-0.008428,-0.000845,0.01252,0.005027,0.01041,-0.002625,0.001476,0.006171,0.01979,0.002164,0.01464,0.06468,0.02051,-0.004534,0.01135,0.03873,-0.01031,0.003787,0.0242,-0.03048,0.02025,0.03399,0.001175,-0.02019,0.003635,0.02328,-0.0008876,0.02589,0.04431,0.02135,0.0198,0.007238,-5.468e-005,-0.0009489
0.05641,-0.01264,0.03463,0.05132,0.02748,0.07485,0.0696,0.01172,-0.0008267,0.008634,0.01712,0.02626,-0.01041,-0.00189,0.06942,-0.0183,0.03009,0.001718,0.01652,0.008694,0.06263,0.05601,0.04652,0.01378,0.03136,0.001699,0.01333,0.03437,0.05213,0.005299,0.04324,0.003318,0.000711,-0.006297,0.01024,0.018,0.01752,0.01756,0.005612,-7.153e-005,0.01337,0.015,-0.01098,0.03086,0.02838,0.04663,0.04002,0.0438,0.01431,0.03455,-0.0001888,0.06038,0.03648,0.06679,0.06741,0.05435,0.04654,0.07427,-0.013,0.01993,0.04205,0.04866,0.04412,-0.0002372,0.005965,0.01298,0.01856,0.02887,0.03648,0.0037,0.04436,0.006815,0.003014,0.006757,0.04214,0.0005064,0.01808,0.008824,0.01717,0.05853,0.006779,0.01995,0.0141,-0.004254,0.002027,0.03491,-0.001352,0.000185,-0.003766,0.04047,0.04079,0.0964,0.01942,0.03031,0.009399,0.01869,0.0007467,0.04376,0.0009117,0.003522,0.01321,-0.001666,-0.001122,-0.02235,0.05151,0.003209,-0.001184,0.02453,0.008826,0.02925,0.001904,-0.0009355,0.002596,0.01063,-0.008698,-0.001473,0.01293,-0.0002475,0.01086,-0.0007395,0.003573,0.004672,0.01115,-0.006794,0.01723,0.06826,0.01589,0.004766,0.01947,0.03921,0.002285,0.004432,0.02117,-0.0252,0.02119,0.03229,0.0006192,-0.01151,0.000767,0.02855,0.001034,0.03642,0.04704,0.02924,0.02058,0.004721,-0.001018,-0.0003166
0.04609,-0.003129,0.02882,0.04418,0.02909,0.06594,0.06617,0.01174,0.0005837,0.008507,0.01745,0.03265,0.02269,-0.002528,0.06961,-0.01633,0.03045,0.00227,0.01563,0.009182,0.06017,0.06237,0.03707,0.01721,0.01946,0.001414,0.008253,0.02956,0.05345,0.005548,0.04106,0.00359,0.0007085,-0.008315,0.02034,0.01753,0.01728,0.02137,0.008028,-1.373e-005,0.01081,0.01418,-0.007269,0.03229,0.02494,0.04075,0.03942,0.04674,0.01547,0.0306,-0.0001099,0.06267,0.03544,0.07165,0.06608,0.05707,0.06005,0.06432,-0.007962,0.01735,0.005745,0.04238,0.04451,-0.002525,0.004811,0.01674,0.01726,0.01636,0.02751,0.004125,0.0475,0.01582,0.003283,0.006655,0.041,0.002201,0.01283,0.009364,0.01615,0.05622,0.01908,0.02033,0.01048,-0.002794,0.003267,0.0385,-0.000235,0.001119,-0.002757,0.0431,0.02358,0.1057,0.01811,0.03004,0.009039,0.02458,-0.0007076,0.04087,0.001879,0.003934,0.01615,-0.001011,-0.001439,-0.02054,0.05144,0.01294,-0.000441,0.01648,0.01232,0.03088,0.001876,-0.001134,0.003282,0.009001,-0.01001,0.001451,0.0476,-0.002485,0.008764,0.01983,0.002475,0.003318,0.005798,-0.006731,0.01736,0.07261,0.01176,0.009303,0.02001,0.03673,0.0007702,0.007358,0.02716,-0.02279,0.02139,0.03867,0.0002583,-0.01171,0.002176,0.04132,0.001236,0.03081,0.03193,0.02932,0.02166,0.002786,-0.001084,-0.0002422
0.03155,0.01101,0.02498,0.04026,0.02888,0.0606,0.05548,0.01196,0.002273,0.008299,0.01799,0.03989,0.02686,-0.004325,0.06918,-0.01562,0.0386,0.003677,0.01603,0.009078,0.05799,0.06524,0.02941,0.01793,0.01829,0.005231,0.00131,0.02555,0.05587,0.004324,0.03375,0.003443,0.0005346,-0.0105,0.02349,0.01933,0.01819,0.02365,0.00746,0.0007671,-0.001148,0.01923,-0.001688,0.03477,0.02028,0.04019,0.04682,0.04168,0.01225,0.02685,0.0006584,0.06549,0.03244,0.06933,0.06419,0.04675,0.05588,0.05125,-0.003495,0.01586,0.001719,0.03468,0.04046,0.00102,0.004643,0.01857,0.02627,0.001403,0.03667,0.007886,0.04586,0.01389,0.007066,0.008974,0.03668,0.002866,0.01441,0.004867,0.01669,0.05692,0.02624,0.01776,0.01389,-0.003345,0.002905,0.0342,0.00225,0.003728,0.004974,0.05156,0.01478,0.1283,0.01644,0.02411,0.01728,0.04935,-0.001365,0.03858,0.004274,0.004994,0.02356,-0.0008967,-0.002661,-0.01285,0.0531,0.02449,-0.0002364,0.01788,0.007746,0.03331,0.001874,-0.003547,0.01061,0.01221,-0.01124,0.00245,0.03814,-0.006204,0.01275,0.01052,0.0023,0.0001907,-0.002134,-0.003011,0.02417,0.07741,0.004268,0.01643,0.02018,0.03046,0.002387,0.01008,0.03836,-0.01124,0.02676,0.04205,-0.0002414,-0.01356,0.007117,0.05334,0.001029,0.02983,0.02941,0.02388,0.02299,0.004822,-0.001149,0.0003229
0.01436,0.01347,0.02163,0.04165,0.03062,0.05457,0.04572,0.01184,0.002379,0.007909,0.0189,0.04644,0.03218,-0.006804,0.06689,-0.0152,0.03948,0.004241,0.02406,0.01334,0.04878,0.07231,0.01191,0.02134,0.01574,0.00556,-0.0004848,0.02258,0.05878,0.004083,0.03636,0.003059,0.0001954,-0.01079,0.03614,0.01967,0.01735,0.02707,0.0059,0.001452,-0.004285,0.03117,0.001247,0.03287,0.02001,0.04375,0.03977,0.04866,0.01489,0.03015,0.0001839,0.06312,0.03347,0.07143,0.06437,0.03853,0.04429,0.0326,-0.0006326,0.01695,0.007717,0.02982,0.03707,-0.001033,0.00471,0.02024,0.02414,0.005703,0.03206,0.003523,0.05561,-0.001496,0.0131,0.0123,0.03108,0.003012,0.01103,0.006632,0.02147,0.04646,0.02972,0.01748,0.01715,0.0006378,0.003638,0.04226,0.004915,0.006255,0.01308,0.05371,0.01662,0.1269,0.02579,0.03009,0.02726,0.06132,-0.0008712,0.03126,0.007506,0.008947,0.03198,-0.001157,-0.003213,-0.007582,0.05646,0.02544,-0.0001789,0.01896,0.01177,0.02936,0.001679,-0.008085,0.01576,0.02576,-0.009056,0.01635,0.03226,-0.004359,0.01183,0.0112,0.001338,0.0005707,-0.009573,-0.000715,0.02049,0.07458,0.001389,0.02146,0.0193,0.02927,0.01139,0.01578,0.04494,-0.01008,0.02178,0.04409,-3.315e-005,-0.01184,0.0127,0.05093,0.0004543,0.02518,0.03069,0.03782,0.02466,0.005971,-0.001182,5.302e-005
0.01871,0.03005,0.01786,0.03092,0.03017,0.04695,0.03757,0.01186,0.002403,0.007408,0.01808,0.05896,0.04377,-0.008501,0.06297,-0.006701,0.04122,0.00482,0.02749,0.009726,0.03891,0.07926,0.004252,0.01682,0.01615,0.01316,-0.001044,0.02052,0.05613,-0.00429,0.04228,0.002405,-6.98e-005,-0.01086,0.04271,0.01938,0.03305,0.02905,0.00628,0.002385,-0.006194,0.03279,0.00261,0.03235,0.01846,0.03931,0.03729,0.04627,0.0185,0.02949,-0.01875,0.05713,0.02827,0.07212,0.06167,0.0222,0.03466,0.01622,0.005335,0.01208,0.00963,0.02503,0.03223,0.001474,0.004572,0.01866,0.02103,0.006309,0.03209,0.006091,0.05432,0.001572,0.01423,0.01345,0.0302,0.004287,0.005652,0.007217,0.01667,0.03735,0.05377,0.02233,0.01116,0.003589,0.006376,0.0423,0.007457,0.001797,0.03937,0.0522,0.02146,0.1197,0.02792,0.03054,0.02998,0.08307,-0.001158,0.02959,0.009513,0.008977,0.03218,-0.0002376,-0.004444,-0.004964,0.06137,0.0282,0.002248,0.01382,0.01732,0.02649,0.001677,-0.007465,0.03,0.03825,-0.01022,0.01814,0.0492,0.007823,0.0128,0.01061,0.002055,-0.0005928,-0.01233,0.007633,0.02319,0.07347,0.01138,0.02505,0.02305,0.02448,0.007068,0.0221,0.04668,-0.003398,0.01258,0.05223,0.0003305,-0.00517,0.01621,0.04198,0.0007751,0.02316,0.03375,0.04118,0.02428,0.009608,-0.001378,0.000589
0.01449,0.04887,0.01712,0.01917,0.03086,0.03828,0.02973,0.01256,0.002584,0.006399,0.01746,0.06579,0.0488,-0.009811,0.05428,-0.004842,0.04548,0.004656,0.03181,0.006187,0.03591,0.06822,0.007938,0.01437,0.01964,0.02059,-0.001778,0.02004,0.05415,-0.005118,0.04335,0.0006872,-0.0004554,-0.008857,0.05763,0.02187,0.03484,0.03075,0.001452,0.0039,-0.008576,0.03086,0.008053,0.02936,0.01844,0.02826,0.04005,0.04253,0.01987,0.02832,-0.01893,0.04352,0.0315,0.06699,0.05953,0.01633,0.02919,0.006015,0.01446,0.01122,0.01143,0.0247,0.03397,0.007011,0.002723,0.01639,0.01252,0.01752,0.03416,-0.003356,0.0413,0.01552,0.02615,0.02032,0.03004,0.002791,-0.00513,0.01652,0.02252,0.03396,0.0635,0.03275,0.01532,0.01274,0.007113,0.0402,0.00882,0.001093,0.03335,0.04767,0.01668,0.1191,0.02795,0.01859,0.02946,0.09627,-0.001221,0.02647,0.008086,0.01083,0.03232,3.309e-005,-0.004759,0.0004977,0.05777,0.03102,0.003226,0.01253,0.0246,0.02098,0.00114,-0.008333,0.03524,0.05251,-0.01004,0.01662,0.05048,0.01195,0.01271,0.01628,0.001135,0.0002571,-0.003764,0.01256,0.02337,0.08604,0.02661,0.0167,0.01637,0.02063,-0.002443,0.02773,0.05036,-0.0003592,0.0003769,0.05417,0.0005633,-0.001315,0.01614,0.04446,0.0003828,0.01332,0.03244,0.03705,0.02472,0.01059,-0.00163,0.0003029
