0.01586,-0.002626,-0.000206,-0.01188,0.05896,-0.001999,0.006821,-0.002019,0.006705,0.1015,-0.07234,-0.001231,-0.04767,0.01508,0.008411,0.02372,0.03316,0.00585,0.007293,-0.01075,0.0324,-0.0008965,0.01228,0.01151,0.04175,-0.01607,0.06795,0.009155,-0.003265,0.04803,0.005016,0.01514,-0.01944,0.02151,0.01562,-0.02973,0.01302,-0.01536,-0.003613,-0.002296,0.00243,0.01593,0.01682,-0.003452,-0.04608,-0.08228,0.01494,0.01021,0.003699,-0.01853,0.09787,0.03137,0.06574,0.02486,0.03875,-0.01562,-0.0279,-0.009377,-0.007582,0.01257,0.02382,-0.01104,0.01163,-0.05939,0.07158,0.009804,0.01011,-0.01665,0.0004425,-0.008324,0.01342,-0.02135
0.01586,-0.005303,-0.0004444,-0.01188,0.05896,-0.001547,0.008882,-0.002019,0.006705,0.1015,-0.02279,-0.001231,-0.03996,0.01508,0.007712,0.02372,0.03342,0.007613,0.007008,-0.01773,0.0324,-0.0008965,0.01228,0.01151,0.04175,-0.01607,0.06795,0.009155,0.02032,0.04803,0.005016,0.01286,-0.01944,0.02151,0.01383,-0.02973,-0.00815,0.01308,-0.003613,-0.002296,0.003139,0.01593,0.01571,-0.003452,-0.07991,-0.09464,0.005433,0.007691,0.002639,-0.01853,0.09787,0.02473,0.06574,0.02486,0.02826,-0.01562,-0.0279,-0.009377,-0.01278,0.02232,0.03226,-0.01104,0.01163,-0.05939,0.07158,0.009245,0.01011,-0.01537,-0.00274,-0.008324,0.008394,-0.02135
0.0117,-0.00634,-0.0002117,-0.01676,0.0541,-0.0007184,0.01215,0.0009079,0.01319,0.1427,-0.0005023,0.005212,-0.03452,0.02481,0.007889,0.02525,0.03872,0.009174,0.009839,-0.02127,0.02828,0.009029,0.01592,0.01004,0.03722,0.002969,0.03911,0.01246,0.03412,0.04674,0.002291,0.01081,-0.02171,0.01966,0.0209,-0.0149,-0.008063,-0.001315,0.01997,0.02809,0.003566,0.01457,0.01532,-0.01094,-0.112,-0.03171,0.004218,0.01048,0.06975,-0.02341,0.09191,0.01924,0.07089,0.02178,0.03255,-0.04339,-0.03868,-0.008053,-0.01116,0.02485,0.03506,-0.01729,0.007399,-0.06875,0.04601,0.01018,0.01011,-0.01692,-0.006131,-0.00853,-0.0002045,-0.02383
0.01377,-0.007414,-0.0001269,-0.02674,0.05186,0.00237,0.0139,0.009411,0.01334,0.1307,0.07018,0.01697,0.0004175,0.03985,0.009437,0.04464,0.06074,0.009503,0.01214,-0.008569,0.02911,0.007534,0.01494,0.01248,0.04074,0.01916,0.03644,0.01917,0.04351,0.04831,0.02098,0.01116,-0.02269,0.02132,0.02315,-0.01179,0.1955,0.004733,0.04812,0.03044,0.004031,0.01509,0.02015,-0.009245,0.05664,-0.02697,0.01952,0.01213,0.08483,0.009603,0.07813,0.01087,0.06592,0.008343,0.02483,-0.08161,-0.04291,-0.008636,-0.01191,0.02539,0.02834,-0.03168,0.01607,-0.07232,0.005676,0.01385,0.002994,-0.01856,-0.009839,-0.01137,-0.004536,-0.02403
0.01436,-0.007963,-0.0003872,-0.03083,0.04964,0.007394,0.01524,0.01396,0.01583,0.1362,0.07538,0.02141,0.01064,0.07514,0.01011,0.05579,0.05764,0.01143,0.01138,0.008348,0.02892,0.009378,0.01519,0.01202,0.04576,0.02341,0.02838,0.01836,0.04609,0.05157,0.03422,0.01522,-0.02182,0.02301,0.02046,-0.01079,0.1442,0.03948,0.04749,0.03684,0.005776,0.01604,0.02128,0.000147,0.07369,0.151,0.01856,0.01393,0.07909,0.02382,0.07459,0.008584,0.0639,0.007093,0.02162,-0.08866,-0.03979,-0.008758,-0.01143,0.02075,0.02587,-0.04639,0.01854,-0.07462,-0.007701,0.01445,0.002326,-0.01961,-0.01143,-0.01154,-0.00801,-0.02511
0.01428,-0.008308,-0.0008358,-0.03006,0.04707,0.009455,0.01625,0.01611,0.01499,0.1452,0.06844,0.02313,0.01627,0.08018,0.01053,0.05937,0.03906,0.01418,0.01388,0.02273,0.02442,0.004572,0.01655,0.01166,0.04784,0.03117,0.02576,0.02211,0.04493,0.05108,0.04197,0.01723,-0.0171,0.02554,0.01924,-0.01181,0.1437,0.06026,0.04693,0.03717,0.007917,0.01667,0.02791,0.02141,0.08969,0.1329,0.01678,0.01795,0.06994,0.02967,0.07351,0.009382,0.05901,0.006486,0.01942,-0.0964,-0.03388,-0.007865,-0.01976,0.02187,0.03181,-0.06206,0.01824,-0.07088,-0.01757,0.01435,0.001584,-0.02064,-0.01555,-0.004858,-0.01177,-0.0251
0.01383,-0.008753,-0.001307,-0.03167,0.04389,0.01235,0.01835,0.01932,0.0158,0.1284,0.05824,0.03654,0.02429,0.1032,0.01102,0.08961,0.03036,0.01728,0.01558,0.04156,0.02812,0.004038,0.01796,0.01349,0.04567,0.04557,0.02346,0.02023,0.0471,0.05485,0.04593,0.02052,-0.01789,0.02918,0.01893,-0.01405,0.1159,0.07987,0.04834,0.03946,0.009344,0.01623,0.02838,0.02708,0.1064,0.1257,0.01533,0.01514,0.06498,0.04918,0.04389,0.007703,0.05684,0.003614,0.02179,-0.09508,-0.03174,-0.01684,-0.02387,0.02047,0.04557,-0.09062,0.02004,-0.04982,-0.04682,0.01504,0.00159,-0.02512,-0.01714,-0.007488,-0.02549,-0.02856
0.01534,-0.01007,-0.001367,-0.03321,0.04353,0.01589,0.02076,0.02208,0.01823,0.1223,0.05289,0.03604,0.03336,0.1071,0.01201,0.1015,0.01979,0.01759,0.01979,0.06419,0.02921,0.002106,0.0208,0.01412,0.04806,0.05018,0.02163,0.01555,0.04866,0.03835,0.04582,0.02469,-0.0173,0.03113,0.02057,-0.008404,0.1246,0.09354,0.05547,0.0429,0.01072,0.01545,0.03092,0.03016,0.1294,0.1385,0.01491,0.01813,0.06385,0.07321,0.04281,0.009421,0.04749,0.002406,0.02132,-0.07651,-0.03169,-0.01804,-0.02241,0.02233,0.0589,-0.1228,0.02651,-0.04396,-0.06584,0.01704,0.004109,-0.02705,-0.02175,-0.01055,-0.0359,-0.0272
0.01484,-0.01102,-0.001899,-0.03249,0.04343,0.01959,0.02243,0.02827,0.06513,0.103,0.04831,0.03138,0.0403,0.1161,0.01622,0.1189,0.0205,0.01771,0.02697,0.08587,0.02984,0.003013,0.0218,0.01452,0.04449,0.04839,0.01891,0.00696,0.04909,0.03698,0.05017,0.02768,-0.02014,0.03162,0.02034,-0.007984,0.09233,0.09775,0.0639,0.04362,0.01323,0.01503,0.02826,0.03212,0.09951,0.1535,0.009594,0.01694,0.0581,0.07266,0.05399,0.008361,0.04056,0.0005677,0.02226,-0.06638,-0.0421,-0.01846,-0.02295,0.02324,0.06094,-0.1351,0.03103,-0.03553,-0.06707,0.01766,0.005678,-0.02681,-0.02342,-0.01101,-0.04261,-0.02661
0.0141,-0.01162,-0.00359,-0.0352,0.04413,0.01912,0.02552,0.03293,0.06227,0.07141,0.04162,0.02817,0.0448,0.1159,0.01966,0.1193,0.01422,0.01723,0.03768,0.09493,0.0348,0.004336,0.02149,0.01336,0.04607,0.04805,0.01587,-0.02223,0.04501,0.03805,0.0506,0.02849,-0.02226,0.03115,0.02235,-0.005702,0.0949,0.1018,0.06189,0.03668,0.01614,0.01491,0.02429,0.03768,0.0973,0.08748,0.007716,0.0168,0.05181,0.06791,0.05269,0.01371,0.03801,-0.002332,0.02068,-0.05526,-0.06693,-0.0204,-0.02685,0.02856,0.0674,-0.1379,0.03303,-0.03092,-0.07697,0.01905,0.006933,-0.02911,-0.02265,-0.01145,-0.05112,-0.02814
