-0.04902,-0.03489,-0.05115,-0.0323,-0.04091,-0.0002594,-0.04644,-0.006524,-0.01749,-0.003735,0.005512,0.0002518,-0.0276,-0.0001678,-0.004238,-0.01605,-0.03071,4.578e-005,-0.006904,-0.00909,0.01732,0.007263,-0.02652,-0.003456,0.01604,-0.003777,-0.01399,-0.03584,-0.04682,0.002163,0.02215,-0.003551,-0.0008583,-0.02598,-0.008827,0.002178,-0.00634,0.004368,-0.01542,0.003788,-0.03334,-0.01545,-0.008644,0.001945,0.01221,-0.03254,-0.01054,-0.02755,-0.005699,0.003922,-0.001598,-0.005409,0.00589,-0.01061,0.02475,-0.05348,-0.03359,-0.05079,-0.03962,-0.02979,-0.009468,-0.03149,-0.03626,-0.03338,-0.01865,-0.01657,-0.01886,-0.01747,-0.02691,-0.01436,-0.01064,-0.009651,-0.02921,-0.009182,-0.01228,-0.01082,-0.01059,-0.003353,-0.0079,-0.01617,-0.007652,-0.003166,-0.006977,-0.006668,-0.02952,-0.02061,-0.001266,-0.00528,-0.009033,-0.02314,-0.04004,-0.03084,-0.01912,-0.0291,-0.01563,-0.01619,-0.0009766,0.01649,-0.003498,-0.008045,0.0005875,-0.0003166,-0.001228,0.02243,0.01515,-0.01741,-0.006584,-0.01585,-0.01841,-0.01334,0.0009234,0.00194,-0.01644,-0.03543,-0.01416,-0.01868,-0.00145,-0.03144,-0.003963,-0.01766,0.0005836,0.001869,-0.03351,0.007896,-0.01184,-0.01287,-0.01522,-0.0005951,-0.001938,-0.03482,-0.02256,-0.01003,-0.01328,-0.02751,-0.01357,-0.01854,-0.0007153,-0.02066,-0.03426,-0.02023,-0.007195,-0.03088,-0.003559,-0.01159,0.00853,0.002407,-0.001915,0.001995
-0.05416,-0.03489,-0.05115,-0.0323,-0.04091,-0.0002594,-0.04644,-0.006524,-0.01749,-0.002715,0.000582,0.0002518,-0.0276,-0.0001678,-0.004238,-0.01454,-0.03071,4.578e-005,-0.006904,-0.00909,0.01732,0.007263,-0.02652,-0.003456,0.01121,-0.003777,-0.01399,-0.03584,-0.04682,0.002163,0.02215,-0.003551,-0.0008583,-0.02598,-0.008827,0.002504,-0.00634,0.004368,-0.01542,0.003788,-0.03334,-0.01545,-0.008644,0.001945,0.01221,-0.03254,-0.01054,-0.02755,-0.005699,0.003922,-0.001598,-0.005409,0.00589,-0.01061,0.01587,-0.05348,-0.03359,-0.05079,-0.03962,-0.02979,-0.009468,-0.03149,-0.03626,-0.03338,-0.01865,-0.01657,-0.01886,-0.01747,-0.0179,-0.01436,-0.01064,-0.009651,-0.02921,-0.009182,-0.01228,-0.01082,-0.01059,-0.003353,-0.0079,-0.04111,-0.007652,-0.003166,-0.03409,-0.006668,-0.02952,-0.02061,-0.002913,-0.00528,-0.009033,-0.01435,-0.04004,-0.03084,-0.01977,-0.0291,-0.01563,-0.01619,-0.0009766,0.02038,-0.003498,-0.008045,0.0005875,-0.0001364,-0.001669,0.02002,0.01515,-0.01741,-0.006584,-0.01585,-0.01841,-0.01334,0.0009234,0.00194,-0.01644,-0.03543,-0.01416,-0.01868,-0.00145,-0.03144,-0.003963,-0.01766,0.0005836,0.001869,-0.03351,-0.003422,-0.01518,-0.01287,-0.01522,-0.0005951,9.15e-005,-0.03482,-0.02256,-0.01003,-0.01328,-0.02751,-0.01357,-0.01854,-0.0007153,-0.02066,-0.03057,-0.02023,-0.007195,-0.02379,-0.003559,-0.01159,0.00853,0.002407,-0.001915,0.001995
-0.05651,-0.04006,-0.04707,-0.02966,-0.04109,0.0009232,-0.04788,-0.01012,-0.01194,-0.004299,0.00325,0.0003891,-0.0265,0.0003891,-0.004158,-0.01382,-0.0244,-0.0003319,-0.008174,-0.01047,0.0189,0.004564,-0.03472,-0.003477,0.007749,0.001087,-0.01482,-0.03659,-0.04735,0.003996,0.01712,-0.0044,-0.0009193,-0.02308,-0.01086,0.002029,-0.005423,0.004164,-0.01798,0.001186,-0.0255,-0.008387,-0.00909,0.004484,0.01038,-0.02986,-0.0162,-0.03409,-0.005892,-0.0004253,-0.002216,-0.008806,0.005266,-0.01337,0.01657,-0.05679,-0.03569,-0.05235,-0.0364,-0.02706,-0.01202,-0.03033,-0.03387,-0.03045,-0.01873,-0.01465,-0.02052,-0.01708,-0.01443,-0.01875,-0.01962,-0.005754,-0.0299,-0.008732,-0.01486,-0.01077,-0.01562,-0.004757,-0.006395,-0.04428,-0.01118,-0.005962,-0.03878,-0.007553,-0.02454,-0.01932,-0.004634,-0.005478,-0.008554,-0.01126,-0.04583,-0.03102,-0.01918,-0.02727,-0.0146,-0.01561,-0.001009,0.02182,-0.004156,-0.007051,-0.0001411,2.479e-005,-0.001465,0.02015,0.01581,-0.01883,-0.005937,-0.01793,-0.02048,-0.03132,0.0008526,0.001849,-0.0188,-0.02892,-0.008474,-0.01973,-0.001999,-0.02782,-0.01706,-0.01269,0.0007915,0.001219,-0.03236,-0.007752,-0.0165,-0.01089,-0.01847,-0.0009594,0.000474,-0.03551,-0.01512,-0.009513,-0.01534,-0.03137,-0.01501,-0.02074,-0.001839,-0.02197,-0.02863,-0.01472,-0.001757,-0.02362,-0.002888,-0.01119,0.008148,-0.0004368,-0.002071,1.335e-005
-0.05165,-0.0406,-0.0416,-0.03256,-0.0413,0.004348,-0.04664,-0.01074,-0.01051,-0.004619,0.001231,0.002104,-0.02467,-0.0008303,-0.006063,-0.01434,-0.02227,-0.000604,-0.01013,-0.01341,0.0198,0.003613,-0.03653,-0.004168,0.01012,0.0002124,-0.01218,-0.03331,-0.0452,0.002389,0.01676,-0.004598,-0.001149,-0.02299,-0.01033,0.002547,-0.001455,0.004818,-0.01959,0.001425,-0.02883,-0.01136,-0.008652,0.001629,0.01128,-0.03216,-0.01632,-0.03382,-0.004821,0.0007858,-0.0001907,-0.009131,0.006554,-0.01204,0.01812,-0.0416,-0.03506,-0.04997,-0.03752,-0.02934,-0.01229,-0.03038,-0.0335,-0.0323,-0.01711,-0.01038,-0.02101,-0.01386,-0.01406,-0.01958,-0.03056,-0.006696,-0.02935,-0.007778,-0.01483,-0.01077,-0.01508,-0.003927,-0.006353,-0.04273,-0.02139,-0.008027,-0.04537,-0.00857,-0.02459,-0.01931,-0.005021,-0.005023,-0.01727,-0.01327,-0.04143,-0.02897,-0.01883,-0.02341,-0.01418,-0.01512,-0.001086,0.01816,-0.002431,-0.006549,0.001235,-0.0001394,-0.000956,0.02061,0.01695,-0.01744,-0.00416,-0.01658,-0.01326,-0.03168,0.00114,0.0009313,-0.02101,-0.02941,-0.009492,-0.02025,-0.003109,-0.03261,-0.0158,-0.02414,0.0002963,0.0009282,-0.02717,-0.007792,-0.01726,-0.01144,-0.01736,-0.001856,-0.005328,-0.03385,-0.01939,-0.009263,-0.02243,-0.02867,-0.0166,-0.02059,-0.001464,-0.02506,-0.02763,-0.01452,-0.002345,-0.02243,-0.002676,-0.007783,0.007941,-0.001284,-0.002192,0.001146
-0.05135,-0.04012,-0.03821,-0.03609,-0.0414,0.003528,-0.04569,-0.0108,-0.01029,-0.004425,0.0007663,0.004003,-0.02327,-0.002021,-0.006485,-0.01174,-0.01865,-0.0009708,-0.01086,-0.01523,0.01582,0.01644,-0.03617,-0.007533,0.007959,-0.0008593,-0.0119,-0.03261,-0.04216,-0.001168,0.01524,-0.005729,-0.002868,-0.02551,-0.009547,0.002986,1.812e-005,0.002817,-0.01947,0.0009165,-0.02948,-0.01233,-0.009729,0.002228,0.01011,-0.03465,-0.01265,-0.03323,-0.003748,-0.00623,-0.001434,-0.009248,0.005543,-0.01116,0.01698,-0.0404,-0.03272,-0.04928,-0.0356,-0.02909,-0.01252,-0.03054,-0.03189,-0.02938,-0.01564,-0.00581,-0.01839,-0.01285,-0.01311,-0.0253,-0.04676,-0.004152,-0.03165,-0.008136,-0.01232,-0.01082,-0.01601,-0.007617,-0.007494,-0.04146,-0.02107,-0.008058,-0.04311,-0.008538,-0.02451,-0.02301,-0.005534,-0.005538,-0.02096,-0.01983,-0.04132,-0.03047,-0.02348,-0.0229,-0.02308,-0.01759,-0.0007915,0.01698,-0.003054,-0.007508,0.001081,-9.862e-005,-0.001211,0.02151,0.02021,-0.01812,-0.004026,-0.01284,-0.01218,-0.024,0.0008311,0.00107,-0.02063,-0.02491,-0.009483,-0.02132,-0.003331,-0.03184,-0.01445,-0.02628,0.0004921,0.0006618,-0.02041,-0.01352,-0.01704,-0.01193,-0.01857,-0.003667,-0.006862,-0.03351,-0.02445,-0.01087,-0.02098,-0.02882,-0.01661,-0.01903,-0.002455,-0.02974,-0.02858,-0.01432,0.0005846,-0.02174,-0.002311,-0.00873,0.0084,-0.003067,-0.001222,0.0005217
-0.04881,-0.03299,-0.0355,-0.03552,-0.04158,0.0008314,-0.04436,-0.0104,-0.008923,-0.005028,0.0005786,0.004552,-0.01401,-0.00332,-0.003977,-0.01191,-0.01837,-0.001233,-0.01269,-0.01638,0.01533,0.01872,-0.03466,-0.006056,0.003745,-0.001402,-0.01125,-0.03105,-0.04112,-0.002387,0.01448,-0.009777,-0.002811,-0.02588,-0.008989,0.002824,0.000135,0.002724,-0.02014,0.0007759,-0.02782,-0.01223,-0.01215,0.00294,0.008952,-0.03361,-0.01183,-0.03255,-0.003572,-0.009324,-0.001363,-0.007629,0.004781,-0.009904,0.01669,-0.04086,-0.03991,-0.0467,-0.0362,-0.03045,-0.0163,-0.0316,-0.03292,-0.03002,-0.01352,-0.005492,-0.01772,-0.01532,-0.01528,-0.02637,-0.04851,-0.008245,-0.03274,-0.008187,-0.0113,-0.01029,-0.01895,-0.007298,-0.007401,-0.041,-0.0201,-0.008263,-0.03972,-0.008997,-0.02292,-0.02353,-0.005999,-0.00499,-0.02215,-0.02031,-0.03469,-0.03035,-0.02314,-0.0211,-0.02375,-0.01823,-0.0007717,0.01568,-0.004356,-0.008103,0.0007965,-8.006e-005,-0.001369,0.02169,0.02016,-0.0169,-0.005187,-0.01183,-0.01322,-0.02246,0.0007202,0.0007633,-0.02116,-0.02306,-0.00896,-0.02244,-0.01149,-0.03268,-0.0124,-0.03715,-3.74e-005,0.0006004,-0.01743,-0.01417,-0.01542,-0.01187,-0.01948,-0.00552,-0.01001,-0.03448,-0.02566,-0.009394,-0.02095,-0.02792,-0.018,-0.01951,-0.002726,-0.02416,-0.02569,-0.01577,0.0009288,-0.02145,-0.003241,-0.0103,0.008665,-0.006234,-0.001277,0.0004326
-0.04639,-0.03504,-0.03337,-0.03691,-0.0416,-0.001892,-0.04067,-0.01084,-0.00623,-0.005711,0.0004784,0.005268,-0.01305,-0.005717,-0.00391,-0.01017,-0.01679,-0.001886,-0.01854,-0.01789,0.01421,0.01963,-0.03442,-0.005255,0.0008594,-0.001227,-0.01029,-0.02929,-0.03899,-0.006958,0.01173,-0.01017,-0.002346,-0.02614,-0.008487,0.003224,0.001131,0.001118,-0.01613,-0.0003532,-0.02502,-0.0127,-0.01531,0.003588,0.008368,-0.03365,-0.01257,-0.0318,-0.00446,-0.01016,-0.001063,-0.00714,0.003868,-0.01036,0.0158,-0.03916,-0.03959,-0.04382,-0.03654,-0.03184,-0.01857,-0.0316,-0.03289,-0.0288,-0.01112,-0.004151,-0.02007,-0.01433,-0.01407,-0.0273,-0.05213,-0.006822,-0.03334,-0.009135,-0.009895,-0.01023,-0.01984,-0.007657,-0.007852,-0.0416,-0.02074,-0.0107,-0.03945,-0.01072,-0.01957,-0.02564,-0.006034,-0.006225,-0.02571,-0.0249,-0.03219,-0.02895,-0.02302,-0.01725,-0.02332,-0.01959,-0.0007091,0.01471,-0.007916,-0.01093,0.001366,-4.196e-005,-0.002176,0.02043,0.02064,-0.01601,-0.005033,-0.01062,-0.01322,-0.02366,0.0007263,0.0007482,-0.02147,-0.02525,-0.009767,-0.02364,-0.01251,-0.03145,-0.01574,-0.03835,-0.0001014,0.0002594,-0.01164,-0.01905,-0.01487,-0.01074,-0.02309,-0.007056,-0.01253,-0.03329,-0.02843,-0.01045,-0.02352,-0.02399,-0.02009,-0.02096,-0.00239,-0.01989,-0.02379,-0.01559,0.001874,-0.02103,-0.004292,-0.01021,0.006296,-0.01266,-0.001284,-0.000206
-0.0403,-0.0337,-0.03179,-0.03747,-0.04048,-0.003522,-0.03902,-0.01071,-0.004971,-0.006173,0.0003067,0.006039,-0.01548,-0.008112,-0.004273,-0.01131,-0.01884,-0.002538,-0.02256,-0.01929,0.01105,0.02223,-0.03053,-0.007538,0.0001008,-0.001404,-0.009882,-0.02801,-0.03733,-0.01329,0.01266,-0.009938,-0.002264,-0.0272,-0.007389,0.003312,0.00199,0.001082,-0.01548,-0.001923,-0.02678,-0.01719,-0.0174,0.003142,0.008405,-0.0362,-0.0113,-0.03062,-0.003046,-0.01071,-0.0001862,-0.005695,0.003567,-0.00787,0.01566,-0.03639,-0.03886,-0.0391,-0.03689,-0.03444,-0.01416,-0.03095,-0.03264,-0.02844,-0.00858,-0.003907,-0.02085,-0.01432,-0.01419,-0.0277,-0.05933,0.001431,-0.03661,-0.00965,-0.006972,-0.009948,-0.02022,-0.0079,-0.01007,-0.03882,-0.02254,-0.012,-0.0374,-0.01255,-0.01901,-0.02665,-0.007025,-0.007213,-0.03116,-0.02464,-0.03045,-0.03214,-0.02036,-0.01487,-0.02274,-0.02133,-0.000488,0.01105,-0.01054,-0.01402,0.002097,-0.0001043,-0.002413,0.02049,0.02151,-0.01304,-0.006188,-0.009209,-0.01271,-0.01946,0.0006207,0.003633,-0.02272,-0.02944,-0.01047,-0.02704,-0.01303,-0.0321,-0.01616,-0.04403,-0.0002747,0.0003502,-0.007818,-0.02145,-0.0135,-0.01119,-0.02519,-0.01029,-0.01606,-0.02957,-0.03441,-0.01262,-0.02556,-0.02317,-0.02281,-0.02198,-0.002592,-0.01743,-0.02096,-0.01623,0.0008248,-0.02114,-0.005516,-0.01693,0.00654,-0.01452,-0.00158,0.0001884
-0.03872,-0.03626,-0.02952,-0.03631,-0.0394,-0.005427,-0.03601,-0.01058,-0.004611,-0.006587,-0.001456,0.007749,-0.01723,-0.009829,-0.004399,-0.01259,-0.01969,-0.002728,-0.02823,-0.01873,0.007249,0.02403,-0.02596,-0.01267,5.216e-005,-0.0007065,-0.0125,-0.02733,-0.03585,-0.01882,0.01339,-0.01111,-0.002031,-0.02806,-0.006226,0.003553,0.007986,-0.0005035,-0.0149,-0.002283,-0.02863,-0.01701,-0.02087,0.002472,0.008105,-0.03403,-0.01049,-0.02662,-0.003866,-0.01228,-0.01342,-0.006416,0.002052,-0.007504,0.01509,-0.03507,-0.03788,-0.03609,-0.03733,-0.03496,-0.01209,-0.02947,-0.03247,-0.02498,-0.008701,-0.005387,-0.02071,-0.01632,-0.01471,-0.02732,-0.05833,-0.0003607,-0.03673,-0.01046,-0.005084,-0.009331,-0.02065,-0.008965,-0.01213,-0.03417,-0.01569,-0.01194,-0.02886,-0.01463,-0.01649,-0.02644,-0.0087,-0.0109,-0.04679,-0.02253,-0.03125,-0.03354,-0.01866,-0.01444,-0.02329,-0.02268,-0.0003383,0.009533,-0.01472,-0.01692,0.000367,-3.204e-005,-0.002988,0.02037,0.02177,-0.01273,-0.007337,-0.007061,-0.01379,-0.01653,0.0003979,0.006904,-0.02389,-0.03173,-0.01136,-0.02711,-0.01236,-0.03043,-0.01786,-0.04463,6.74e-005,0.0001953,-0.006342,-0.0249,-0.01536,-0.009913,-0.03011,-0.0121,-0.01806,-0.01997,-0.03376,-0.01493,-0.02423,-0.02698,-0.02358,-0.02183,-0.003086,-0.0152,-0.01778,-0.01404,0.001855,-0.02048,-0.006175,-0.01921,0.007342,-0.01889,-0.001754,-0.0004807
-0.033,-0.03923,-0.02871,-0.03217,-0.03833,-0.008922,-0.03351,-0.01083,-0.004301,-0.007084,-0.004008,0.007156,-0.01715,-0.01068,-0.005724,-0.01305,-0.02052,-0.003055,-0.03229,-0.01935,0.005316,0.02048,-0.02369,-0.01141,0.0004552,0.0001419,-0.01208,-0.02634,-0.03305,-0.01482,0.01405,-0.01094,-0.001609,-0.02641,-0.004671,0.004532,0.00654,-0.0001968,-0.0123,-0.002834,-0.02764,-0.01828,-0.0231,0.002195,0.008394,-0.02913,-0.0109,-0.02344,-0.005251,-0.013,-0.01314,-0.007746,0.001323,-0.007021,0.01462,-0.03456,-0.04038,-0.03446,-0.03751,-0.03332,-0.01304,-0.03024,-0.03104,-0.02389,-0.009634,-0.006584,-0.02026,-0.01647,-0.01451,-0.02726,-0.04552,-0.005329,-0.04012,-0.009878,-0.005212,-0.009272,-0.02109,-0.008474,-0.01236,-0.03206,-0.01296,-0.01182,-0.0273,-0.009635,-0.01471,-0.02708,-0.008248,-0.01092,-0.04153,-0.01908,-0.02894,-0.0332,-0.01649,-0.01381,-0.02187,-0.02388,0.0003964,0.007296,-0.01821,-0.01834,0.0002274,-5.398e-005,-0.003489,0.01931,0.01952,-0.01284,-0.00677,-0.007831,-0.01713,-0.0179,0.0005814,0.007586,-0.02347,-0.03747,-0.01169,-0.02852,-0.01222,-0.03124,-0.02078,-0.0475,-4.261e-005,0.000457,-0.01266,-0.02666,-0.01535,-0.009079,-0.03126,-0.008303,-0.01951,-0.01699,-0.03342,-0.01728,-0.02501,-0.02852,-0.02517,-0.02153,-0.003157,-0.01354,-0.01773,-0.01493,0.00051,-0.02063,-0.007366,-0.01899,0.007504,-0.02,-0.002155,-0.0002213
