0.01973,-0.004807,-0.03387,0.03744,0.01815,-0.03281,0.09712,0.005669,0.001259,-0.03364,-0.01683,0.02568,-0.03384,-0.006817,-0.007482,-0.006634,0.00983,0.007984,0.004204,-0.03778,0.005222,-0.002773,-0.0328,0.006927,-0.01345,0.01548,0.02557,0.02289,0.06807,0.01576,0.3763,-0.0182,0.01764,0.03877,-0.02281,-0.03811,-0.01873,-0.1948,-0.09892,-0.02861,-0.03612,-0.02164,-0.03606,-0.05173,-0.04611,0.009323,0.006901,-0.1133,-0.05602,0.04674,-0.06617,0.01024,-0.0007706,-0.04019,0.001827,-0.01849,0.003643,0.02186,-0.08577,0.01355,-0.003475,0.005384,-0.04252,-0.04349,0.007,0.02213
0.01973,-0.004807,-0.03387,0.03744,0.01815,-0.02844,0.1039,0.005669,0.004803,-0.03364,-0.01311,0.02568,-0.03303,-0.04217,-0.01296,-0.006634,0.00983,0.012,0.004204,-0.03778,0.005255,-0.002773,0.082,0.007905,-0.01138,0.01548,0.02557,0.03157,0.07002,0.000785,0.3763,-0.01493,0.0106,0.03877,-0.02725,-0.03811,0.01159,-0.1948,-0.09892,-0.03244,-0.03612,-0.01715,-0.03606,-0.05173,-0.04611,0.009323,0.006901,-0.1133,-0.07274,0.04674,-0.06247,0.01024,-0.005115,-0.04019,0.03154,-0.01849,0.003643,0.02186,-0.08577,0.01355,-0.003475,0.008827,-0.04252,-0.03096,0.005801,0.01096
0.01842,0.002184,-0.02605,0.03351,0.01953,-0.02595,0.1161,0.002533,0.007269,-0.03349,-0.01118,0.01684,-0.03172,-0.04953,-0.02201,-0.01073,0.002623,0.01286,0.01823,-0.01689,0.00501,-0.005953,0.09633,0.008481,-0.01039,0.01467,-0.001745,0.1022,0.06993,-0.007267,0.1612,-0.01598,0.004278,0.03947,-0.02964,-0.02719,0.02102,-0.1887,-0.08924,-0.03489,-0.04976,-0.01557,-0.04956,-0.04455,-0.04241,0.00302,0.0009403,-0.1156,-0.08252,0.04638,-0.06236,0.03398,-0.005246,-0.04073,0.04696,-0.02099,-0.02262,0.04018,-0.09017,0.01458,-0.001566,0.00946,-0.04766,-0.01448,0.005962,-0.003255
0.01614,-0.003138,-0.02762,0.03283,0.01923,-0.02455,0.1219,0.002218,0.007434,-0.03872,-0.009135,0.01568,-0.0283,-0.04979,-0.02719,-0.02272,0.008416,0.006935,0.0187,0.01362,0.005268,-0.01923,0.04868,0.01088,-0.01188,0.01299,-0.003834,0.1579,0.06401,-0.0109,0.1284,-0.0172,-0.04615,0.05733,-0.0245,-0.0318,0.07444,-0.146,-0.07941,0.005499,-0.0501,-0.01519,-0.05438,-0.04332,-0.04168,0.002007,0.00245,-0.103,-0.07194,0.0438,-0.05864,0.05031,-0.01824,-0.02764,0.05081,-0.01685,-0.03915,0.05181,-0.09294,0.00278,-0.01544,0.009652,-0.05259,0.02045,0.006844,-0.02479
0.01292,-0.002335,-0.04042,0.02844,0.01833,-0.02509,0.1199,-0.002528,0.008459,-0.03926,-0.005232,0.01124,-0.02734,-0.05173,-0.03724,-0.03066,0.007485,0.008438,0.01698,0.001466,0.005154,-0.02172,0.07206,0.009907,-0.01381,0.01388,-0.005828,0.1539,0.0606,-0.01138,0.08166,-0.02051,-0.05235,0.05982,-0.02365,-0.03497,0.08739,-0.1424,-0.07187,0.009504,-0.05561,-0.01706,-0.05597,-0.04195,-0.04124,-0.02136,-0.001362,-0.0977,-0.08106,0.04247,-0.04744,0.05815,-0.02714,-0.02102,0.0654,-0.01658,-0.04622,0.05936,-0.09153,0.001804,-0.01951,0.009155,-0.07226,0.03895,0.007461,-0.03025
0.007668,0.001749,-0.03555,0.02636,0.01609,-0.02443,0.1239,0.002466,0.006432,-0.03375,-0.004561,0.01203,-0.02631,-0.04861,-0.04424,-0.04229,0.006749,0.007402,0.0186,0.00127,0.004508,-0.02289,0.07705,0.01037,-0.01246,0.01877,-0.005611,0.1481,0.05361,-0.01307,0.07327,-0.02034,-0.07218,0.05904,-0.01845,-0.03423,0.09689,-0.1419,-0.06115,-0.001478,-0.04675,-0.01865,-0.05459,-0.04179,-0.0435,-0.02249,-0.01479,-0.05943,-0.08141,0.03892,-0.03865,0.07543,-0.0279,-0.02437,0.06801,-0.01265,-0.04298,0.06228,-0.09164,-0.00213,-0.02059,0.01169,-0.08446,0.04365,0.007034,-0.04061
0.004799,0.005941,-0.03947,0.02666,0.0235,-0.02375,0.1218,0.004224,0.005496,-0.0347,-0.01019,0.009812,-0.02433,-0.04725,-0.05075,-0.05871,0.007207,0.007155,0.01988,0.01104,0.003694,-0.0332,0.07822,0.011,-0.01244,0.01883,-0.007562,0.1475,0.05333,-0.01382,0.06419,-0.0215,-0.09526,0.06495,-0.01779,-0.03864,0.09967,-0.1352,-0.04208,-0.00437,-0.04659,-0.01634,-0.0519,-0.04416,-0.05224,-0.04326,-0.01764,-0.05202,-0.08663,0.03871,-0.03305,0.0683,-0.02732,-0.01808,0.06902,-0.01037,-0.06058,0.06658,-0.09276,-0.00681,-0.02407,0.01289,-0.1068,0.05706,0.006822,-0.06222
0.001096,0.009589,-0.04218,0.02396,0.02346,-0.02491,0.1223,0.01918,0.003666,-0.03816,-0.009504,0.008555,-0.02175,-0.04724,-0.05925,-0.07643,0.01194,0.008825,0.01976,0.01611,0.003899,-0.0452,0.07404,0.01103,-0.01394,0.02039,-0.007101,0.1205,0.05554,-0.01251,0.05772,-0.0263,-0.1388,0.06458,-0.0193,-0.04052,0.09932,-0.1237,-0.03689,-0.01399,-0.0459,-0.01871,-0.05118,-0.04501,-0.05399,-0.109,-0.01458,-0.02126,-0.0858,0.03598,-0.03024,0.06358,-0.02927,-0.02249,0.06626,-0.006965,-0.06339,0.06406,-0.09215,-0.01248,-0.02711,0.01475,-0.1188,0.08033,0.007185,-0.07794
0.0005013,0.01574,-0.05344,0.01834,0.02268,-0.02223,0.122,0.02175,0.001609,-0.04046,-0.007268,0.007691,-0.01929,-0.04685,-0.06582,-0.08319,0.01543,0.01075,0.01962,0.02714,0.001723,-0.04725,0.07879,0.01082,-0.01372,0.02136,-0.005462,0.1041,0.05641,-0.008451,0.06033,-0.02878,-0.1514,0.06113,-0.01874,-0.04394,0.0783,-0.1052,-0.01815,-0.05136,-0.04485,-0.01813,-0.04846,-0.0493,-0.05675,-0.1025,-0.01288,-0.0124,-0.09176,0.03306,-0.03793,0.0633,-0.02826,-0.02547,0.0652,-0.01002,-0.07022,0.05833,-0.08614,-0.01613,-0.02794,0.01758,-0.1249,0.08786,0.00728,-0.0826
-0.0008983,0.02113,-0.05873,0.01189,0.01985,-0.01585,0.116,0.03183,-0.003325,-0.04085,-0.005372,0.004921,-0.0177,-0.04552,-0.07106,-0.08577,0.01581,0.01191,0.01898,0.03652,0.001584,-0.05092,0.0762,0.01184,-0.01347,0.02192,-0.002113,0.08901,0.06391,-0.0112,0.05748,-0.03016,-0.1745,0.04674,-0.02097,-0.04358,0.0714,-0.08693,-0.008669,-0.07104,-0.04473,-0.01629,-0.04611,-0.0507,-0.06214,-0.09362,-0.01808,-0.0038,-0.08577,0.03123,-0.05759,0.06853,-0.02593,-0.02956,0.06084,-0.004296,-0.07338,0.05123,-0.08006,-0.04249,-0.02951,0.02141,-0.1156,0.1007,0.007099,-0.08326
