-0.01297,-0.02856,0.04047,0.0365,-0.002214,-0.009975,0.0272,-0.0002009,0.03859,-0.03614,0.007641,0.006916,-0.001774,-0.01863,0.0007553,-0.0009727,0.001396,-0.01651,-0.008938,0.0001106,0.002502,0.01419,-0.02981,-0.04916,-0.001724,-0.04085,-0.005188,-0.01299,0.01909,-0.0149,-0.03727,-9.537e-005,-0.03061,-0.02768,0.02789,-0.001045,-0.0466,0.01949,0.02035,-0.02138,0.01387,0.01467,0.01578,-0.02679,-0.02751,0.01244,0.01899,0.02469,-0.00975,-0.04636,0.0258,0.01595,-0.03869,-0.01627,-0.04671,-0.08076,-0.05317,-0.01949,0.001797,-0.01868,0.007374,-0.02905,-0.01882,0.001328,-0.04605,-0.02943,-0.01807,-0.03219,0.01125,-0.004829,0.002123,0.02792,-0.00983,-0.03838,-0.03095,0.02424,7.629e-006,-0.04689,0.03284,0.01582,-0.03533,1.144e-005,-0.007931,-0.01855,-0.007279,-0.01567,-0.0001564,-0.04138,-0.002338,-0.004158,-0.004093,0.03421,-0.0323,0.002964,-0.02935,-0.03771,-0.03865,-0.01746,0.001209,-0.007175,-0.005348,-0.01558,-0.02429,0.09524,-0.006783,-0.001617,-0.0001488,-0.01443,0.05963,-0.01928,-0.01137,-0.04401,-0.05147,-0.04718,-0.04956,-0.0285,-0.05213,-0.04579,-0.0001335,0.01089,-0.04155,0.02602,-0.0009537,-0.01685,-2.289e-005,-0.03064,0.03877,0.06463,-0.02882,0.007156,0.0134,0.04215,0.00352,-0.004093,0.01508,-0.004433,0.02314,0.002125,0.001476,0.0004044,-0.0002213,0.001862,-0.01467,-0.01492,-0.03783,0.02268,7.055e-005,0.0002098,-0.006557,-0.02679,-0.02115,-0.002331,-0.0178,-0.005799,-0.009182,-0.01455,-0.003696,-0.01021,-0.002678,0.02111,-0.007397,-0.005543,-0.01984,-0.04139,-0.01508,-0.0211,-0.01644,-0.01905,-0.01598,-0.03286,-0.01315,0.01262,-0.006226,-0.002777,-0.008182,-0.002838,-0.02612,-0.04874,-0.01883,0.0004133,-0.01842,-8.392e-005,-0.003437,-2.67e-005,-9.155e-005,-0.03693,0.009804,0.007584,-0.01045,0.05721,-0.01636,-7.629e-005
-0.01297,-0.02856,0.04047,0.0365,-0.002214,-0.009975,0.0272,-0.0002009,0.03859,-0.03614,0.007641,0.006916,-0.001774,-0.01863,0.0007553,-0.0009727,0.001396,-0.01651,-0.01098,0.0001468,0.002502,0.01419,-0.02981,-0.04916,-0.001724,-0.04462,-0.005188,-0.01299,0.01909,-0.0149,-0.03727,-9.537e-005,-0.03061,-0.02768,0.02337,-0.001045,-0.0466,0.01949,0.02035,-0.02138,0.01387,0.01467,0.01578,-0.03339,-0.02751,0.008094,0.01899,-0.00658,-0.00975,-0.04636,0.0258,0.0161,-0.03869,-0.01627,-0.04671,-0.08076,-0.05317,-0.01949,0.001797,-0.01868,0.007374,-0.02905,-0.01882,0.001328,-0.04355,-0.02943,-0.01807,-0.03219,0.01125,-0.004829,0.002123,0.02662,-0.00983,-0.03838,-0.03095,0.02424,7.629e-006,-0.04689,0.03284,0.01582,-0.03336,1.144e-005,-0.007931,-0.01855,-0.007279,-0.01105,-0.0001564,-0.04138,-0.002338,-0.004158,-0.004093,0.03421,-0.0323,0.002964,-0.02935,-0.03771,-0.03865,-0.01746,0.001209,-0.007175,-0.005348,-0.01558,-0.02429,0.09524,-0.006783,-0.001617,-0.003078,-0.01443,0.05963,-0.01928,-0.01137,-0.04401,-0.05147,-0.04718,-0.04956,-0.0285,-0.05213,-0.04579,-0.0001335,0.01089,-0.04155,0.02602,-0.01922,-0.01725,-2.289e-005,-0.03064,0.03877,0.0643,-0.02882,0.007156,0.0134,0.04215,0.01062,-0.003074,0.009001,-0.004433,0.02787,0.00165,0.001476,0.0004044,-0.0002213,0.001862,-0.01467,-0.01265,-0.03783,0.02268,7.055e-005,0.0002098,-0.006557,-0.02679,-0.02426,-0.002331,-0.0178,-0.005799,-0.009182,-0.01455,-0.003696,-0.01321,-0.002678,0.02111,-0.007397,-0.005543,-0.01984,-0.03573,-0.01508,-0.0211,-0.01644,-0.01905,-0.01598,-0.03286,-0.01315,0.01262,-0.006226,-0.002777,-0.008182,-0.002838,-0.02612,-0.04874,-0.01691,0.0004133,-0.02924,-8.392e-005,-0.003437,-2.67e-005,3.812e-005,-0.03693,-0.000438,0.007584,-0.01045,0.03611,-0.01636,-7.629e-005
-0.01192,-0.02928,0.04114,0.03657,-0.007591,-0.01011,0.02938,1.716e-005,0.03688,-0.0306,0.00737,0.001379,0.001877,-0.01502,-0.002333,0.0002022,0.006559,-0.01847,-0.009647,8.6e-006,0.01498,0.0184,-0.02857,-0.05033,-0.006607,-0.04568,-0.03365,-0.01369,0.02,-0.0184,-0.01486,-7.248e-005,-0.03552,-0.02868,0.01952,0.005028,-0.05342,0.02698,0.0238,-0.01656,0.02455,0.01575,0.02617,-0.03562,-0.02366,0.008262,0.02465,-0.00658,-0.003991,-0.04498,0.02515,0.01592,-0.04119,-0.01879,-0.04306,-0.07785,-0.04297,-0.01433,0.006309,-0.01569,0.007759,-0.02522,-0.01319,0.003216,-0.0418,-0.04171,-0.02752,-0.03367,0.009714,-0.01032,-0.007478,0.02454,-0.008846,-0.03904,-0.03717,0.02446,-0.0001907,-0.04578,0.03333,0.01868,-0.03339,0.0001163,-0.0014,-0.02066,-0.008209,-0.0105,0.005189,0.04431,-0.001215,-0.007545,-0.002748,0.02987,-0.03361,0.001341,-0.03046,-0.01763,-0.04234,-0.01755,0.000679,-0.01303,-0.0101,-0.01696,-0.02771,0.09303,-0.01891,-0.0003834,-0.007279,-0.0146,0.06464,-0.02177,-0.0214,-0.04084,-0.05209,-0.04756,-0.04903,-0.02439,-0.0529,-0.04408,-0.003639,0.01447,-0.04025,0.03676,-0.01903,-0.01616,-6.676e-005,-0.03374,0.04482,0.06291,-0.02629,0.01204,0.012,0.04447,0.005552,0.008424,0.003623,-0.001341,0.03001,0.001129,0.0001678,0.0003853,-0.003551,0.001595,-0.01582,-0.01398,-0.03503,0.01026,7.632e-006,-0.0009899,-0.006002,-0.02732,-0.02517,-0.006653,-0.02098,-0.00779,-0.01244,-0.02159,-0.003141,-0.01396,0.0009117,0.01554,-0.004826,-0.007421,-0.01863,-0.03548,-0.01555,-0.02044,-0.02135,-0.0248,-0.01891,-0.0347,-0.01336,0.005625,-0.008219,0.004871,-0.008848,-0.00824,-0.02574,-0.05011,-0.01653,0.0004037,-0.03058,1.908e-006,-0.00684,-4.196e-005,9.153e-005,-0.03644,-0.005103,-0.008745,-0.01122,0.02781,-0.01302,-3.242e-005
-0.0125,-0.02379,0.03766,0.03971,-0.008224,-0.01293,0.02668,-4.281e-005,0.03561,-0.03154,0.006673,-0.002017,0.003222,-0.02117,-0.005643,-0.0003115,0.008701,-0.01559,-0.009255,0.0003875,0.0188,0.01828,-0.02978,-0.05147,-0.008825,-0.0413,-0.03467,-0.01478,0.01922,-0.01695,-0.01397,-8.901e-006,-0.03883,-0.03946,0.01764,0.00572,-0.06929,0.02928,0.02439,-0.0182,0.0278,0.01831,0.03241,-0.03114,-0.02316,0.01251,0.02608,-0.0054,-0.004207,-0.04334,0.02224,0.01613,-0.04069,-0.02364,-0.03922,-0.06251,-0.03874,-0.01876,0.008151,-0.01127,0.0135,-0.02458,-0.009147,0.003553,-0.03191,-0.03478,-0.02908,-0.0344,0.008645,-0.01615,-0.008924,0.02392,-0.009459,-0.03855,-0.03466,0.02654,-0.0004883,-0.04928,0.03345,0.01998,-0.03615,0.0001183,0.008225,-0.01898,-0.008836,-0.01185,0.005195,0.0706,-0.0007413,-0.006028,-0.001956,0.0316,-0.03205,0.0008926,-0.03013,-0.02416,-0.04249,-0.01376,0.0004324,-0.01282,-0.01055,-0.01862,-0.01918,0.09162,-0.01668,-0.0002658,-0.008313,-0.02634,0.06562,-0.02269,-0.0241,-0.04262,-0.05269,-0.04736,-0.04836,-0.02341,-0.05415,-0.04366,-0.004072,0.01587,-0.03983,0.0449,-0.01888,-0.01628,-0.0001411,-0.02345,0.04187,0.06406,-0.03041,0.003349,0.01932,0.04386,0.001237,0.006776,0.003894,-0.001637,0.03232,0.0001872,0.000548,-4.959e-005,-0.002875,0.0001907,-0.01778,-0.01448,-0.03376,0.009857,2.543e-005,-0.001985,-0.004833,-0.02258,-0.01789,-0.006724,-0.01756,-0.006367,-0.0136,-0.01918,-0.0007998,-0.01352,-0.008695,-0.0001551,-0.006279,-0.004526,-0.01831,-0.03949,-0.01458,-0.02087,-0.02234,-0.02691,-0.01982,-0.03357,-0.01018,0.003956,-0.007571,0.00499,-0.006955,-0.01134,-0.02155,-0.05144,-0.01503,0.0005408,-0.02618,-1.971e-005,-0.009201,-2.67e-005,0.0004851,-0.03793,-0.01133,-0.002006,-0.01365,0.01679,-0.01297,-0.0003268
-0.01502,-0.02572,0.03717,0.04055,-0.006676,-0.01421,0.02776,6.992e-006,0.03654,-0.03136,0.005752,-0.002456,0.003928,-0.02125,-0.006812,-0.0002584,0.01128,-0.01268,-0.003718,0.0006018,0.02441,0.01747,-0.02954,-0.05191,-0.01125,-0.03839,-0.02948,-0.018,0.01811,-0.01775,-0.01769,0.0003462,-0.03664,-0.04135,0.01856,0.005312,-0.06932,0.02955,0.02729,-0.02089,0.03125,0.01768,0.03348,-0.03114,-0.02411,0.01493,0.02779,0.001982,-0.003666,-0.04339,0.01881,0.01817,-0.03924,-0.02804,-0.0313,-0.05333,-0.03748,-0.01828,0.006702,-0.01041,0.01422,-0.02359,-0.01051,0.001826,-0.03219,-0.03372,-0.03107,-0.03264,0.007815,-0.02361,-0.008071,0.0247,-0.008499,-0.03677,-0.03404,0.02734,0.001105,-0.04762,0.03391,0.02034,-0.03582,8.202e-005,0.009041,-0.01931,-0.008739,-0.01359,0.004685,0.07836,-0.0004921,-0.007473,-0.002288,0.03548,-0.03239,0.0006094,-0.03149,-0.02584,-0.04034,-0.01084,0.0002132,-0.02074,-0.01381,-0.02055,-0.01816,0.0916,-0.01611,-3.815e-006,-0.01177,-0.005174,0.06647,-0.03284,-0.02482,-0.04391,-0.05033,-0.0455,-0.04978,-0.02341,-0.05299,-0.04293,-0.004296,0.01303,-0.04028,0.04996,-0.02108,-0.01543,-8.106e-005,-0.02528,0.04135,0.06591,-0.03694,0.002542,0.02788,0.04345,-0.005885,0.01267,0.00569,-0.0008354,0.03293,-0.0009104,0.0005512,-2.956e-005,-0.002731,-0.001815,-0.01785,-0.01393,-0.03089,0.001234,-7.583e-005,-0.004666,-0.005516,-0.02132,-0.02122,-0.008223,-0.01682,-0.008006,-0.01566,-0.01948,-0.00196,-0.01389,0.007595,-0.005281,-0.006034,-0.006136,-0.01796,-0.03943,-0.01375,-0.01935,-0.02435,-0.02664,-0.01742,-0.03414,-0.01742,0.001672,-0.007484,0.003604,-0.01007,-0.01237,-0.02141,-0.05225,-0.01326,0.0006657,-0.02335,0.001276,-0.0105,-2.003e-005,0.0007016,-0.03888,-0.01049,-0.004073,-0.01503,0.003966,-0.01356,-0.0001364
-0.01689,-0.0274,0.04069,0.04232,-0.007233,-0.01551,0.02922,-1.119e-005,0.03705,-0.02794,0.006524,-0.002888,0.005089,-0.02065,-0.00517,-2.136e-005,0.01544,-0.01043,-0.01205,0.0004453,0.02809,0.01354,-0.03148,-0.04264,-0.01292,-0.03731,-0.02476,-0.01841,0.0174,-0.01924,-0.02455,0.0002663,-0.03407,-0.03545,0.02038,0.006422,-0.05849,0.03095,0.0311,-0.02227,0.03451,0.01541,0.03751,-0.03255,-0.02524,0.01178,0.02609,0.01095,-0.004276,-0.04159,0.01866,0.01822,-0.02664,-0.02859,-0.03023,-0.04997,-0.03207,-0.02728,0.005201,-0.0103,0.01423,-0.02198,-0.01784,0.001267,-0.03015,-0.03032,-0.03093,-0.0317,0.006873,-0.03946,-0.009171,0.02509,-0.008378,-0.03494,-0.03318,0.02924,0.006291,-0.04651,0.03516,0.02154,-0.03698,0.0001114,0.008659,-0.02242,-0.007765,-0.0131,0.004415,0.08966,-0.0004105,-0.007431,-0.002332,0.0363,-0.03046,0.0005638,-0.03084,-0.02395,-0.03887,-0.008571,0.0001164,-0.02541,-0.01516,-0.02114,-0.01868,0.0877,-0.0195,-0.000248,-0.01297,0.007027,0.06542,-0.02615,-0.0264,-0.04939,-0.04786,-0.04401,-0.05086,-0.02495,-0.05188,-0.04217,-0.004199,0.01122,-0.0401,0.05223,-0.01553,-0.009534,-0.01752,-0.02786,0.04288,0.06468,-0.03818,0.002529,0.03062,0.04205,-0.01712,0.01207,0.00788,-0.0007072,0.03348,-0.0009643,0.0003616,-1.144e-005,-0.003221,-0.003842,-0.01713,-0.01387,-0.02681,-0.008232,2.06e-005,-0.005711,-0.005643,-0.02178,-0.02118,-0.009633,-0.01535,-0.01132,-0.01741,-0.01974,-0.002954,-0.01804,0.01025,-0.003617,-0.005736,-0.006488,-0.01953,-0.03584,-0.01231,-0.01954,-0.02333,-0.02434,-0.01576,-0.03386,-0.02066,0.0009523,-0.007422,0.001348,-0.01127,-0.01221,-0.02044,-0.05257,-0.01056,0.0006615,-0.02033,0.001015,-0.01398,-2.823e-005,0.000972,-0.03954,-0.01267,-0.01775,-0.01627,-0.007068,-0.01692,0.0002312
-0.02168,-0.03217,0.04162,0.04418,-0.007568,-0.01796,0.03049,-4.145e-005,0.03714,-0.02557,0.003854,-0.004149,-0.006036,-0.02081,-0.004245,3.815e-006,0.02446,-0.01016,-0.01422,0.0005207,0.03741,0.01175,-0.03318,-0.04127,-0.01492,-0.03625,-0.02603,-0.02055,0.01722,-0.02129,-0.02719,0.00132,-0.03284,-0.03952,0.02188,0.01117,-0.05466,0.03347,0.03394,-0.0214,0.04062,0.01555,0.03936,-0.03007,-0.02454,0.01918,0.02896,0.01237,-0.003043,-0.03907,0.0196,0.01947,-0.02479,-0.03322,-0.03042,-0.03782,-0.03363,-0.02788,0.005168,-0.0073,0.01617,-0.02082,-0.0204,-0.0007228,-0.02723,-0.03244,-0.03329,-0.02904,0.004887,-0.04418,-0.01089,0.02438,-0.009485,-0.03325,-0.03305,0.03072,0.007387,-0.04369,0.03808,0.02474,-0.03707,8.316e-005,0.007399,-0.02238,-0.007984,-0.0136,0.003579,0.1211,0.0006378,-0.006737,-0.002163,0.03784,-0.02017,7.821e-005,-0.03067,-0.02558,-0.03844,-0.008119,-0.0003769,-0.02475,-0.01665,-0.02333,-0.01808,0.0317,-0.02143,4.959e-005,-0.01623,-0.00074,0.06582,-0.02493,-0.03066,-0.05726,-0.04364,-0.04134,-0.04992,-0.02603,-0.05052,-0.03999,-0.005473,0.009058,-0.04047,0.05975,-0.01022,-0.007711,-0.01798,-0.02982,0.0452,0.06456,-0.03348,0.001764,0.03603,0.03804,-0.009822,0.01139,0.008557,0.000177,0.03566,-0.003324,0.0002029,-0.0002731,-0.005223,-0.006643,-0.01995,-0.01407,-0.0273,-0.02196,-2.632e-005,-0.008248,-0.006197,-0.02085,-0.02051,-0.01226,-0.01614,-0.01138,-0.01929,-0.02208,-0.003766,-0.02084,0.006533,-0.01183,-0.008369,-0.006207,-0.01802,-0.03327,-0.01322,-0.01857,-0.02497,-0.02252,-0.01339,-0.03257,-0.01912,7.8e-005,-0.009245,-0.002642,-0.01275,-0.01493,-0.01851,-0.05449,-0.01178,0.0009941,-0.01786,0.001076,-0.01911,-1.221e-005,0.001314,-0.04038,-0.01619,-0.02019,-0.01817,-0.01749,-0.01624,-0.01037
-0.02338,-0.03328,0.04692,0.04813,-0.006943,-0.01967,0.03083,6.765e-005,0.03839,-0.02438,0.003821,-0.004363,-0.008271,-0.01888,-0.005377,-0.0001392,0.03274,-0.02042,-0.01579,0.0008214,0.03934,0.0126,-0.03662,-0.04048,-0.01403,-0.03305,-0.02254,-0.0167,0.01637,-0.02358,-0.02853,0.001535,-0.02829,-0.03639,0.02565,0.01408,-0.05099,0.03215,0.0343,-0.02543,0.03701,0.01535,0.03774,-0.02892,-0.02536,0.02145,0.03138,0.01132,-0.003481,-0.037,0.01996,0.02031,-0.02567,-0.0369,-0.02619,-0.02716,-0.04221,-0.02908,0.005016,-0.008652,0.018,-0.02132,-0.02152,-0.0009679,-0.02386,-0.02736,-0.03337,-0.02695,0.003024,-0.05573,-0.01188,0.02419,-0.01609,-0.02883,-0.03047,0.03178,0.00909,-0.04213,0.04162,0.02717,-0.038,8.392e-005,0.008174,-0.02269,-0.009986,-0.01558,0.00366,0.1116,0.0005127,-0.005222,-0.002618,0.04477,-0.01907,9.537e-005,-0.03184,-0.03418,-0.03553,-0.007102,-0.0007118,-0.02205,-0.01893,-0.02876,-0.0187,0.02725,-0.02253,-0.0003403,-0.01913,0.005045,0.06039,-0.02963,-0.03076,-0.06008,-0.04037,-0.04004,-0.05188,-0.02736,-0.03861,-0.0382,-0.004645,0.00482,-0.0402,0.06358,-0.002271,-0.005794,-0.02077,-0.03164,0.04386,0.06376,-0.03403,-0.001595,0.02352,0.03187,-0.004245,0.01131,0.01253,-0.0003342,0.03709,-0.006188,0.0001251,-0.0003716,-0.004752,-0.009443,-0.02163,-0.01289,-0.02265,-0.03128,-1.526e-005,-0.01169,-0.006193,-0.02185,-0.01743,-0.01204,-0.01542,-0.01449,-0.02249,-0.02118,-0.005718,-0.02368,0.006206,-0.01487,-0.008709,-0.006641,-0.01882,-0.02851,-0.01516,-0.01955,-0.02496,-0.02175,-0.01094,-0.02996,-0.01213,-0.0006842,-0.01072,-0.004508,-0.0155,-0.01624,-0.01692,-0.05451,-0.01139,0.0009951,-0.01389,0.00105,-0.02157,-1.373e-005,0.001292,-0.04157,-0.01859,-0.02276,-0.01811,-0.01461,-0.01732,-0.009324
-0.02477,-0.03162,0.04748,0.04944,-0.007183,-0.02103,0.03164,0.0005847,0.03928,-0.02493,0.004355,-0.00702,-0.005401,-0.01781,-0.004462,-2.823e-005,0.04182,-0.01499,-0.01815,0.001159,0.04069,0.01331,-0.0378,-0.03777,-0.01274,-0.03336,-0.01781,-0.01563,0.01605,-0.02693,-0.03021,0.002335,-0.02637,-0.03769,0.02999,0.01768,-0.04772,0.03206,0.03574,-0.03083,0.03723,0.01327,0.03749,-0.03013,-0.02598,0.02503,0.03322,0.01189,-0.004648,-0.02916,0.02076,0.01777,-0.02522,-0.03446,-0.02352,-0.0264,-0.04789,-0.03001,0.005153,-0.003596,0.01598,-0.02187,-0.0271,-0.002732,-0.02233,-0.03133,-0.03432,-0.02467,0.001965,-0.06403,-0.01415,0.02533,-0.0172,-0.02655,-0.02827,0.03153,0.02013,-0.03882,0.04519,0.03023,-0.03864,1.602e-005,0.006904,-0.02491,-0.01252,-0.01625,0.003106,0.09574,-0.0003891,-0.006171,-0.003216,0.05229,-0.01508,3.605e-005,-0.031,-0.033,-0.03333,-0.008614,-0.001131,-0.01516,-0.0198,-0.02163,-0.02595,0.02055,-0.0249,-0.0002716,-0.02184,0.02267,0.05776,-0.03259,-0.03242,-0.06629,-0.03767,-0.03847,-0.05489,-0.03181,-0.0375,-0.0372,-0.005894,0.0005608,-0.03936,0.06497,0.005891,-0.003568,-0.02247,-0.03189,0.04676,0.06233,-0.03008,0.001515,0.02452,0.02742,0.003008,0.01229,0.01697,0.0002869,0.03885,-0.01195,0.0001244,0.0003911,-0.006715,-0.01032,-0.02099,-0.01187,-0.02185,-0.04222,-6.218e-005,-0.0134,-0.007026,-0.02452,-0.01859,-0.01245,-0.01893,-0.01754,-0.0272,-0.02434,-0.00918,-0.0283,0.004241,-0.01589,-0.005445,-0.008479,-0.01995,-0.02543,-0.01672,-0.02074,-0.0253,-0.02413,-0.009035,-0.0281,-0.01211,-0.002314,-0.0141,-0.006717,-0.02173,-0.01706,-0.01914,-0.05412,-0.01084,0.001164,-0.01206,0.001078,-0.02326,-1.297e-005,0.001574,-0.04189,-0.02059,-0.02573,-0.01547,-0.01899,-0.01877,-0.0104
-0.02899,-0.03061,0.05172,0.0534,-0.008958,-0.02231,0.03249,0.001453,0.0392,-0.02401,7.9e-005,-0.008099,-0.0102,-0.01624,-0.003664,0.000132,0.04736,-0.01483,-0.02339,0.003373,0.04052,0.0158,-0.03963,-0.03428,-0.01277,-0.03408,-0.01631,-0.01973,0.01686,-0.02986,-0.03017,0.002279,-0.03619,-0.03859,0.03442,0.01212,-0.04164,0.03069,0.03427,-0.03517,0.03446,0.01421,0.03507,-0.02869,-0.02189,0.02801,0.03286,0.01286,-0.004548,-0.02703,0.02121,0.01764,-0.02642,-0.03231,-0.02601,-0.0271,-0.05144,-0.0323,0.005408,-0.003695,0.01635,-0.0215,-0.02881,-0.00288,-0.01865,-0.03303,-0.03446,-0.02219,0.01195,-0.06332,-0.01937,0.02573,-0.02206,-0.02624,-0.02748,0.03176,0.02849,-0.03714,0.04755,0.03458,-0.03913,1.678e-005,0.005797,-0.02549,-0.01433,-0.01801,0.003365,0.07754,0.0001686,-0.004683,-0.002876,0.0525,-0.01448,0.0001185,-0.03097,-0.03278,-0.03242,-0.01255,-0.001751,-0.01282,-0.0185,-0.0203,-0.03636,0.01422,-0.02598,-0.0005753,-0.02425,0.02487,0.05522,-0.02837,-0.03501,-0.06482,-0.03808,-0.03655,-0.05709,-0.03492,-0.02909,-0.03638,-0.0148,0.0003128,-0.03852,0.06557,0.02766,-0.002289,-0.02364,-0.0284,0.04773,0.05915,-0.03021,0.0009613,0.0212,0.01993,0.01379,0.01239,0.02146,-0.0003288,0.03932,-0.0169,-0.0001282,0.0005494,-0.007266,-0.01182,-0.02247,-0.01266,-0.02188,-0.04585,3.166e-005,-0.01675,-0.005975,-0.0257,-0.01453,-0.0118,-0.01963,-0.02019,-0.03158,-0.03051,-0.008528,-0.03294,0.003232,-0.01591,-0.00613,-0.008524,-0.02157,-0.02442,-0.01956,-0.02259,-0.02276,-0.02955,-0.007531,-0.02524,-0.01388,-0.004319,-0.01635,-0.008107,-0.02396,-0.01756,-0.01902,-0.0541,-0.01168,0.001176,-0.01166,1.755e-005,-0.02456,-2.594e-005,0.001678,-0.04198,-0.02674,-0.02755,-0.00903,-0.02301,-0.01963,-0.008751
