-0.02853,0.01154,-0.06595,-0.01569,-0.009453,-0.02367,0.007551,0.0181,0.03274,0.02992,-0.006624,-0.00168,4.959e-005,0.001446,0.01725,0.0007019,0.02987,0.0384,-0.02474,0.02464,0.01234,0.009481,0.08809,0.064,0.07495,0.03985,0.01973,-0.03072,0.02513,0.01524,0.03074,0.001292,-0.02951,0.02724,-0.009293,0.01078,-0.004976,0.0002747,0.02127,0.02344,0.002172,-0.04376,3.624e-005,0.01447,0.009857,0.008892,-0.0009251,0.00362,0.02601,-0.004276,0.03483,0.03307,0.003748,-0.001247,1.526e-005,0.003839,-0.002014,-0.03936,-0.0007324,-0.01366,0.1146,0.04519,-0.01527,0.0006542,0.0005074,0.06275,0.1156,0.01272,0.006433,0.0655,-0.01264,0.05265,0.1019,0.04913,-0.01501,0.02346,0.1169,0.03799,-0.004766,0.01417,0.009392,0.02972,0.01225,0.03705,0.009988,-0.0392,0.006893,0.05679,-0.002274,-0.03616,-0.0883,0.01291,0.06441,-0.001526,0.02144,0.01351,-0.0003891,0.01855,0.004131,0.03577,0.0337,0.0002625,0.004435,0.0233,0.03359,0.005877
-0.02853,0.01154,-0.06595,-0.04162,-0.009453,-0.02367,0.007551,0.0181,0.03274,0.02992,-0.006624,-0.00168,4.959e-005,0.001446,0.01725,0.0007019,0.02987,0.0384,-0.03927,0.02464,0.01569,0.009481,0.08809,0.064,0.07495,0.03985,0.01973,-0.03072,0.0175,0.01524,0.03074,0.001292,-0.02951,0.02724,-0.02101,0.01078,-0.004976,0.0002747,0.02127,0.02344,0.002172,-0.04376,3.624e-005,0.02352,0.009857,0.008892,-0.002512,0.00362,0.02601,-0.004276,0.01795,0.03307,0.003748,-0.001247,1.526e-005,0.003839,-0.002014,-0.03936,-0.0007324,-0.01366,0.1146,0.03388,-0.01527,0.0006542,0.0005074,0.06275,0.08677,0.01272,0.006433,0.0655,0.001475,0.05499,0.1019,0.04913,-0.01501,0.03198,0.1169,-0.07025,-0.004766,0.01417,0.009906,0.02984,0.01225,0.03705,0.009988,-0.0392,0.006893,0.05679,-0.002274,-0.03616,-0.0883,0.01291,0.06441,-0.001526,0.02144,0.01351,-0.0003891,0.01855,0.004131,0.03272,0.0337,0.0002625,0.004435,0.0233,0.01395,0.02163
-0.02804,-0.002684,-0.06709,-0.04214,-0.01331,-0.01591,0.01661,0.01526,0.0386,0.01451,-0.02146,0.0007153,-0.001364,-0.0007925,0.0219,0.00168,0.02719,0.04502,-0.04205,0.02524,0.01238,-0.001504,0.06346,0.054,0.07275,0.04055,0.02336,-0.01544,0.01569,0.02149,0.0133,-0.001381,-0.05773,0.01716,0.008918,0.01295,-0.003096,0.001245,0.02018,0.0182,0.0003099,-0.04615,-0.0006222,0.0329,0.01565,0.0133,-0.003921,0.008607,0.03106,-0.006195,-0.008961,0.02799,0.001479,0.009905,0.002556,-0.01597,0.001275,-0.06148,-0.0005732,-0.02851,0.1078,0.0267,0.01334,0.000206,0.0001717,0.06441,0.04705,0.01805,0.008476,0.06974,0.0112,0.07589,0.09955,0.02477,-0.007164,0.0367,0.1056,-0.07821,-0.0004969,0.00747,0.005539,0.02744,0.009385,0.02361,0.008945,-0.04892,0.003742,0.03436,0.0006485,-0.04191,-0.003405,0.04759,0.05011,0.001274,0.02319,0.008291,0.0006599,0.01884,0.01785,0.03554,0.0392,-0.01424,0.02393,0.01282,0.02286,0.03236
-0.02743,-0.008531,-0.06685,-0.04394,0.02717,-0.01696,0.0389,0.003867,0.05034,0.009875,-0.03581,-0.0004985,0.004955,-0.0007636,0.01979,-1.081e-005,0.02558,0.04786,-0.04129,0.02698,0.01267,0.001726,0.05938,0.06144,0.07539,0.02177,0.02317,-0.02011,0.003815,0.02215,0.01678,-0.002151,-0.05007,0.02265,0.02351,0.01615,-0.005838,0.001839,0.05491,-0.004674,0.0006612,-0.06465,-0.001029,0.0271,0.03678,0.01369,-0.01691,0.007875,0.03407,-0.01343,0.006898,0.01133,0.0004317,0.01096,0.002157,-0.03232,-0.0001443,-0.06636,-0.0006377,-0.03241,0.1012,-0.01449,0.02079,0.000398,0.0006059,0.05486,0.05064,0.01803,0.00749,0.06902,0.007514,0.08546,0.09482,0.02637,-0.01001,0.04138,0.09496,-0.03661,0.0004689,0.01417,-0.003004,0.02861,0.005088,0.02431,0.0101,-0.007027,0.004214,0.03586,0.001287,-0.04059,0.006877,0.04083,0.04552,0.00176,0.02329,0.01122,0.003216,0.02108,0.01998,0.03615,0.04113,-0.01253,0.05711,0.01566,0.03712,0.03236
-0.02558,-0.007102,-0.06832,-0.0428,0.03391,-0.01845,0.03875,0.004137,0.05802,0.007638,-0.03702,0.02208,0.005033,0.0009637,0.01081,-0.004206,0.0269,0.04676,-0.04064,0.02549,0.01389,0.002222,0.04715,0.06638,0.06694,0.01984,0.02233,-0.01824,0.003256,0.02545,0.02034,-0.002114,-0.02141,0.02234,0.02022,0.01778,-0.006979,0.002149,0.059,-0.009939,0.0003047,-0.06568,-0.0003154,0.02652,0.03195,0.0113,-0.02158,0.008272,0.0346,-0.01218,0.01376,0.006367,0.002135,0.0142,0.001879,-0.03349,0.001776,-0.02531,-0.001049,-0.03376,0.08707,-0.009765,0.02423,-0.002397,-0.001631,0.05508,0.05428,0.01636,0.009391,0.06021,0.01273,0.0843,0.09744,0.0352,-0.008202,0.04244,0.0481,-0.02584,0.002939,0.01851,-0.01012,0.03227,0.003484,0.0286,0.009669,0.01353,0.004373,0.04533,0.0001135,-0.03834,0.008397,0.04694,0.03775,0.005561,0.03407,0.01455,0.002214,0.01755,0.02521,0.04362,0.03623,0.003428,0.1009,0.01651,0.03803,0.03304
-0.02503,0.002416,-0.06887,-0.04149,0.06279,-0.01826,0.0308,0.004477,0.05646,0.007364,-0.03961,0.02227,0.00991,0.0004848,-0.005725,-0.000692,0.02566,0.04191,-0.0369,0.02481,0.01524,0.006229,0.04202,0.0709,0.0711,0.02639,0.02187,-0.01853,0.004979,0.02502,0.01312,-0.001834,0.00479,0.01971,0.01388,0.01839,-0.009627,0.001933,0.05661,-0.02721,0.0003307,-0.05979,-0.0002747,0.03053,0.02996,0.0108,-0.01954,0.008667,0.03482,-0.01602,0.01957,0.006571,0.001818,0.01938,0.001694,-0.04043,0.004296,-0.02712,-0.003263,-0.03241,0.07792,0.00108,0.02496,-0.002338,-0.001258,0.04889,0.05487,0.00966,0.005648,0.04616,0.01787,0.0826,0.09728,0.04804,-0.009871,0.04302,0.04197,-0.01567,-0.006516,0.01768,-0.01042,0.0394,0.001885,0.02706,0.01072,0.0308,0.005571,0.05726,0.0007294,-0.03368,0.008981,0.05012,0.03382,0.005714,0.03582,0.01672,0.002849,0.01475,0.02427,0.04422,0.03389,0.01054,0.1066,0.00515,0.03978,0.02976
-0.02442,0.004999,-0.06824,-0.03441,0.09356,-0.01455,0.02725,0.002087,0.05369,0.004247,-0.03935,0.01566,0.03986,0.0001209,-0.01168,-0.0001453,0.02353,0.04105,-0.03508,0.0233,0.01763,0.006675,0.02718,0.07355,0.0674,0.02643,0.01588,-0.01746,0.005092,0.0277,0.009805,-0.004409,0.01491,0.01621,0.01226,0.01839,-0.01464,0.001603,0.05654,-0.03296,0.0001118,-0.06238,-0.0002701,0.03306,0.03252,0.01484,-0.01849,0.01099,0.0376,-0.01868,0.02257,0.005545,0.002174,0.0196,0.001102,-0.05356,0.00432,-0.02038,-0.00421,-0.03401,0.06179,0.01032,0.02674,-0.0008069,-0.003522,0.03689,0.05761,0.005089,0.007588,0.03037,0.02588,0.08135,0.08937,0.04656,-0.009168,0.03879,0.03977,-0.009163,-0.00474,0.01737,-0.00783,0.03838,-0.001166,0.02445,0.00962,0.03647,0.006042,0.05528,0.001321,-0.03142,0.01635,0.05713,0.02109,0.006161,0.03948,0.02201,0.00329,0.01228,0.02718,0.04254,0.03068,0.01122,0.1067,0.00544,0.03973,0.03044
-0.0232,0.01674,-0.0647,-0.03048,0.1067,-0.01539,0.02708,0.01051,0.04924,0.002921,-0.03757,0.01631,0.04805,0.0005116,-0.01498,-0.0006433,0.02338,0.03708,-0.03001,0.02132,0.02091,0.01284,0.02814,0.07287,0.0614,0.02592,0.01476,-0.01889,0.005028,0.0257,-0.006983,-0.004318,0.0695,0.01799,0.01416,0.02234,-0.02488,0.001062,0.05462,-0.03232,0.0007748,-0.05687,5.989e-005,0.03546,0.03678,0.01516,-0.02015,0.01031,0.0413,-0.02198,0.0363,0.004761,0.004656,0.03721,0.0004517,-0.05081,0.0055,-0.02398,-0.03063,-0.0346,0.0481,0.01657,0.03204,-0.002417,-0.0001991,0.02799,0.05662,-0.002877,0.006318,0.01453,0.03149,0.07757,0.08371,0.0577,-0.009703,0.03839,0.05423,0.001602,-0.01547,0.0194,-0.009053,0.04122,-0.003154,0.02413,0.009124,0.04011,0.006474,0.05903,0.0003174,-0.02598,0.0152,0.04303,0.0125,0.006783,0.04023,0.03135,0.004094,0.009048,0.02389,0.03525,0.02552,0.01601,0.08459,0.002844,0.03765,0.02781
-0.02165,0.02145,-0.05988,-0.02459,0.1224,-0.01598,0.02836,0.009572,0.0379,0.003211,-0.0297,0.01808,0.0518,0.001037,-0.02132,-0.001152,0.02273,0.02936,-0.02824,0.01888,0.02516,0.01719,0.03058,0.07323,0.04963,0.02184,0.01297,-0.01424,0.01633,0.02232,-0.01257,-0.003667,0.08945,0.01425,0.01365,0.02099,-0.03358,0.0009758,0.05096,-0.02949,0.0003689,-0.04701,0.0004074,0.03637,0.03787,0.01552,-0.01612,0.00588,0.04198,-0.02292,0.03599,0.003173,0.01025,0.04037,-0.0009369,-0.05424,0.007495,-0.02179,-0.03256,-0.03357,0.03975,0.0322,0.02048,-0.002757,0.01005,0.0218,0.05712,-0.009037,0.009631,-0.0003998,0.0342,0.06643,0.07306,0.06109,-0.009554,0.03337,0.05422,0.01001,0.02614,0.02174,-0.001693,0.04024,-0.0004898,0.0229,0.006977,0.05491,0.007133,0.0588,0.0002983,-0.02239,0.03269,0.03965,0.002597,0.006347,0.03747,0.03619,0.004486,0.004074,0.02198,0.03321,0.02019,0.02105,0.06992,0.003622,0.03628,0.02423
-0.02121,0.02472,-0.05224,-0.02016,0.1358,-0.01723,0.02691,0.01015,0.02892,0.002847,-0.03459,0.01896,0.05941,-0.0004189,-0.02359,0.000552,0.02288,0.02452,-0.02994,0.01763,0.02464,0.01827,0.0501,0.07013,0.04742,0.02091,0.0125,-0.01142,0.01478,0.02122,-0.02221,-0.002056,0.1197,0.01333,0.01397,0.02233,-0.03846,0.002306,0.0416,-0.02641,0.0007111,-0.04838,0.0001316,0.03402,0.03714,0.01643,-0.01337,0.005163,0.04719,-0.02393,0.04239,0.002428,0.01133,0.04013,-0.001225,-0.05154,0.007869,-0.02554,-0.03345,-0.03028,0.0365,0.0392,0.01584,-0.003365,0.02611,0.01385,0.05481,-0.01388,0.01143,-0.01057,0.0317,0.05636,0.07523,0.058,-0.01496,0.03344,0.05878,0.01594,0.03137,0.02641,-0.0004015,0.03864,0.004587,0.01792,0.006409,0.06399,0.005565,0.04129,0.001059,-0.01455,0.04156,0.02761,0.0001442,0.006848,0.02977,0.04134,0.003433,0.003088,0.02079,0.03083,0.01865,0.02214,0.06232,0.002015,0.0308,0.02745
