0.06822,-0.04022,-0.01264,0.06083,-0.04734,-0.006145,-0.02007,-0.008848,0.05875,-0.0003738,-0.001286,-0.002014,-0.04783,-0.03248,0.008457,0.0009842,-0.03655,-0.02667,0.0004425,0.02429,0.002483,0.04382,0.03212,0.06097,0.04395,-0.001064,-0.000267,0.001305,0.03093,-0.006322,-0.02007,0.01337,0.03078,0.02942,0.007164,9.537e-005,0.04044,0.04324,0.002047,0.01768,0.01255,0.01151,-0.01091,0.01863,-0.003906,-0.0201,-0.03488,-0.02744,-0.0195
0.06822,-0.04022,-0.01264,0.06083,-0.04101,-0.006145,-0.02007,-0.008848,0.05875,-0.0003738,-0.001286,-0.005411,-0.04783,-0.03519,0.008457,0.0009842,-0.03655,-0.02667,0.0004425,0.02429,0.002483,0.04382,0.03212,0.06097,0.04395,-0.001064,-0.000267,0.001305,0.03093,-0.006322,-0.02007,0.01337,0.03078,0.02942,0.007164,9.537e-005,0.04044,0.04324,0.002047,0.01768,0.01255,-0.01252,-0.01091,0.01863,-0.01969,-0.0201,-0.03488,-0.02744,-0.0195
0.06066,-0.03877,-0.01707,0.0561,-0.04009,0.04029,-0.01984,-0.008805,0.0536,0.001789,-0.0006752,-0.002512,-0.04411,-0.03737,0.009212,-0.0001011,-0.03226,-0.01548,-0.002417,0.02851,0.00304,0.03172,0.03341,0.05742,0.04576,-0.001242,-0.0005731,0.004622,0.03022,-0.01075,-0.02454,0.008179,0.03267,0.0317,0.001284,-0.004242,0.04155,0.04628,0.00245,0.02206,0.008036,-0.03083,-0.008595,0.02105,-0.02519,-0.02128,-0.037,-0.02738,-0.017
0.05512,-0.03468,-0.01756,0.06699,-0.03742,0.04662,-0.021,-0.008868,0.06119,0.002064,-0.0009778,-0.00157,-0.03998,-0.04099,0.0101,2.035e-005,-0.03004,-0.014,0.0005099,0.0268,0.0006485,0.03254,0.03417,0.05322,0.04803,-0.001523,-0.00191,0.00685,0.0313,-0.002633,-0.02605,0.004775,0.03333,0.03733,-0.0004489,-0.01532,0.04191,0.03633,0.00651,0.02159,0.001578,-0.03472,-0.009303,0.02127,-0.02453,-0.0205,-0.03772,-0.02849,-0.01877
0.05631,-0.03618,-0.02281,0.06437,-0.03603,0.06055,-0.01673,-0.007528,0.0601,0.001725,-8.774e-005,-0.001383,-0.0364,-0.0415,0.007431,3.052e-005,-0.03066,-0.01502,0.0004377,0.02646,0.0007877,0.02808,0.03283,0.03776,0.04784,-0.002316,-0.003293,0.006476,0.03346,0.002401,-0.02585,0.01254,0.03137,0.03863,-0.003439,-0.01624,0.0396,0.04242,0.007491,0.02193,-0.002604,-0.03532,-0.009076,0.02169,-0.03105,-0.02093,-0.0376,-0.0272,-0.01919
0.03134,-0.03647,-0.02511,0.06255,-0.0362,0.06662,-0.01675,-0.00341,0.05768,-0.001309,-4.883e-005,-0.005139,-0.03594,-0.04437,0.002226,3.357e-005,-0.0323,-0.01667,0.03566,0.02731,0.0001472,0.02681,0.03274,0.0359,0.04645,-0.002327,-0.003605,0.006812,0.03393,0.008932,-0.02182,0.0118,0.02962,0.03988,-0.004106,-0.01348,0.04149,0.04528,0.006294,0.0214,-0.005109,-0.03644,-0.008392,0.01991,-0.0344,-0.01746,-0.03639,-0.02969,-0.01891
0.02176,-0.03743,-0.02664,0.06291,-0.03531,0.06302,-0.01605,-0.002365,0.05807,-0.001616,0.0002075,-0.006536,-0.03119,-0.04679,-0.01243,-0.0001404,-0.03068,-0.01693,0.03577,0.03334,0.0002586,0.02029,0.03383,0.03106,0.04516,-0.003013,-0.005192,0.00787,0.03423,0.01916,-0.01654,0.009623,0.02961,0.04003,-0.00847,-0.01275,0.04175,0.04936,0.007418,0.01981,-0.01169,-0.03752,-0.007756,0.01931,-0.03552,-0.01708,-0.03472,-0.03043,-0.01868
0.02129,-0.03783,-0.03739,0.06406,-0.03421,0.06228,-0.01543,0.003792,0.05896,0.008221,0.0002319,-0.01208,-0.02571,-0.0498,-0.01759,0.0003036,-0.03265,-0.0233,0.03051,0.03218,-0.0006363,0.01909,0.03426,0.02851,0.04413,-0.003257,-0.008288,0.007594,0.03558,0.02617,-0.008996,0.004009,0.02818,0.03781,-0.008445,-0.01083,0.04196,0.04903,0.009635,0.01931,-0.0138,-0.03763,-0.007886,0.01515,-0.03669,-0.01777,-0.03058,-0.02972,-0.01931
0.02055,-0.03653,-0.04133,0.06533,-0.03392,0.06251,-0.01131,0.005349,0.05714,0.01154,0.0005737,-0.01765,-0.02437,-0.05059,-0.02668,0.0003983,-0.03471,-0.02846,0.02895,0.02942,0.0003716,0.01474,0.03391,0.02771,0.04092,-0.003572,-0.01291,0.006489,0.03594,0.02809,-0.006924,0.01308,0.02692,0.0343,-0.01976,-0.009606,0.04246,0.05249,0.009177,0.01936,-0.0121,-0.03353,-0.007445,0.01128,-0.04005,-0.01851,-0.02672,-0.0289,-0.01895
0.01463,-0.03345,-0.04396,0.06666,-0.03373,0.06154,-0.007269,0.01306,0.05866,0.01208,4.807e-005,-0.02526,-0.02336,-0.05207,-0.03421,8.24e-005,-0.0363,-0.02529,0.02765,0.02915,0.0001381,0.02271,0.03502,0.0271,0.03914,-0.003728,-0.01773,0.007205,0.03528,0.02959,-0.004431,0.01659,0.02616,0.03084,-0.02696,-0.008263,0.04473,0.04693,0.01135,0.02006,-0.009635,-0.02961,-0.008285,0.006196,-0.04046,-0.01812,-0.02313,-0.02893,-0.01915
0.01624,-0.03204,-0.04673,0.06359,-0.0334,0.05755,-0.008483,0.009125,0.05918,0.01639,4.501e-005,-0.03279,-0.02257,-0.04963,-0.03948,4.73e-005,-0.03768,-0.02435,0.02631,0.02778,0.0006241,0.03251,0.03601,0.02546,0.03914,-0.00386,-0.02102,0.007302,0.03542,0.02883,-0.001844,0.01792,0.02491,0.02819,-0.03195,-0.006848,0.04266,0.04732,0.01275,0.0191,-0.008642,-0.02603,-0.01131,0.003339,-0.04071,-0.01865,-0.02369,-0.02901,-0.01988
0.01926,-0.03039,-0.05066,0.06392,-0.03382,0.06095,-0.01163,0.00564,0.0581,0.02099,7.172e-005,-0.0397,-0.0243,-0.04766,-0.04252,0.0001862,-0.03994,-0.01801,0.02292,0.02717,-9.155e-006,0.04055,0.03369,0.02646,0.03996,-0.004103,-0.02277,0.00882,0.0365,0.02892,-0.00159,0.01893,0.02204,0.0268,-0.03578,-0.005552,0.0419,0.0427,0.0182,0.01978,-0.008649,-0.02193,-0.01242,0.0005775,-0.04222,-0.01892,-0.02307,-0.02814,-0.02128
0.01971,-0.02965,-0.04952,0.06414,-0.03497,0.05982,-0.01676,0.000305,0.05867,0.02341,1.297e-005,-0.04397,-0.02684,-0.04465,-0.04599,-0.0002235,-0.0398,-0.01946,0.022,0.02736,0.0001816,0.04837,0.03355,0.02713,0.04022,-0.001919,-0.02195,0.00944,0.0368,0.02815,-0.001366,0.02311,0.01956,0.02722,-0.04218,-0.00426,0.03988,0.04126,0.02097,0.01984,-0.01313,-0.0202,-0.01437,-0.000164,-0.04261,-0.01897,-0.02365,-0.02713,-0.02144
0.02303,-0.03083,-0.04923,0.06284,-0.03582,0.058,-0.01814,-0.006328,0.0561,0.0246,7.629e-006,-0.04817,-0.02816,-0.04245,-0.04801,-0.0003822,-0.04039,-0.01992,0.02105,0.03041,0.0001678,0.05479,0.03372,0.02864,0.04265,-0.002675,-0.01848,0.01275,0.03806,0.02699,-0.0009068,0.03294,0.01757,0.02994,-0.04568,-0.003026,0.0361,0.04049,0.02694,0.02078,-0.01804,-0.01912,-0.01708,0.000412,-0.04259,-0.01824,-0.02389,-0.02498,-0.02225
0.02475,-0.03269,-0.04949,0.05811,-0.03657,0.06007,-0.02454,-0.01454,0.05199,0.0287,-1.068e-005,-0.0498,-0.0299,-0.0408,-0.04921,-0.0001289,-0.04069,-0.02053,0.01989,0.03055,4.654e-005,0.05912,0.03268,0.02857,0.04368,-0.0009369,-0.01481,0.01612,0.04007,0.02686,-0.000202,0.0367,0.01624,0.03186,-0.04142,-0.001735,0.03155,0.03924,0.02878,0.02173,-0.024,-0.02065,-0.01661,0.0001892,-0.04353,-0.01844,-0.02651,-0.0241,-0.02298
0.02447,-0.03238,-0.04329,0.06171,-0.03743,0.05876,-0.03183,-0.01798,0.0542,0.03045,2.365e-005,-0.0503,-0.03241,-0.04061,-0.0485,-0.0001663,-0.03786,-0.01961,0.01936,0.03148,0.0001442,0.05883,0.03081,0.03098,0.04507,0.0002808,-0.01375,0.01898,0.04189,0.02673,-0.000524,0.04309,0.01329,0.03401,-0.03669,-0.000915,0.02734,0.03353,0.03341,0.02282,-0.02866,-0.02064,-0.01737,0.0004471,-0.04425,-0.01782,-0.02677,-0.02328,-0.02381
0.02447,-0.03232,-0.03714,0.06018,-0.03851,0.05497,-0.04076,-0.01988,0.0535,0.03288,-5.341e-005,-0.04917,-0.03366,-0.0403,-0.04744,-0.0003395,-0.0358,-0.02025,0.01916,0.03135,0.0004036,0.05903,0.03065,0.03144,0.04651,0.0008392,-0.01426,0.02096,0.04361,0.02723,-2.288e-005,0.0482,0.0154,0.03819,-0.03177,-0.0003639,0.02158,0.03446,0.03494,0.02332,-0.02863,-0.02187,-0.01809,-0.0005348,-0.04503,-0.01671,-0.02691,-0.02365,-0.02458
0.02355,-0.03282,-0.03281,0.06108,-0.03932,0.05573,-0.04662,-0.01939,0.05494,0.03583,1.678e-005,-0.04795,-0.03394,-0.03968,-0.04509,-0.000135,-0.0333,-0.02032,0.01991,0.02934,0.0002403,0.05115,0.02959,0.03317,0.0463,-0.0006081,-0.01573,0.02206,0.04638,0.02767,6.058e-005,0.05244,0.01586,0.04274,-0.0237,-0.001582,0.01381,0.03344,0.03691,0.02442,-0.02718,-0.02363,-0.01836,-0.0002831,-0.04677,-0.01607,-0.02684,-0.02284,-0.02689
0.02079,-0.03266,-0.02656,0.0547,-0.03975,0.05468,-0.05314,-0.01885,0.04984,0.03399,-7.629e-006,-0.04578,-0.0349,-0.0394,-0.04143,-0.0001488,-0.02828,-0.02009,0.01416,0.02623,0.0002464,0.04834,0.02647,0.02925,0.046,0.0005615,-0.01806,0.02119,0.04839,0.02949,0.0001311,0.05453,0.01677,0.04403,-0.01639,-0.003497,0.01214,0.03281,0.04135,0.0252,-0.02823,-0.027,-0.01618,-0.0006767,-0.04816,-0.01523,-0.02661,-0.0228,-0.03087
