-0.08679,0.007216,0.06299,0.001301,-0.03635,0.0162,0.1166,0.03569,0.006336,0.08119,0.01585,0.02628,-0.001495,0.08583,0.02452,0.001476,-0.02256,0.03394,-0.03202,0.006935,-0.002541,-0.05499,-0.01673,-0.02647,-0.01886,0.002014
-0.3695,0.007216,0.06299,0.02071,-0.03507,0.0162,0.1166,0.03569,0.006336,0.08119,0.01585,0.02628,-0.001495,0.08583,0.02452,-0.009116,-0.02256,-0.007327,-0.03202,0.006935,-0.01359,-0.05499,-0.01673,-0.02647,-0.01886,0.0127
-0.6095,0.01459,0.08175,0.02355,-0.2534,0.01564,0.138,0.05048,0.03154,0.09878,0.02577,0.02865,0.005533,0.0964,0.03872,0.02564,0.04599,0.03596,-0.0372,0.001415,-0.0181,-0.03691,-0.0348,-0.05484,-0.0359,0.05029
-0.3502,0.02385,0.08604,0.02067,-0.1085,0.01951,0.1324,0.03662,0.04313,0.1039,0.03033,0.02885,0.006034,0.08109,0.05951,0.045,0.06567,0.01827,-0.03773,0.0004679,-0.01529,-0.03425,-0.03181,-0.0596,-0.04309,0.07076
-0.2512,0.0383,0.08642,0.02135,-0.06619,0.02152,0.1353,0.03144,0.04923,0.1024,0.02696,0.03862,0.003072,0.07571,0.07916,0.04751,0.0863,0.03615,-0.04515,-0.003052,-0.01299,-0.03558,-0.03256,-0.06169,-0.04058,0.07821
-0.1964,0.04971,0.08859,0.02419,-0.05522,0.02543,0.1332,0.03017,0.05748,0.1032,0.02316,0.04236,0.002477,0.06531,0.09245,0.03219,0.09342,0.05528,-0.04875,-0.0005852,-0.01601,-0.02975,-0.03378,-0.06039,-0.03364,0.08589
-0.1745,0.07564,0.09716,0.0252,-0.05106,0.03189,0.1396,0.03144,0.05511,0.09931,0.02272,0.04704,0.007101,0.05201,0.0897,0.02907,0.1077,0.05159,-0.04851,-0.004292,-0.01461,-0.02278,-0.03577,-0.06313,-0.03635,0.09946
-0.003672,0.1009,0.1024,0.02533,-0.04915,0.03782,0.1378,0.03094,0.05491,0.1088,0.01261,0.04863,0.003736,0.04257,0.08504,0.03032,0.1061,0.04915,-0.05754,-0.009671,-0.02426,-0.02967,-0.02864,-0.05096,-0.03725,0.1107
-0.003954,0.1266,0.09703,0.03087,-0.02819,0.04206,0.1401,0.04842,0.05446,0.1156,0.008424,0.04053,0.004873,0.02715,0.06373,0.03302,0.1019,0.04786,-0.07062,-0.01099,-0.02756,-0.0306,-0.03393,-0.04277,-0.03445,0.1026
-0.003305,0.1434,0.09467,0.03183,-0.03644,0.04847,0.1393,0.06586,0.05517,0.1359,0.01243,0.03754,0.005749,0.01799,0.05378,0.03468,0.09372,0.04634,-0.07454,-0.01951,-0.03792,-0.03078,-0.02827,-0.03839,-0.04319,0.09808
-0.003911,0.155,0.0898,0.03528,-0.04302,0.04683,0.1406,0.08056,0.05178,0.1427,0.01982,0.04389,0.005129,0.0166,0.03826,0.04533,0.08626,0.04385,-0.07278,-0.03562,-0.04657,-0.05096,-0.03166,-0.03196,-0.04657,0.08944
-0.003056,0.1596,0.07796,0.03935,-0.05283,0.05212,0.1411,0.09136,0.05142,0.1568,0.01181,0.04637,0.002656,0.02429,0.02862,0.06221,0.08732,0.04257,-0.07694,-0.03856,-0.05841,-0.06245,-0.03161,-0.03031,-0.05046,0.07724
-0.006292,0.1556,0.0679,0.04235,-0.0638,0.04965,0.1357,0.0979,0.05127,0.1553,0.02104,0.05639,0.005541,0.03713,0.01646,0.07487,0.09197,0.04323,-0.0648,-0.05206,-0.06228,-0.07035,-0.0446,-0.04843,-0.04899,0.06551
-0.0106,0.1413,0.06523,0.04684,-0.07385,0.04833,0.1327,0.09956,0.04927,0.1525,0.01924,0.06856,0.00466,0.05742,0.009632,0.0908,0.09621,0.04649,-0.05633,-0.05456,-0.04883,-0.07702,-0.04177,-0.0517,-0.05157,0.05849
-0.01321,0.1295,0.061,0.05875,-0.07958,0.0488,0.1336,0.09225,0.03887,0.1501,0.02225,0.0772,0.003,0.0747,0.003527,0.1025,0.1111,0.04963,-0.05439,-0.0532,-0.04998,-0.07204,-0.04863,-0.04423,-0.04583,0.05447
-0.01505,0.1155,0.05775,0.06262,-0.08212,0.04956,0.1344,0.08412,0.03714,0.1489,0.009382,0.07639,0.007958,0.09363,0.005559,0.1082,0.1119,0.05318,-0.049,-0.05792,-0.04771,-0.05875,-0.04844,-0.05416,-0.0469,0.05048
-0.02022,0.09712,0.05601,0.06816,-0.0824,0.04381,0.06666,0.06728,0.03577,0.1458,0.007275,0.07566,0.006708,0.1067,0.02378,0.108,0.1079,0.05962,-0.04546,-0.04804,-0.05434,-0.0457,-0.05568,-0.06363,-0.04174,0.05247
-0.0256,0.08163,0.05763,0.07508,-0.07851,0.04975,0.07036,0.05657,0.03694,0.1465,0.001925,0.06523,0.01175,0.08441,0.05703,0.09756,0.1111,0.06632,-0.06206,-0.04842,-0.0579,-0.03772,-0.0476,-0.05635,-0.03805,0.0596
-0.03855,0.07054,0.05792,0.07254,-0.06958,0.0477,0.06708,0.04486,0.0432,0.1471,-0.00138,0.05243,0.009492,0.06101,0.07966,0.07853,0.1105,0.07246,-0.05552,-0.0443,-0.0625,-0.03889,-0.0487,-0.05708,-0.04501,0.06906
-0.04671,0.05684,0.05905,0.07231,-0.061,0.04534,0.1029,0.03725,0.04806,0.1464,-0.003209,0.04275,0.007376,0.03688,0.1165,0.05846,0.1101,0.08125,-0.0453,-0.04293,-0.06269,-0.05773,-0.07134,-0.06415,-0.05607,0.08484
-0.05344,0.04946,0.0588,0.07019,-0.05423,0.04792,0.1164,0.03856,0.05129,0.1359,-0.006783,0.03328,0.009464,0.01888,0.1446,0.03739,0.1124,0.0859,-0.05198,-0.04285,-0.06133,-0.05336,-0.07256,-0.06714,-0.06095,0.09696
-0.06333,0.04594,0.06067,0.06355,-0.0455,0.06846,0.1145,0.04617,0.05288,0.1241,-1.75e-006,0.02866,0.01399,-0.002115,0.1536,0.02494,0.1146,0.08736,-0.06202,-0.06239,-0.04988,-0.05206,-0.04895,-0.06085,-0.06279,0.1106
-0.06396,0.03419,0.06392,0.05258,-0.03985,0.07092,0.1249,0.07109,0.0511,0.1155,0.005054,0.02617,0.01181,-0.01707,0.1447,0.02078,0.1123,0.09017,-0.0477,-0.06458,-0.04479,-0.05307,-0.04436,-0.05842,-0.06844,0.1197
-0.07621,0.03133,0.06649,0.04727,-0.03686,0.05885,0.1541,0.07821,0.04929,0.1081,0.01733,0.0321,0.01479,-0.02475,0.1322,0.02507,0.1117,0.08894,-0.05525,-0.06987,-0.03555,-0.0446,-0.04743,-0.05561,-0.05566,0.1203
-0.08253,0.02694,0.0684,0.04145,-0.03601,0.05466,0.1745,0.103,0.04877,0.1022,0.0363,0.03648,0.01903,-0.02295,0.09836,0.03416,0.1051,0.08178,-0.05688,-0.07056,-0.02615,-0.04586,-0.05894,-0.06304,-0.05032,0.1174
-0.0741,0.02603,0.06619,0.03876,-0.03533,0.05565,0.1831,0.1115,0.04786,0.109,0.04645,0.04863,0.01936,-0.01245,0.06425,0.05097,0.09898,0.07181,-0.06403,-0.06082,-0.01813,-0.04686,-0.05746,-0.04814,-0.0465,0.111
-0.08814,0.02177,0.06356,0.03447,-0.03863,0.05781,0.1972,0.1164,0.04691,0.1141,0.05762,0.05405,0.01631,0.003331,0.03655,0.07268,0.09849,0.06296,-0.06144,-0.04858,-0.01674,-0.05793,-0.06111,-0.05653,-0.04092,0.09686
-0.1031,0.02351,0.05448,0.03174,-0.04312,0.05764,0.1935,0.1176,0.04683,0.1183,0.0627,0.06327,0.01932,0.02734,0.01225,0.09208,0.09925,0.05467,-0.06777,-0.04377,-0.01446,-0.05993,-0.0581,-0.05316,-0.03845,0.07958
-0.1047,0.02627,0.04876,0.03035,-0.05008,0.0606,0.1713,0.1176,0.04778,0.1152,0.05772,0.06628,0.01293,0.05295,0.007962,0.1083,0.09886,0.05073,-0.06411,-0.05066,-0.01191,-0.06236,-0.05834,-0.05412,-0.05693,0.0697
-0.09787,0.03559,0.04099,0.0279,-0.05827,0.06906,0.1553,0.0994,0.04821,0.1139,0.04433,0.06786,0.01172,0.07677,0.01269,0.1183,0.1045,0.0508,-0.0696,-0.06101,-0.01604,-0.05831,-0.05728,-0.05517,-0.05235,0.05976
-0.09159,0.04001,0.03922,0.02269,-0.06776,0.06748,0.1634,0.0895,0.04732,0.1089,0.05009,0.06726,0.00784,0.09214,0.0265,0.1179,0.1069,0.05394,-0.05363,-0.06907,-0.02444,-0.04962,-0.04909,-0.0501,-0.04591,0.05446
-0.07243,0.0534,0.03489,0.02165,-0.07482,0.07134,0.1414,0.07723,0.04708,0.1059,0.05325,0.06966,0.009606,0.09455,0.04101,0.1075,0.1069,0.06146,-0.08616,-0.06659,-0.02786,-0.04564,-0.04118,-0.03932,-0.05839,0.05482
-0.04792,0.0623,0.04203,0.02173,-0.07935,0.05063,0.1364,0.05861,0.04869,0.1078,0.05642,0.06656,0.008099,0.07984,0.06557,0.08721,0.1083,0.07004,-0.08977,-0.06409,-0.02571,-0.03983,-0.04315,-0.04016,-0.06148,0.06168
-0.03565,0.07102,0.04497,0.02065,-0.0807,0.04569,0.1242,0.04387,0.04913,0.1052,0.0627,0.06442,0.007611,0.06224,0.08678,0.06523,0.1077,0.07597,-0.0748,-0.0621,-0.02384,-0.04492,-0.03639,-0.04159,-0.04952,0.06847
-0.02577,0.07762,0.05607,0.01722,-0.07845,0.04593,0.1292,0.04079,0.05048,0.1032,0.0638,0.08144,0.006773,0.03491,0.1087,0.04629,0.1063,0.08167,-0.05713,-0.05665,-0.02257,-0.05168,-0.04738,-0.05138,-0.05564,0.08242
-0.01955,0.08738,0.06517,0.01884,-0.07328,0.04353,0.1228,0.03737,0.0496,0.1003,0.05161,0.08519,0.008232,0.004427,0.1162,0.03301,0.1065,0.0874,-0.05725,-0.05749,-0.0201,-0.06323,-0.04942,-0.05945,-0.05271,0.0945
-0.01461,0.08721,0.07388,0.02022,-0.06479,0.04213,0.1306,0.05631,0.04755,0.09898,0.0415,0.09089,0.01148,-0.01201,0.1137,0.03006,0.1043,0.09049,-0.0513,-0.0616,-0.02236,-0.05839,-0.05007,-0.06132,-0.05572,0.1039
-0.0102,0.09559,0.07403,0.02044,-0.0565,0.03778,0.1371,0.0677,0.04713,0.09262,0.03933,0.08807,0.01419,-0.02219,0.09612,0.03521,0.1044,0.09235,-0.05473,-0.0683,-0.02676,-0.05598,-0.04768,-0.0565,-0.05293,0.1084
-0.00614,0.09888,0.08026,0.02145,-0.04745,0.03849,0.1318,0.08825,0.04699,0.09064,0.04186,0.08767,0.01515,-0.01519,0.07287,0.04966,0.1077,0.09363,-0.05225,-0.06694,-0.02851,-0.04552,-0.05741,-0.06309,-0.05511,0.1079
-0.0037,0.09972,0.08076,0.02453,-0.04072,0.03607,0.1264,0.1002,0.04411,0.08919,0.05333,0.06996,0.01735,0.005224,0.0459,0.06841,0.1067,0.09094,-0.06116,-0.06468,-0.02556,-0.04006,-0.04492,-0.05393,-0.05001,0.101
-0.002592,0.09863,0.08318,0.02299,-0.03483,0.04026,0.1115,0.1098,0.04636,0.08466,0.0714,0.06109,0.01809,0.03985,0.02407,0.09123,0.1055,0.08383,-0.06316,-0.0532,-0.03168,-0.0399,-0.04606,-0.05499,-0.05886,0.08438
-0.002814,0.1005,0.0878,0.02324,-0.03267,0.03725,0.09811,0.1156,0.04464,0.08321,0.07648,0.05334,0.01261,0.07192,0.01223,0.1105,0.1065,0.07471,-0.06755,-0.04566,-0.03022,-0.03932,-0.04808,-0.05029,-0.04476,0.06769
-0.003341,0.09435,0.09248,0.03285,-0.03229,0.03499,0.0761,0.1126,0.04743,0.08151,0.0748,0.04585,0.009368,0.1206,0.005061,0.125,0.1053,0.06196,-0.05898,-0.04037,-0.03626,-0.04037,-0.0517,-0.05127,-0.05021,0.05309
-0.002542,0.0902,0.08972,0.04182,-0.03627,0.04669,0.06053,0.09356,0.04855,0.08055,0.0736,0.03811,0.01177,0.153,0.007,0.1296,0.1003,0.05011,-0.06229,-0.03346,-0.03205,-0.04368,-0.04746,-0.04826,-0.05816,0.04052
-0.002946,0.08263,0.0864,0.05093,-0.04058,0.04879,0.04817,0.08119,0.05087,0.08264,0.0647,0.02284,0.01263,0.1787,0.01795,0.1242,0.09902,0.04134,-0.06041,-0.02891,-0.03606,-0.04729,-0.04966,-0.05008,-0.05787,0.03247
-0.003661,0.0738,0.07726,0.06414,-0.04815,0.05133,0.03602,0.06357,0.05119,0.07909,0.05571,0.01996,0.01217,0.1806,0.03343,0.1088,0.09775,0.03608,-0.0558,-0.0272,-0.03344,-0.04158,-0.05089,-0.05245,-0.05698,0.0355
-0.00388,0.06305,0.06701,0.07179,-0.05543,0.05688,0.02348,0.04154,0.05235,0.07703,0.04261,0.02937,0.01475,0.166,0.05608,0.08673,0.09464,0.0356,-0.0499,-0.02931,-0.03291,-0.04809,-0.05256,-0.05621,-0.05672,0.04449
-0.005241,0.05301,0.05862,0.07574,-0.06143,0.05276,0.02043,0.02998,0.05317,0.07368,0.0461,0.04611,0.01333,0.1284,0.07886,0.06349,0.09357,0.03986,-0.05242,-0.02662,-0.03083,-0.0591,-0.04783,-0.05421,-0.04585,0.05839
-0.007153,0.04345,0.05341,0.0785,-0.06629,0.05368,0.02083,0.02688,0.05329,0.06781,0.04544,0.05805,0.01335,0.08684,0.0896,0.04271,0.09366,0.04906,-0.05042,-0.03515,-0.03054,-0.05923,-0.0473,-0.05414,-0.04225,0.07763
-0.008585,0.0355,0.0499,0.07661,-0.06868,0.05461,0.02193,0.05069,0.05494,0.06409,0.03983,0.07475,0.01044,0.04646,0.09984,0.029,0.09321,0.06223,-0.04758,-0.04832,-0.03527,-0.05445,-0.04709,-0.05083,-0.03628,0.0991
-0.01044,0.02719,0.04619,0.07221,-0.06885,0.06038,0.02795,0.06154,0.05471,0.07371,0.03434,0.0788,0.009768,0.01301,0.09603,0.02126,0.09251,0.07585,-0.05627,-0.05633,-0.04332,-0.05047,-0.04597,-0.04944,-0.04585,0.1186
-0.01223,0.01956,0.0439,0.06664,-0.0654,0.05755,0.03687,0.08173,0.05627,0.07322,0.03765,0.06358,0.01001,-0.000239,0.07998,0.0246,0.09268,0.0863,-0.05813,-0.05465,-0.04061,-0.04947,-0.04432,-0.05025,-0.05018,0.1301
-0.01566,0.01105,0.04194,0.05653,-0.06096,0.06622,0.04335,0.09973,0.05397,0.0805,0.02631,0.04732,0.01081,-0.005603,0.06187,0.03521,0.0912,0.09767,-0.0541,-0.05755,-0.03989,-0.04667,-0.04334,-0.04989,-0.05554,0.1324
-0.01978,0.002899,0.0381,0.04565,-0.05406,0.06103,0.05223,0.1178,0.05572,0.08707,0.03282,0.03985,0.007443,0.004384,0.03878,0.0532,0.09114,0.1041,-0.05364,-0.05828,-0.04903,-0.05375,-0.04137,-0.04603,-0.05305,0.1244
-0.02554,-0.005949,0.03746,0.04069,-0.04638,0.06172,0.0533,0.1207,0.05484,0.09069,0.03442,0.03214,0.01079,0.0239,0.01691,0.07535,0.08999,0.1055,-0.05125,-0.05728,-0.05013,-0.0555,-0.04183,-0.04852,-0.06538,0.108
