42.4,52.19,50.74,49.83,44.88,57.99,58.69,52.96,48.47,55.71,64.33,47.36,61.11,53.89,55.59,48.09,50.93,47.6,59.32,62.25,62.57,60.58,57.05,57.52,59.07,49.47
42.39,52.28,50.83,49.86,44.86,58.01,58.81,53.1,48.5,55.79,64.4,47.43,61.11,54.09,55.6,48.18,51.04,47.71,59.28,62.2,62.52,60.55,56.97,57.44,59.02,49.56
42.39,52.38,50.9,49.88,44.83,58.05,58.9,53.22,48.6,55.88,64.49,47.44,61.14,54.39,55.6,48.3,51.14,47.8,59.2,62.17,62.51,60.5,56.93,57.39,58.98,49.63
42.39,52.47,50.96,49.9,44.82,58.11,58.98,53.33,48.64,55.95,64.59,47.48,61.15,54.53,55.6,48.45,51.24,47.86,59.14,62.14,62.47,60.43,56.89,57.33,58.91,49.66
42.39,52.57,51.06,49.93,44.79,58.15,59.04,53.45,48.66,56.03,64.67,47.53,61.15,54.67,55.61,48.58,51.35,47.91,59.08,62.1,62.44,60.4,56.85,57.3,58.87,49.7
42.38,52.65,51.14,50,44.75,58.17,59.07,53.53,48.74,56.11,64.71,47.55,61.15,54.89,55.61,48.72,51.45,47.94,59.03,62.05,62.38,60.37,56.71,57.26,58.79,49.73
42.38,52.73,51.22,50.07,44.69,58.28,59.11,53.57,48.82,56.19,64.76,47.57,61.17,55.1,55.64,48.84,51.54,47.97,58.97,62.04,62.36,60.33,56.66,57.2,58.71,49.76
42.38,52.79,51.29,50.14,44.64,58.33,59.14,53.62,48.9,56.29,64.81,47.55,61.2,55.28,55.69,48.92,51.66,48,58.9,62.02,62.33,60.26,56.61,57.14,58.67,49.79
42.37,52.84,51.35,50.22,44.58,58.39,59.16,53.65,48.97,56.34,64.87,47.58,61.21,55.43,55.77,48.98,51.76,48.04,58.87,62.01,62.31,60.22,56.56,57.07,58.6,49.84
42.37,52.88,51.39,50.29,44.51,58.46,59.16,53.66,49.02,56.42,64.88,47.67,61.22,55.51,55.89,49.02,51.85,48.11,58.83,61.95,62.27,60.16,56.51,57.02,58.58,49.92
42.35,52.92,51.43,50.38,44.44,58.47,59.17,53.68,49.06,56.48,64.94,47.78,61.22,55.54,56.01,49.04,51.93,48.18,58.77,61.92,62.23,60.08,56.47,56.99,58.56,50.02
42.35,52.95,51.49,50.46,44.38,58.55,59.21,53.7,49.15,56.53,64.99,47.86,61.24,55.53,55.99,49.06,52.02,48.26,58.72,61.86,62.19,60.03,56.43,56.93,58.5,50.15
42.34,52.97,51.54,50.52,44.31,58.6,59.25,53.76,49.21,56.61,65.01,47.93,61.25,55.52,56.09,49.03,52.09,48.37,58.66,61.78,62.14,59.99,56.29,56.89,58.49,50.29
42.32,52.94,51.67,50.58,44.26,58.7,59.3,53.85,49.25,56.71,65.04,47.97,61.25,55.5,56.14,49.01,52.16,48.47,58.58,61.73,62.08,59.91,56.24,56.82,58.38,50.43
42.31,52.95,51.68,50.62,44.21,58.74,59.34,53.98,49.28,56.78,65.07,47.99,61.27,55.5,56.18,49.06,52.23,48.58,58.54,61.68,62.06,59.87,56.1,56.77,58.33,50.57
42.28,52.94,51.72,50.66,44.16,58.81,59.4,54.11,49.34,56.89,65.07,48.02,61.28,55.51,56.19,49.13,52.32,48.68,58.5,61.63,62.01,59.81,56.07,56.74,58.28,50.68
42.25,52.93,51.64,50.69,44.12,58.86,59.47,54.24,49.42,56.97,65.09,48.06,61.28,55.55,56.18,49.23,52.4,48.79,58.45,61.57,61.94,59.74,56.03,56.69,58.23,50.77
42.21,52.91,51.68,50.72,44.1,58.92,59.51,54.36,49.48,57.07,65.12,48.08,61.24,55.64,56.18,49.36,52.46,48.92,58.4,61.49,61.89,59.69,55.99,56.64,58.16,50.83
42.17,52.9,51.48,50.77,44.07,58.94,59.56,54.48,49.56,57.17,65.16,48.13,61.24,55.78,56.17,49.5,52.53,49.02,58.33,61.42,61.84,59.63,55.93,56.57,58.1,50.88
42.12,52.89,51.52,50.82,44.04,59,59.64,54.55,49.62,57.23,65.21,48.17,61.25,56.44,56.55,49.65,52.63,49.11,58.26,61.37,61.8,59.62,55.89,56.52,58.05,0
42.07,52.88,51.55,50.88,44.01,59.03,59.7,54.64,49.67,57.32,65.24,48.23,61.27,56.48,56.55,49.74,52.71,49.16,58.23,61.31,61.78,59.58,55.86,56.48,58.02,0
41.99,52.88,51.58,50.91,43.98,59.06,59.79,54.7,49.74,57.42,65.25,48.27,61.28,56.57,56.57,49.81,52.78,49.22,58.18,61.3,61.73,59.54,55.84,56.44,57.96,0
41.91,52.89,51.63,50.94,43.94,59.09,59.87,54.74,49.81,57.49,65.31,48.33,61.2,56.64,56.61,49.87,52.87,49.26,58.14,61.25,61.69,59.39,55.8,56.39,57.91,0
41.81,52.89,51.65,50.99,43.93,59.12,59.94,54.77,49.87,57.56,65.3,48.41,61.21,56.68,56.73,49.91,52.94,49.29,58.08,61.21,61.68,59.35,55.78,56.36,57.86,0
41.74,52.9,51.68,51.03,43.89,59.14,60.01,54.81,49.93,57.67,65.36,48.47,61.21,56.68,56.85,49.93,53.01,49.32,58.03,61.11,61.65,59.3,55.72,56.31,57.8,0
41.66,52.91,51.71,51.07,43.87,59.16,60.07,54.83,49.99,57.77,65.39,48.56,61.22,56.7,56.96,49.95,53.08,49.37,57.97,61.06,61.62,59.26,55.7,56.26,57.74,0
41.6,52.93,51.75,51.11,43.8,59.19,60.18,54.87,50.06,57.84,65.39,48.65,61.22,56.69,57.04,49.99,53.16,49.44,57.93,60.99,61.59,59.22,55.68,56.21,57.7,0
41.58,52.95,51.8,51.18,43.74,59.2,60.2,54.96,50.11,57.93,65.39,48.74,61.23,56.69,57.09,50.03,53.22,49.51,57.88,60.95,61.57,59.18,55.66,56.18,57.64,0
41.62,52.98,51.86,51.21,43.67,59.22,60.27,55.06,50.17,57.99,65.4,48.81,61.23,56.68,57.12,50.09,53.31,49.6,57.84,60.91,61.56,59.13,55.65,56.14,57.57,0
41.6,53.01,51.93,51.23,43.61,59.25,60.33,55.25,50.22,58.07,65.38,48.87,61.24,56.7,57.13,50.18,53.41,49.72,57.8,60.86,61.54,59.07,55.64,56.11,57.52,0
41.57,53.09,51.99,51.28,43.54,59.26,60.34,55.4,50.27,58.13,65.39,48.94,61.4,56.74,57.11,50.31,53.51,49.84,57.75,60.83,61.51,59.07,55.61,56.07,57.48,0
0,53.17,52.04,51.31,43.48,59.27,60.35,55.49,50.34,58.2,65.33,49.02,61.4,56.82,57.11,50.45,53.59,49.95,57.7,60.83,61.48,59.03,55.59,56.03,57.46,0
0,53.25,52.1,51.35,43.43,59.28,60.35,55.61,50.39,58.29,65.36,49.09,61.4,56.92,57.1,50.61,53.68,50.07,57.69,60.77,61.44,59.01,55.56,55.98,57.42,0
0,53.37,52.17,0,43.38,59.29,60.36,55.68,50.45,58.35,65.35,49.16,0,57.05,57.3,50.76,53.74,50.18,57.66,60.73,61.4,58.96,55.55,55.95,57.34,0
0,53.6,52.23,0,43.35,59.3,0,55.74,50.48,58.41,65.38,49.22,0,57.18,57.31,50.87,53.82,50.28,57.6,60.69,61.38,58.9,55.52,55.91,57.27,0
0,53.83,52.3,0,43.31,59.31,0,55.76,50.55,58.5,65.36,49.26,0,57.3,57.35,50.96,53.9,50.36,57.57,60.63,61.37,58.88,55.48,55.82,57.22,0
0,54.05,52.37,0,43.28,59.34,0,55.76,50.58,58.57,65.32,49.28,0,57.36,57.41,51,53.98,50.42,57.51,60.56,61.34,58.83,55.48,55.79,57.16,0
0,54.23,52.42,0,43.26,59.39,0,55.76,50.65,58.66,65.32,49.31,0,57.41,57.49,51.01,54.06,50.46,57.49,60.51,61.3,58.78,55.52,55.77,57.13,0
0,54.37,52.46,0,43.23,59.41,0,55.88,50.69,58.75,65.34,49.31,0,57.4,57.61,51.01,54.14,50.47,57.46,60.46,61.26,58.75,55.52,55.73,57.1,0
0,54.46,52.51,0,43.21,59.44,0,55.91,50.73,58.85,65.3,49.31,0,57.38,57.72,50.96,54.21,50.48,57.42,60.42,61.25,58.7,55.52,55.7,57.07,0
0,54.52,52.38,0,43.19,59.45,0,55.95,50.78,58.94,65.3,49.31,0,57.36,57.83,50.53,54.28,50.5,57.36,60.39,61.19,58.74,55.51,55.68,57.01,0
0,54.56,52.41,0,43.16,59.47,0,56.02,50.81,59.02,65.34,49.35,0,0,57.89,50.53,54.35,50.51,57.33,60.35,61.15,58.72,55.5,55.65,56.97,0
0,54.58,52.45,0,43.11,59.5,0,56.13,50.87,59.06,65.34,49.49,0,0,57.9,50.6,54.44,50.54,57.31,60.35,61.15,58.71,55.51,55.65,56.92,0
0,0,52.5,0,43.07,59.52,0,56.22,50.92,59.12,65.32,49.6,0,0,57.9,50.71,54.51,50.56,57.28,60.31,61.12,58.66,55.51,55.64,56.9,0
0,0,52.54,0,43.02,59.53,0,56.34,50.97,59.15,65.3,49.68,0,0,57.9,50.84,54.59,50.62,57.23,60.27,61.1,58.63,55.5,55.64,56.86,0
0,0,52.89,0,42.96,59.57,0,56.44,51.02,59.19,65.28,49.75,0,0,57.9,50.99,54.65,50.69,57.21,60.22,61.05,58.62,55.5,55.63,56.87,0
0,0,52.9,0,42.92,59.61,0,56.53,51.06,59.32,65.29,49.79,0,0,0,51.15,54.73,50.78,57.17,60.21,61,58.6,55.5,55.63,56.82,0
0,0,53.01,0,42.89,59.65,0,56.62,51.09,59.39,65.28,49.81,0,0,0,51.31,54.8,50.88,57.11,60.2,60.99,58.56,55.49,55.62,56.77,0
0,0,53.05,0,42.87,59.7,0,56.67,51.13,59.46,65.31,49.84,0,0,0,51.41,54.87,50.98,56.98,60.22,60.94,58.53,55.48,55.6,56.67,0
0,0,53.09,0,42.85,59.7,0,56.7,51.17,59.52,65.31,49.86,0,0,0,51.49,54.92,51.09,56.96,60.19,60.81,58.47,55.47,55.58,56.6,0
0,0,53.13,0,42.82,59.74,0,56.7,51.21,59.59,65.27,49.89,0,0,0,51.53,54.99,51.21,56.92,60.15,60.77,58.41,55.47,55.57,56.55,0
0,0,0,0,42.87,59.76,0,56.72,51.26,59.63,65.26,49.92,0,0,0,51.55,55.05,51.31,56.92,60.08,60.73,58.4,55.45,55.55,56.5,0
0,0,0,0,42.93,59.77,0,56.86,51.32,59.6,65.25,49.97,0,0,0,51.57,55.11,51.38,56.89,60.03,60.69,58.38,55.44,55.53,56.48,0
0,0,0,0,42.9,59.78,0,57.07,51.36,59.62,65.24,50.01,0,0,0,51.57,55.17,51.44,56.87,59.99,60.65,58.34,55.43,55.53,56.46,0
0,0,0,0,42.87,59.82,0,57.13,51.4,59.64,65.24,50.07,0,0,0,51.51,55.23,51.47,56.84,59.98,60.63,58.33,55.41,55.51,56.43,0
0,0,0,0,42.82,59.82,0,57.2,51.44,59.64,65.22,50.14,0,0,0,51.55,55.27,51.48,56.8,59.93,60.59,58.28,55.38,55.49,56.4,0
0,0,0,0,42.81,59.85,0,57.3,51.48,59.87,65.2,50.2,0,0,0,51.63,55.34,51.49,56.76,59.91,60.56,58.27,55.36,55.47,56.38,0
0,0,0,0,42.81,0,0,57.43,51.52,59.92,0,50.26,0,0,0,51.75,55.4,51.5,56.71,59.86,60.54,58.24,55.36,55.5,56.35,0
0,0,0,0,42.8,0,0,57.53,51.58,59.96,0,50.34,0,0,0,51.87,55.47,51.51,56.68,59.84,60.49,58.18,55.32,55.49,56.33,0
0,0,0,0,42.78,0,0,57.65,51.6,59.97,0,50.42,0,0,0,52.02,55.54,51.54,56.63,59.8,60.48,58.15,55.29,55.48,56.31,0
0,0,0,0,42.76,0,0,57.75,51.64,60.03,0,50.51,0,0,0,52.17,55.58,51.61,56.61,59.74,60.42,58.11,55.28,55.47,56.3,0
0,0,0,0,0,0,0,57.81,51.68,60.06,0,50.56,0,0,0,52.32,55.64,51.69,56.58,59.73,60.08,58.07,55.25,55.46,56.27,0
0,0,0,0,0,0,0,57.82,51.71,60.12,0,50.63,0,0,0,52.42,55.69,51.78,56.56,59.68,59.99,58.03,55.23,55.45,56.26,0
0,0,0,0,0,0,0,57.83,51.75,60.15,0,50.69,0,0,0,52.48,55.74,51.87,56.54,59.65,59.97,57.99,55.27,55.44,56.24,0
0,0,0,0,0,0,0,57.83,51.79,60.17,0,50.81,0,0,0,52.51,55.78,51.99,56.5,59.6,59.91,57.95,55.24,55.41,56.22,0
0,0,0,0,0,0,0,57.85,51.83,60.18,0,50.86,0,0,0,52.51,55.83,52.09,56.49,59.55,59.85,57.92,55.33,55.34,56.19,0
0,0,0,0,0,0,0,58.25,51.87,60.22,0,50.91,0,0,0,52.51,55.89,52.21,56.46,59.51,59.79,57.88,55.33,55.33,56.18,0
0,0,0,0,0,0,0,58.27,51.94,60.24,0,50.95,0,0,0,52.53,55.96,52.32,56.44,59.47,59.72,57.84,55.31,55.31,56.15,0
0,0,0,0,0,0,0,58.31,51.96,60.26,0,50.98,0,0,0,53.19,56.03,52.4,56.42,59.44,59.66,57.8,55.3,55.3,56.12,0
0,0,0,0,0,0,0,58.38,52.01,60.28,0,51.02,0,0,0,53.27,56.1,52.45,56.39,59.4,0,57.77,55.29,55.3,56.11,0
0,0,0,0,0,0,0,58.44,52.06,60.3,0,51.06,0,0,0,53.33,56.16,52.49,56.38,59.35,0,57.74,55.28,55.29,56.08,0
0,0,0,0,0,0,0,58.51,52.1,60.46,0,51.11,0,0,0,53.42,56.25,52.5,56.34,59.3,0,57.72,55.28,55.28,56.06,0
0,0,0,0,0,0,0,58.55,52.13,60.5,0,51.17,0,0,0,53.53,56.35,52.5,56.32,59.26,0,57.71,55.4,55.3,56.02,0
0,0,0,0,0,0,0,58.62,52.16,60.52,0,51.23,0,0,0,53.66,56.41,52.5,56.3,59.24,0,57.7,55.38,55.3,56.01,0
0,0,0,0,0,0,0,0,52.27,60.56,0,51.26,0,0,0,53.78,56.47,52.51,56.64,59.21,0,57.66,55.38,55.38,55.98,0
0,0,0,0,0,0,0,0,52.29,60.6,0,51.34,0,0,0,53.88,56.54,52.54,56.62,59.18,0,57.63,55.41,55.38,55.95,0
0,0,0,0,0,0,0,0,52.32,60.65,0,51.48,0,0,0,53.96,56.59,52.56,56.6,59.14,0,57.6,55.19,55.38,55.93,0
0,0,0,0,0,0,0,0,52.34,60.68,0,51.54,0,0,0,53.99,56.64,52.62,56.58,59.09,0,57.58,55.19,55.38,55.91,0
0,0,0,0,0,0,0,0,52.38,60.72,0,51.59,0,0,0,54.01,56.7,52.7,56.57,59.07,0,57.55,55.18,55.38,55.9,0
0,0,0,0,0,0,0,0,52.41,60.72,0,51.65,0,0,0,54.01,56.8,52.78,56.54,59.03,0,57.53,55.19,55.38,55.88,0
0,0,0,0,0,0,0,0,52.45,60.72,0,51.64,0,0,0,54.01,56.86,52.87,0,59,0,57.41,55.19,55.38,55.87,0
0,0,0,0,0,0,0,0,52.49,60.74,0,51.64,0,0,0,54.04,56.93,52.98,0,58.96,0,57.04,55.19,55.38,55.84,0
0,0,0,0,0,0,0,0,52.53,60.73,0,51.67,0,0,0,54.26,57,53.09,0,59.01,0,57.02,55.19,55.38,55.79,0
0,0,0,0,0,0,0,0,52.55,60.73,0,51.7,0,0,0,54.31,57.04,53.21,0,59.05,0,57.02,55.19,55.38,55.77,0
0,0,0,0,0,0,0,0,52.58,60.72,0,51.73,0,0,0,54.36,57.17,53.3,0,59.22,0,57.04,55.19,55.38,55.76,0
0,0,0,0,0,0,0,0,52.62,60.72,0,51.76,0,0,0,54.42,57.22,53.38,0,59.19,0,57.06,55.2,55.38,55.75,0
0,0,0,0,0,0,0,0,52.65,60.71,0,51.8,0,0,0,54.53,57.28,53.42,0,59.15,0,57.09,55.19,55.38,55.73,0
0,0,0,0,0,0,0,0,52.6,0,0,51.87,0,0,0,54.64,57.33,53.45,0,59.12,0,57.12,55.2,55.38,55.73,0
0,0,0,0,0,0,0,0,52.64,0,0,51.91,0,0,0,54.8,57.38,53.45,0,0,0,0,55.2,55.37,55.73,0
0,0,0,0,0,0,0,0,52.67,0,0,51.98,0,0,0,54.89,57.45,53.46,0,0,0,0,55.2,55.38,55.72,0
0,0,0,0,0,0,0,0,52.61,0,0,52.05,0,0,0,54.95,57.51,53.45,0,0,0,0,55.2,55.37,55.78,0
0,0,0,0,0,0,0,0,52.62,0,0,52.14,0,0,0,54.99,57.56,53.47,0,0,0,0,55.2,55.37,55.76,0
0,0,0,0,0,0,0,0,52.64,0,0,52.22,0,0,0,55.01,57.63,53.5,0,0,0,0,55.2,55.37,55.52,0
0,0,0,0,0,0,0,0,52.69,0,0,52.29,0,0,0,55.01,57.68,53.53,0,0,0,0,55.2,55.36,55.53,0
0,0,0,0,0,0,0,0,52.72,0,0,52.31,0,0,0,55,57.73,53.59,0,0,0,0,55.21,55.37,55.53,0
0,0,0,0,0,0,0,0,52.75,0,0,52.39,0,0,0,55,57.8,53.68,0,0,0,0,55.21,55.38,55.53,0
0,0,0,0,0,0,0,0,52.78,0,0,52.46,0,0,0,54.46,57.85,53.75,0,0,0,0,55.21,55.38,55.53,0
0,0,0,0,0,0,0,0,52.8,0,0,52.51,0,0,0,54.48,57.92,53.86,0,0,0,0,55.21,55.37,55.53,0
0,0,0,0,0,0,0,0,52.84,0,0,52.55,0,0,0,54.51,58.02,53.94,0,0,0,0,55.22,55.35,55.52,0
0,0,0,0,0,0,0,0,52.86,0,0,52.59,0,0,0,54.56,58.07,54.04,0,0,0,0,55.23,55.33,55.52,0
0,0,0,0,0,0,0,0,52.88,0,0,52.63,0,0,0,54.65,58.13,54.13,0,0,0,0,55.23,55.24,55.51,0
0,0,0,0,0,0,0,0,52.92,0,0,52.67,0,0,0,54.75,58.18,54.2,0,0,0,0,55.23,55.13,55.51,0
0,0,0,0,0,0,0,0,52.94,0,0,52.69,0,0,0,54.84,58.23,54.24,0,0,0,0,55.24,54.97,55.51,0
0,0,0,0,0,0,0,0,52.96,0,0,52.7,0,0,0,54.92,58.31,54.27,0,0,0,0,55.25,54.82,55.51,0
0,0,0,0,0,0,0,0,52.98,0,0,52.71,0,0,0,54.97,58.38,54.26,0,0,0,0,55.25,54.67,55.51,0
0,0,0,0,0,0,0,0,53.01,0,0,52.69,0,0,0,54.99,58.42,54.25,0,0,0,0,55.25,54.6,55.51,0
0,0,0,0,0,0,0,0,53.04,0,0,52.67,0,0,0,55.01,58.48,54.25,0,0,0,0,55.25,54.54,55.51,0
0,0,0,0,0,0,0,0,53.08,0,0,52.65,0,0,0,55,58.54,54.24,0,0,0,0,55.25,54.6,55.5,0
0,0,0,0,0,0,0,0,53.1,0,0,52.67,0,0,0,55,58.59,54.24,0,0,0,0,55.26,54.59,55.48,0
0,0,0,0,0,0,0,0,53.12,0,0,53.12,0,0,0,55.06,58.64,54.28,0,0,0,0,55.25,54.59,55.47,0
0,0,0,0,0,0,0,0,53.16,0,0,53.15,0,0,0,55.13,58.68,54.32,0,0,0,0,55.25,54.57,55.48,0
0,0,0,0,0,0,0,0,53.18,0,0,53.17,0,0,0,55.16,58.73,54.39,0,0,0,0,55.24,54.56,55.48,0
0,0,0,0,0,0,0,0,53.18,0,0,53.19,0,0,0,55.22,58.78,54.47,0,0,0,0,55.21,54.55,55.48,0
0,0,0,0,0,0,0,0,53.2,0,0,53.19,0,0,0,55.29,58.82,54.55,0,0,0,0,55.19,54.57,55.48,0
0,0,0,0,0,0,0,0,53.24,0,0,53.19,0,0,0,55.36,58.88,54.66,0,0,0,0,55.16,54.56,55.48,0
0,0,0,0,0,0,0,0,53.27,0,0,53.2,0,0,0,55.73,58.93,54.77,0,0,0,0,55.13,54.55,55.48,0
0,0,0,0,0,0,0,0,53.28,0,0,53.2,0,0,0,55.83,58.97,54.88,0,0,0,0,0,54.55,55.48,0
0,0,0,0,0,0,0,0,53.4,0,0,53.21,0,0,0,55.94,59.02,54.97,0,0,0,0,0,54.55,55.47,0
0,0,0,0,0,0,0,0,53.42,0,0,53.24,0,0,0,56,59.04,55.02,0,0,0,0,0,54.54,55.45,0
0,0,0,0,0,0,0,0,53.44,0,0,53.28,0,0,0,55.86,59.1,55.07,0,0,0,0,0,54.53,55.44,0
