-0.00222,-0.02359,-0.02608,-0.01435,-0.04069,0.005963,0.01963,-0.0659,0.008751,-0.00366,-0.02065,0.04937,0.02531,-0.03897,-0.01318,-0.04919,-0.01451,-0.05775,-0.03929,-0.0007057,-0.03249,0.07787,-0.02396,0.004984,-0.01042,-0.05907,0.02175,-0.0471,-0.01987,-0.01361,0.1054,-0.07949,0.1144,-0.0496,-0.04637,-0.05473,0.02726,0.02157,-0.01283,-0.04078,-0.1012,0.0005016,-0.07385,-0.001984,0.0213,-0.02914,-0.03545,0.007269,-0.01614,-0.0126,-0.05569,-0.01372,0.02004,0.02243,-0.01562,0.001558,-0.01054,-0.05111,-0.02862,-0.04954,-0.0513,-0.05194
-0.00222,-0.02359,-0.02608,-0.01435,-0.04069,0.005963,0.01963,-0.0659,0.008751,-0.00366,-0.02065,0.04937,0.02531,-0.03356,-0.01318,-0.04919,-0.01451,-0.05775,-0.03929,-0.009418,-0.03249,0.07787,-0.02396,0.005026,-0.01042,-0.05907,0.02175,-0.0471,-0.01987,-0.01361,0.1054,-0.07949,0.1144,-0.0496,-0.04637,-0.05473,0.02726,0.02157,-0.01283,-0.04078,-0.1012,-0.0003292,-0.07385,-0.001984,0.0213,-0.02914,-0.03545,0.007269,-0.01614,-0.0126,-0.05287,-0.01372,0.02004,0.02243,-0.01562,0.001558,-0.01054,-0.05111,-0.02862,-0.04954,-0.0513,-0.05194
-0.006353,-0.02009,-0.02602,-0.01795,-0.03052,-0.01099,0.03881,-0.01956,-0.009498,-0.00148,-0.008458,0.03502,0.0216,-0.03054,-0.01808,-0.0396,-0.01667,-0.05135,-0.04223,-0.01009,-0.05299,0.07512,-0.02813,0.005594,-0.01167,-0.04765,-0.002006,-0.02724,-0.0275,-0.04088,0.1077,-0.05781,0.078,-0.06997,-0.01398,-0.05131,0.04189,0.02376,-0.07538,0.001895,-0.132,-0.001574,-0.05974,-0.005489,0.02021,-0.022,-0.03093,0.007397,-0.006137,-0.01062,-0.04436,-0.0103,0.01578,0.02013,-0.02055,-0.002748,-0.01296,-0.03482,-0.03642,-0.03957,-0.04743,-0.05955
-0.008526,-0.02082,-0.0179,-0.01937,-0.02542,-0.00875,0.03977,-0.01124,-0.006678,-0.002306,-0.008818,0.03289,0.0255,-0.02928,-0.02093,-0.03704,-0.01836,-0.04589,-0.04472,-0.003549,-0.04456,0.0749,-0.02598,-0.00689,-0.01727,-0.05047,-0.001625,-0.02734,-0.03129,-0.05811,0.1122,-0.06535,0.06269,-0.07105,-0.01097,-0.04643,0.03624,0.02308,-0.06139,0.003,-0.1303,-0.008158,-0.05756,-0.01612,0.01163,-0.02351,-0.0324,0.006793,-0.0124,-0.01261,-0.0258,-0.008904,0.01199,0.018,-0.02351,-0.01246,-0.0128,-0.03396,-0.04371,-0.0403,-0.04628,-0.05862
-0.0113,-0.01638,-0.01569,-0.01763,-0.02196,-0.01309,0.0414,-0.005789,-0.01064,-0.00601,-0.01415,0.02619,0.03118,-0.03587,-0.02347,-0.03033,-0.02024,-0.0467,-0.04321,-0.0034,-0.02781,0.07109,-0.02128,-0.01088,-0.01103,-0.05805,-0.003131,-0.02927,-0.03104,-0.05785,0.1129,-0.08914,0.05788,-0.07868,-0.000541,-0.04958,0.03622,-0.000572,-0.07814,-0.001425,-0.1298,-0.01637,-0.05238,-0.02001,0.01177,-0.02426,-0.03124,0.006703,-0.01713,-0.01818,-0.01831,-0.007206,0.008031,0.0149,-0.02902,-0.02039,-0.01199,-0.03872,-0.05033,-0.0292,-0.04009,-0.05825
-0.01331,-0.01503,-0.0139,-0.01939,-0.01573,-0.01759,0.03987,-0.004302,-0.03584,-0.005675,-0.01831,0.02316,0.03567,-0.03193,-0.02903,-0.02934,-0.01899,-0.05886,-0.04446,-0.00448,-0.02088,0.06806,-0.02024,-0.02558,-0.01308,-0.05319,-0.00498,-0.0263,-0.03199,-0.06231,0.1117,-0.08614,0.05327,-0.08218,0.001796,-0.04388,0.0416,-0.003815,-0.07688,-0.003699,-0.1311,-0.02265,-0.05257,-0.01828,0.009867,-0.02194,-0.03906,0.007595,-0.02194,-0.01966,-0.01383,-0.005801,0.006805,0.01535,-0.02704,-0.02684,-0.01155,-0.0409,-0.05136,-0.01781,-0.03448,-0.06128
-0.02095,-0.01064,-0.01382,-0.01804,-0.008768,-0.03042,0.04071,-0.006357,-0.04246,-0.008113,-0.02357,0.01778,0.04375,-0.02995,-0.02296,-0.03005,-0.02162,-0.05588,-0.04128,-0.004094,-0.002599,0.06421,-0.02595,-0.03034,-0.01951,-0.04528,-0.01636,-0.02489,-0.03961,-0.06826,0.09022,-0.07076,0.03926,-0.09433,0.01618,-0.03516,0.04261,-0.01225,-0.07134,-0.001414,-0.1445,-0.03325,-0.04781,-0.01922,0.00639,-0.02274,-0.03413,0.006805,-0.02442,-0.02355,-0.006942,-0.002624,0.003719,0.01337,-0.03102,-0.04277,-0.01365,-0.04039,-0.05762,-0.01561,-0.02688,-0.06676
-0.02441,-0.00907,-0.01304,-0.0186,-0.0208,-0.031,0.03677,-0.02548,-0.04114,-0.01449,-0.02664,0.01587,0.05463,-0.02942,-0.02713,-0.02861,-0.018,-0.04733,-0.03835,-0.003997,0.01327,0.06064,-0.0234,-0.03838,-0.02478,-0.04001,-0.01276,-0.02884,-0.04302,-0.06182,0.0772,-0.0711,0.04059,-0.09143,0.006941,-0.0305,0.03989,-0.01738,-0.07169,-0.02551,-0.1438,-0.04498,-0.04151,-0.02267,0.005296,-0.02382,-0.04513,0.006816,-0.033,-0.02787,0.0003251,0.0001781,0.001556,0.01004,-0.02828,-0.05426,-0.01903,-0.04349,-0.0643,-0.02836,-0.02385,-0.06383
-0.03117,-0.007565,-0.01403,-0.01779,-0.02211,-0.03109,0.03233,-0.04522,-0.03537,-0.02119,-0.02992,0.01485,0.06218,-0.03419,-0.02695,-0.02515,-0.0185,-0.02473,-0.02195,-0.005777,0.01561,0.05644,-0.02057,-0.0406,-0.02538,-0.01046,-0.01437,-0.0253,-0.04877,-0.05686,0.07862,-0.04739,0.04478,-0.09479,0.007735,-0.02689,0.03433,-0.02601,-0.08157,-0.02915,-0.1079,-0.0526,-0.03413,-0.02022,0.01573,-0.02064,-0.06105,0.006394,-0.03394,-0.02928,0.000174,0.001637,-0.000572,0.008994,-0.024,-0.05925,-0.02328,-0.04475,-0.06464,-0.02711,-0.01913,-0.05836
-0.03768,-0.006688,-0.01459,-0.02172,-0.05434,-0.03176,0.03068,-0.05278,-0.03413,-0.02356,-0.03234,0.01403,0.06548,-0.03148,-0.02444,-0.02575,-0.01607,-0.01084,-0.01715,-0.007115,-0.01157,0.05194,-0.02626,-0.05775,-0.02585,-0.003259,-0.01471,-0.02049,-0.05814,-0.05375,0.07701,-0.03742,0.04478,-0.08635,0.01104,-0.01926,0.02407,-0.03752,-0.07694,-0.02556,-0.09295,-0.05664,-0.03662,-0.02001,0.02173,-0.01989,-0.07296,0.00345,-0.0383,-0.02385,0.0001149,0.001859,-0.003389,0.007455,-0.01668,-0.06412,-0.02803,-0.03762,-0.0647,-0.02008,-0.02431,-0.04913
