-0.03843,0.00258,0.002937,-0.02475,-0.02102,0.0004372,-0.02252,0.01378,-0.009217,-0.06665,-0.02137,-0.02516,-0.0225,0.0001564,-0.003657,0.0238,-0.02109,-0.02466,-0.04012,-0.02209,0.01847,-0.03905,0.01949,-0.02836,-0.02666,-0.01647,-0.0172,-0.0009317,-0.03116,-0.01103,-0.006072,-0.007586,0.002988,-0.0215,-0.009702,-0.04265,-0.04093,-0.01791,-0.03676,-0.01058,-0.005762,-0.02525,-0.02748,-0.01703,-0.01972,-0.004073,-0.007412,-0.02154,-0.02744,-0.0293,-0.0266,-0.04321,0.03946,-2.441e-005,0.001016,-0.0394,-0.0367,1.831e-005,-0.02671,-0.002732,-0.003494,-0.03612,0.04308,-0.0264,-0.0008341
-0.0406,0.001929,0.003125,-0.02239,-0.0244,1.525e-006,-0.02207,0.01493,-0.01096,-0.06889,-0.0189,-0.02491,-0.02131,-0.0004631,-0.007325,0.02566,-0.02105,-0.02464,-0.0409,-0.01966,0.01959,-0.04117,0.01972,-0.02912,-0.02807,-0.01836,-0.0166,-0.0005652,-0.02937,-0.01208,-0.006489,-0.005563,0.003595,-0.02053,-0.01311,-0.04183,-0.0398,-0.0165,-0.03589,-0.01171,-0.001681,-0.02521,-0.02715,-0.01565,-0.01915,-0.004361,-0.008993,-0.02453,-0.02498,-0.03428,-0.02507,-0.0431,0.03849,-2.67e-005,0.0008312,-0.04141,-0.03665,-8.392e-006,-0.02644,-0.005655,-0.01321,-0.03432,0.04972,-0.02645,0.0005593
-0.04152,0.0009988,0.004922,-0.01883,-0.02876,0.001297,-0.02653,0.01433,-0.01323,-0.07136,-0.01719,-0.02525,-0.01834,8.087e-005,-0.01236,0.02676,-0.02009,-0.03191,-0.04105,-0.02045,0.0214,-0.04118,0.01836,-0.02935,-0.02996,-0.02163,-0.01698,-0.002309,-0.02704,-0.01217,-0.006893,-0.006663,0.003641,-0.01459,-0.01406,-0.04261,-0.03844,-0.01585,-0.0345,-0.01245,-0.004175,-0.02537,-0.02695,-0.0137,-0.02063,-0.005174,-0.007372,-0.02712,-0.02355,-0.0348,-0.02424,-0.04157,0.03691,8.545e-005,-4.2e-005,-0.04303,-0.03981,-8.545e-005,-0.02849,-0.00617,-0.02339,-0.03183,0.05145,-0.02763,0.0001359
-0.0403,0.000469,0.003942,-0.0176,-0.03513,-0.01094,-0.02708,0.01448,-0.01489,-0.07062,-0.01619,-0.0246,-0.01782,5.569e-005,-0.01828,0.02808,-0.01983,-0.03178,-0.04015,-0.02247,0.02116,-0.0409,0.01868,-0.02511,-0.03204,-0.02442,-0.01776,-0.002965,-0.02032,-0.01228,-0.006591,-0.005785,0.002567,-0.007802,-0.01645,-0.04629,-0.03755,-0.01543,-0.03336,-0.0139,-0.008082,-0.02411,-0.0259,-0.01288,-0.01747,-0.006727,-0.006203,-0.02995,-0.02174,-0.03237,-0.02353,-0.03908,0.03393,1.602e-005,0.0007345,-0.04389,-0.04256,-0.0001495,-0.02903,-0.004729,-0.02788,-0.03007,0.05101,-0.03039,-0.0005007
-0.03951,0.001143,0.003439,-0.01584,-0.03876,-0.01092,-0.02469,0.014,-0.01623,-0.06986,-0.01644,-0.02423,-0.0177,0.0003105,-0.02622,0.02895,-0.0192,-0.0284,-0.03241,-0.02601,0.02236,-0.03953,0.01621,-0.02313,-0.03397,-0.02524,-0.01846,-0.004621,-0.01912,-0.01266,-0.006858,-0.004024,-9.5e-005,-0.00218,-0.01862,-0.05112,-0.03688,-0.01567,-0.03216,-0.01611,-0.01189,-0.02359,-0.02428,-0.01323,-0.0191,-0.008979,-0.007086,-0.03297,-0.02355,-0.03277,-0.02333,-0.03566,0.03145,7.858e-005,7.631e-006,-0.04428,-0.04625,-5.875e-005,-0.0303,-0.002938,-0.02731,-0.03004,0.04161,-0.03115,-0.0002891
-0.03606,0.001001,0.003737,-0.01673,-0.04051,-0.01175,-0.02932,0.01383,-0.01772,-0.0686,-0.01574,-0.02402,-0.01867,0.0005272,-0.03188,0.02764,-0.0177,-0.02652,-0.03067,-0.02935,0.02351,-0.03921,0.01394,-0.0218,-0.03915,-0.02578,-0.01714,-0.005809,-0.01911,-0.0121,-0.007445,-0.003267,-0.003449,0.00343,-0.02038,-0.05874,-0.03771,-0.01804,-0.03162,-0.01841,-0.01215,-0.02462,-0.02134,-0.01412,-0.02052,-0.01027,-0.005188,-0.03426,-0.0232,-0.03117,-0.02416,-0.0333,0.02821,-2.289e-006,-0.0008519,-0.04508,-0.04589,0.0002479,-0.03137,0.0008755,-0.02692,-0.03021,0.03529,-0.03082,0.0002614
-0.03348,0.000755,0.003469,-0.01836,-0.04072,-0.01392,-0.0394,0.01351,-0.02122,-0.06981,-0.01424,-0.0236,-0.01991,0.0005165,-0.03488,0.02327,-0.01792,-0.0257,-0.02709,-0.03307,0.02231,-0.03963,0.0123,-0.02067,-0.04029,-0.02736,-0.01682,-0.007743,-0.01989,-0.01202,-0.006651,-0.003151,-0.005181,0.01118,-0.02206,-0.06577,-0.03749,-0.02377,-0.03144,-0.02114,-0.01428,-0.02403,-0.0204,-0.01497,-0.02307,-0.01149,-0.004112,-0.0335,-0.02328,-0.02725,-0.02526,-0.03164,0.02564,-5.722e-005,-0.0003518,-0.04586,-0.04665,-0.003535,-0.03141,0.002689,-0.0272,-0.03019,0.03255,-0.03178,-0.0004446
-0.03142,0.002051,0.004321,-0.02366,-0.03975,-0.02368,-0.04383,0.01627,-0.02334,-0.0699,-0.01655,-0.02245,-0.02522,0.0005081,-0.03588,0.01658,-0.01885,-0.02404,-0.02598,-0.03416,0.02209,-0.03928,0.01007,-0.01923,-0.03857,-0.02923,-0.01526,-0.008427,-0.02458,-0.0123,-0.006255,-0.0006287,-0.008748,0.01165,-0.02366,-0.07052,-0.03776,-0.02468,-0.03153,-0.02317,-0.01518,-0.02158,-0.01788,-0.01615,-0.003453,-0.01066,-0.005418,-0.03161,-0.02225,-0.02406,-0.02605,-0.03095,0.01388,-2.289e-005,-0.0006385,-0.04696,-0.04452,-0.003756,-0.03028,0.005258,-0.02702,-0.03042,0.03261,-0.03175,-0.0001801
-0.02946,0.003346,0.006857,-0.02666,-0.03795,-0.02532,-0.04665,0.01857,-0.02595,-0.07369,-0.01421,-0.02268,-0.02781,0.0001747,-0.03807,0.009129,-0.02115,-0.02142,-0.02431,-0.0353,0.02175,-0.03844,0.009795,-0.01904,-0.03734,-0.0258,-0.01411,-0.009627,-0.02631,-0.01244,-0.006715,0.0009476,-0.01171,0.00994,-0.02405,-0.07283,-0.03821,-0.02477,-0.03143,-0.02506,-0.01431,-0.02118,-0.01498,-0.01684,-0.005482,-0.008201,-0.004744,-0.02628,-0.02151,-0.0235,-0.02672,-0.02938,0.01343,-2.975e-005,-0.0005916,-0.04759,-0.04306,-0.003471,-0.03045,0.005938,-0.02972,-0.03003,0.03441,-0.03127,-0.0002655
-0.02847,0.004054,0.008706,-0.02908,-0.03592,-0.03036,-0.04957,0.01208,-0.02654,-0.07455,-0.01393,-0.02503,-0.0301,0.0002327,-0.03754,-0.001972,-0.02141,-0.02149,-0.02327,-0.03322,0.01955,-0.04082,0.01243,-0.01901,-0.03547,-0.01852,-0.01377,-0.01025,-0.0315,-0.0153,-0.007004,0.0008034,-0.01674,0.004628,-0.02369,-0.07183,-0.03842,-0.0254,-0.03129,-0.02706,-0.0131,-0.02038,-0.01126,-0.01838,-0.01291,-0.006827,-0.005521,-0.02303,-0.02014,-0.0194,-0.02782,-0.02933,0.01253,2.67e-005,-0.0006477,-0.04771,-0.03795,-0.004542,-0.02922,0.005515,-0.0302,-0.03034,0.03482,-0.02942,-0.0002673
-0.02758,0.00638,0.01066,-0.03295,-0.03346,-0.03747,-0.05052,0.01152,-0.02278,-0.07597,-0.01747,-0.01844,-0.03434,3.815e-006,-0.03745,-0.00354,-0.02356,-0.02276,-0.02316,-0.02833,0.0177,-0.04105,0.01256,-0.02093,-0.03518,-0.01772,-0.01449,-0.009255,-0.03474,-0.01613,-0.006742,0.002145,-0.02078,0.002248,-0.02081,-0.06869,-0.03858,-0.02564,-0.03121,-0.02707,-0.01299,-0.01944,-0.009872,-0.01945,-0.01653,-0.004516,-0.006932,-0.02204,-0.02173,-0.01736,-0.02955,-0.0281,0.01486,0.0001373,4.883e-005,-0.04743,-0.03673,-0.005333,-0.02729,0.004652,-0.03001,-0.03091,0.0379,-0.02858,-0.0002688
-0.02825,0.008994,0.01227,-0.03513,-0.03252,-0.04528,-0.05246,0.01143,-0.01895,-0.07508,-0.01842,-0.01968,-0.0371,-5.646e-005,-0.03938,-0.003155,-0.0251,-0.024,-0.02351,-0.02188,0.01829,-0.04873,0.01317,-0.02286,-0.03304,-0.01688,-0.01658,-0.01317,-0.04052,-0.01457,-0.007673,0.001588,-0.02386,-0.001349,-0.02004,-0.06621,-0.03999,-0.02525,-0.03142,-0.02738,-0.01425,-0.01894,-0.009346,-0.02139,-0.01525,-0.003095,-0.006525,-0.02418,-0.0243,-0.01511,-0.02976,-0.02685,0.01754,0.0002083,-0.000193,-0.04629,-0.0338,-0.007068,-0.02677,0.003849,-0.02993,-0.03187,0.03893,-0.02818,-0.00019
-0.02959,0.01138,0.01241,-0.03466,-0.03153,-0.05131,-0.05583,0.01185,-0.01976,-0.07392,-0.01785,-0.02211,-0.03376,-0.0002029,-0.04234,0.0008045,-0.02576,-0.02741,-0.02503,-0.01938,0.02008,-0.05003,0.01195,-0.02662,-0.0323,-0.01608,-0.01689,-0.01371,-0.042,-0.01248,-0.007268,-0.001448,-0.02575,-0.0043,-0.01822,-0.06225,-0.04084,-0.02688,-0.03164,-0.02739,-0.01499,-0.01836,-0.008276,-0.02205,-0.01924,-0.00326,-0.005735,-0.02707,-0.02694,-0.01511,-0.03033,-0.02647,0.02121,0.0001957,2.822e-005,-0.04559,-0.03311,-0.01077,-0.0253,0.003188,-0.03005,-0.03505,0.03881,-0.029,1.78e-005
-0.03114,0.01211,0.01211,-0.03609,-0.02989,-0.05646,-0.06226,0.0103,-0.02219,-0.07081,-0.01911,-0.02565,-0.03507,-0.0001953,-0.04287,0.004653,-0.02624,-0.03173,-0.02754,-0.01565,0.0208,-0.05299,0.0123,-0.03395,-0.03196,-0.01551,-0.01889,-0.01173,-0.04591,-0.0115,-0.007057,-0.00275,-0.02303,-0.007364,-0.01896,-0.05804,-0.0424,-0.02724,-0.03229,-0.02714,-0.01582,-0.01881,-0.008266,-0.02151,-0.007431,-0.004726,-0.007666,-0.03201,-0.02643,-0.01492,-0.03158,-0.02705,0.02453,0.0001877,0.0001393,-0.04384,-0.03236,-0.01443,-0.02251,0.001937,-0.02738,-0.03702,0.04123,-0.03033,-0.0007397
-0.03316,0.01246,0.01176,-0.03567,-0.02903,-0.06238,-0.06387,0.01334,-0.0258,-0.06902,-0.01873,-0.0272,-0.03219,-0.0004517,-0.04385,0.004336,-0.02752,-0.03704,-0.03016,-0.01442,0.02283,-0.05225,0.01065,-0.03867,-0.03092,-0.01647,-0.02097,-0.01008,-0.04532,-0.009328,-0.006505,-0.003116,-0.0207,-0.01165,-0.02012,-0.0548,-0.04556,-0.02744,-0.03345,-0.02682,-0.01574,-0.01959,-0.009879,-0.02157,-0.007912,-0.005264,-0.006262,-0.03424,-0.02624,-0.01767,-0.03071,-0.02862,0.02521,-0.001077,-6.85e-006,-0.04302,-0.03534,-0.01745,-0.02128,0.002507,-0.02625,-0.03963,0.04511,-0.03297,-0.0005074
-0.03563,0.01132,0.00973,-0.03312,-0.02879,-0.06453,-0.07173,0.01345,-0.03076,-0.06453,-0.01647,-0.03112,-0.03033,-0.0007065,-0.04528,0.004632,-0.02645,-0.03906,-0.03377,-0.01637,0.02288,-0.05282,0.008132,-0.04312,-0.02965,-0.01814,-0.02212,-0.01057,-0.04615,-0.009001,-0.006204,-0.005505,-0.01802,-0.01512,-0.02193,-0.05017,-0.05034,-0.02836,-0.03456,-0.02652,-0.01651,-0.01985,-0.01205,-0.02032,-0.007092,-0.006106,-0.005906,-0.03662,-0.0266,-0.01925,-0.03019,-0.03131,0.0244,-0.0006802,2.594e-005,-0.04206,-0.03721,-0.02056,-0.02484,0.00269,-0.02542,-0.04209,0.04894,-0.03498,-0.006154
-0.03836,0.01045,0.008699,-0.03001,-0.02739,-0.06191,-0.07527,0.01389,-0.02777,-0.05987,-0.01625,-0.0289,-0.02831,-0.0184,-0.04653,0.005301,-0.02567,-0.04213,-0.03731,-0.01941,0.02151,-0.05189,0.007589,-0.04737,-0.02895,-0.02008,-0.0232,-0.00928,-0.04342,-0.008902,-0.006109,-0.005611,-0.01374,-0.0194,-0.02177,-0.04558,-0.05273,-0.02964,-0.03575,-0.02696,-0.01633,-0.01941,-0.01461,-0.01989,-0.003567,-0.005543,-0.008124,-0.03607,-0.02598,-0.02399,-0.02957,-0.03457,0.02284,-0.0004868,-8.126e-005,-0.04202,-0.03803,-0.02637,-0.02874,0.00248,-0.0236,-0.04509,0.0518,-0.03674,-0.008432
-0.04122,0.008254,0.007368,-0.02933,-0.02678,-0.06128,-0.07469,0.01469,-0.02626,-0.05542,-0.01748,-0.02601,-0.02938,-0.01984,-0.04644,0.006535,-0.02563,-0.04406,-0.04011,-0.02229,0.01962,-0.05069,0.008707,-0.05063,-0.02975,-0.02441,-0.02454,-0.008474,-0.04106,-0.009004,-0.006762,-0.004058,-0.008439,-0.02295,-0.02255,-0.04511,-0.05552,-0.02983,-0.03728,-0.02759,-0.01676,-0.0213,-0.01748,-0.01982,-0.009119,-0.004265,-0.007223,-0.03707,-0.025,-0.02612,-0.02861,-0.03572,0.02016,-0.0004929,-7.019e-005,-0.04139,-0.03902,-0.0273,-0.02792,0.001535,-0.02177,-0.04725,0.05338,-0.03783,-0.01832
-0.04321,0.006755,0.005211,-0.02789,-0.02629,-0.06101,-0.06623,0.01533,-0.02271,-0.0519,-0.01604,-0.02809,-0.02877,-0.02821,-0.04739,0.006127,-0.02385,-0.04724,-0.04273,-0.02475,0.02023,-0.04856,0.01025,-0.05321,-0.03069,-0.03091,-0.02569,-0.008888,-0.03756,-0.009744,-0.006647,-0.003905,-0.007401,-0.02434,-0.02223,-0.04464,-0.05667,-0.03081,-0.0392,-0.02751,-0.01807,-0.02252,-0.02166,-0.02056,-0.02218,-0.002613,-0.007265,-0.03566,-0.02669,-0.02622,-0.02782,-0.03652,0.01771,-0.0004631,-0.0001251,-0.04188,-0.04099,-0.02942,-0.02877,0.001211,-0.02169,-0.04932,0.05325,-0.03848,-0.01979
-0.04341,0.005106,0.004315,-0.02697,-0.02695,-0.05563,-0.06752,0.01566,-0.01696,-0.04963,-0.01753,-0.03122,-0.0287,-0.03198,-0.04767,0.005175,-0.02311,-0.04977,-0.04408,-0.02984,0.01957,-0.04793,0.01255,-0.05612,-0.0315,-0.03578,-0.0264,-0.01045,-0.0341,-0.01159,-0.007927,-0.004031,-0.007261,-0.0227,-0.02233,-0.05104,-0.05683,-0.03155,-0.04094,-0.0276,-0.01878,-0.02376,-0.02289,-0.02256,-0.0252,-0.003845,-0.007306,-0.03122,-0.02368,-0.02798,-0.02785,-0.03627,0.01954,1.605e-005,-8.01e-006,-0.04209,-0.03984,-0.03378,-0.02959,0.00107,-0.0211,-0.05031,0.05119,-0.03853,-0.02073
-0.04267,0.003403,0.00451,-0.0274,-0.02821,-0.05739,-0.06396,0.01722,-0.01553,-0.04962,-0.01949,-0.03201,-0.02976,-0.03431,-0.04722,0.003725,-0.02424,-0.04979,-0.04379,-0.03485,0.02062,-0.04674,0.01331,-0.05196,-0.03296,-0.04109,-0.02745,-0.01265,-0.03246,-0.01374,-0.008212,-0.004575,-0.007288,-0.02053,-0.02214,-0.05276,-0.05546,-0.03204,-0.04196,-0.02902,-0.01872,-0.025,-0.02204,-0.02323,-0.0253,-0.005236,-0.006122,-0.02779,-0.01959,-0.02989,-0.02758,-0.03574,0.02124,-1.145e-005,-7.632e-005,-0.042,-0.04214,-0.03496,-0.02933,-0.0001172,-0.02131,-0.05042,0.0481,-0.03916,-0.02457
-0.04006,0.002725,0.004145,-0.02747,-0.03151,-0.06077,-0.06083,0.01845,-0.01099,-0.05219,-0.02259,-0.03279,-0.02979,-0.03635,-0.04654,0.001322,-0.02316,-0.04946,-0.04445,-0.0392,0.0199,-0.04484,0.01542,-0.04621,-0.03291,-0.04656,-0.02816,-0.01485,-0.02914,-0.01685,-0.008102,-0.006677,-0.008326,-0.01613,-0.02426,-0.05122,-0.05398,-0.03224,-0.04324,-0.02884,-0.01997,-0.02731,-0.01909,-0.02407,-0.02965,-0.007862,-0.005273,-0.02519,-0.01549,-0.0303,-0.02805,-0.03464,0.02223,-4.235e-005,-1.945e-005,-0.04155,-0.04099,-0.0356,-0.02596,0.0006894,-0.02256,-0.049,0.04306,-0.0397,-0.02614
-0.03662,0.002571,0.004552,-0.02577,-0.03356,-0.06287,-0.06131,0.01921,-0.01152,-0.0565,-0.02572,-0.03296,-0.02869,-0.0407,-0.04773,-0.0004838,-0.0242,-0.04872,-0.04385,-0.04195,0.02238,-0.04299,0.01632,-0.03586,-0.035,-0.05033,-0.02808,-0.01634,-0.02455,-0.02,-0.00745,-0.01014,-0.009869,-0.0128,-0.02493,-0.04998,-0.05205,-0.03251,-0.04344,-0.02886,-0.02063,-0.02954,-0.0183,-0.02537,-0.02965,-0.009118,-0.005634,-0.02181,-0.01009,-0.03006,-0.02777,-0.03456,0.02335,-7.63e-006,-6.028e-005,-0.04144,-0.04098,-0.03481,-0.02633,0.000958,-0.02297,-0.0474,0.039,-0.04026,-0.02509
-0.03441,0.003049,0.006224,-0.02416,-0.03835,-0.06407,-0.06675,0.01966,-0.01427,-0.06075,-0.02753,-0.03352,-0.02772,-0.04343,-0.04984,-0.002869,-0.02595,-0.04755,-0.04032,-0.0465,0.02307,-0.03348,0.01578,-0.02675,-0.03494,-0.05398,-0.02865,-0.01776,-0.023,-0.02209,-0.007371,-0.01134,-0.009206,-0.01568,-0.0269,-0.05051,-0.05025,-0.0327,-0.04364,-0.02978,-0.02137,-0.03156,-0.01652,-0.02577,-0.03169,-0.01142,-0.003999,-0.01967,-0.004431,-0.03163,-0.02715,-0.03469,0.02482,-4.272e-005,-3.166e-005,-0.0415,-0.0387,-0.03533,-0.02617,0.001478,-0.02461,-0.04522,0.0352,-0.04068,-0.0246
-0.03247,0.004599,0.007088,-0.02476,-0.04057,-0.06482,-0.06644,0.0195,-0.01885,-0.06392,-0.03021,-0.033,-0.02816,-0.04613,-0.05124,-0.0003506,-0.02682,-0.04624,-0.03981,-0.04813,0.02392,-0.03142,0.0153,-0.01965,-0.03368,-0.058,-0.02572,-0.01829,-0.02121,-0.02465,-0.00579,-0.01225,-0.01042,-0.01501,-0.02601,-0.04802,-0.04792,-0.03285,-0.04376,-0.03013,-0.02215,-0.03274,-0.0166,-0.02602,-0.03612,-0.01395,-0.003546,-0.02249,-0.003846,-0.03093,-0.02752,-0.03533,0.02531,-1.678e-005,-9.384e-005,-0.0415,-0.03733,-0.03301,-0.02631,0.001747,-0.02485,-0.04254,0.03159,-0.04161,-0.02246
-0.02946,0.006231,0.009168,-0.02595,-0.04378,-0.07586,-0.06501,0.01856,-0.02274,-0.06538,-0.03127,-0.03409,-0.02891,-0.04894,-0.05401,0.001206,-0.0265,-0.04674,-0.03984,-0.0489,0.02357,-0.02902,0.01457,-0.01995,-0.03229,-0.0528,-0.02389,-0.01745,-0.01774,-0.02629,-0.006108,-0.01091,-0.01259,-0.01424,-0.02698,-0.04507,-0.04639,-0.03246,-0.04353,-0.03037,-0.02411,-0.03222,-0.01915,-0.0261,-0.04187,-0.01344,-0.005332,-0.023,-0.003821,-0.02958,-0.02704,-0.03535,0.02499,1.144e-005,-0.001113,-0.04206,-0.03168,-0.03303,-0.0252,0.002217,-0.02572,-0.04039,0.03076,-0.04179,-0.02282
