90200,90200,90200,90226,90200,90220,90230,90226,90210,90240,90252,90257,90246,90249,90229,90298,90288,90299,90308,90299,90326,90292,90281,90364,90372,90354,90358,90368,90368,90367,90382,90379,90384,90384,90305,90305,90384,90398,90411,90418,90423,90436,90400,90423,90440,90401,90452,90453,90438,90436,90440,90441,90462,90476,90479,90480,90494,90431,90479,90480,90397,90497,90491,90527,90525,90525,90536,90566,90574,90576,90595,90591,90577,90604,90604,90596,90577,90526,90619,90568,90632,90615,90651,90625,90628,90660,90664,90663,90642,90638,90666,90687,90677,90658,90660,90662,90663,90675,90646,90662,90582,90649,90647,90423,90527,90567,90612,90584,90200,90200,90200,90725,90696,90724,90727,90488,90563,90471,90502,90475,90706,90718,90757,90753,90758,90765,90749,90748,90758,90763,90776,90651,90696,90696,90741
90201,90201,90201,90227,90201,90221,90231,90227,90211,90241,90253,90258,90247,90250,90230,90299,90289,90300,90309,90300,90327,90293,90282,90365,90373,90355,90359,90369,90369,90368,90383,90380,90385,90385,90306,90306,90385,90399,90412,90419,90424,90437,90401,90424,90441,90402,90453,90454,90439,90437,90441,90442,90463,90477,90480,90481,90495,90432,90480,90481,90398,90498,90492,90528,90526,90526,90537,90567,90575,90577,90596,90592,90578,90605,90605,90597,90578,90527,90620,90569,90633,90616,90652,90626,90629,90661,90665,90664,90643,90639,90667,90688,90678,90659,90661,90663,90664,90676,90647,90663,90583,90650,90648,90424,90528,90568,90613,90585,90201,90201,90201,90726,90697,90725,90728,90489,90564,90472,90503,90476,90707,90719,90758,90754,90759,90766,90750,90749,90759,90764,90777,90652,90697,90697,90742
90202,90202,90202,90228,90202,90222,90232,90228,90212,90242,90254,90259,90248,90251,90231,90300,90290,90301,90310,90301,90328,90294,90283,90366,90374,90356,90360,90370,90370,90369,90384,90381,90386,90386,90307,90307,90386,90400,90413,90420,90425,90438,90402,90425,90442,90403,90454,90455,90440,90438,90442,90443,90464,90478,90481,90482,90496,90433,90481,90482,90399,90499,90493,90529,90527,90527,90538,90568,90576,90578,90597,90593,90579,90606,90606,90598,90579,90528,90621,90570,90634,90617,90653,90627,90630,90662,90666,90665,90644,90640,90668,90689,90679,90660,90662,90664,90665,90677,90648,90664,90584,90651,90649,90425,90529,90569,90614,90586,90202,90202,90202,90727,90698,90726,90729,90490,90565,90473,90504,90477,90708,90720,90759,90755,90760,90767,90751,90750,90760,90765,90778,90653,90698,90698,90743
90203,90203,90203,90229,90203,90223,90233,90229,90213,90243,90255,90260,90249,90252,90232,90301,90291,90302,90311,90302,90329,90295,90284,90367,90375,90357,90361,90371,90371,90370,90385,90382,90387,90387,90308,90308,90387,90401,90414,90421,90426,90439,90403,90426,90443,90404,90455,90456,90441,90439,90443,90444,90465,90479,90482,90483,90497,90434,90482,90483,90400,90500,90494,90530,90528,90528,90539,90569,90577,90579,90598,90594,90580,90607,90607,90599,90580,90529,90622,90571,90635,90618,90654,90628,90631,90663,90667,90666,90645,90641,90669,90690,90680,90661,90663,90665,90666,90678,90649,90665,90585,90652,90650,90426,90530,90570,90615,90587,90203,90203,90203,90728,90699,90727,90730,90491,90566,90474,90505,90478,90709,90721,90760,90756,90761,90768,90752,90751,90761,90766,90779,90654,90699,90699,90744
90204,90204,90204,90230,90204,90224,90234,90230,90214,90244,90256,90261,90250,90253,90233,90302,90292,90303,90312,90303,90330,90296,90285,90368,90376,90358,90362,90372,90372,90371,90386,90383,90388,90388,90309,90309,90388,90402,90415,90422,90427,90440,90404,90427,90444,90405,90456,90457,90442,90440,90444,90445,90466,90480,90483,90484,90498,90435,90483,90484,90401,90501,90495,90531,90529,90529,90540,90570,90578,90580,90599,90595,90581,90608,90608,90600,90581,90530,90623,90572,90636,90619,90655,90629,90632,90664,90668,90667,90646,90642,90670,90691,90681,90662,90664,90666,90667,90679,90650,90666,90586,90653,90651,90427,90531,90571,90616,90588,90204,90204,90204,90729,90700,90728,90731,90492,90567,90475,90506,90479,90710,90722,90761,90757,90762,90769,90753,90752,90762,90767,90780,90655,90700,90700,90745
90205,90205,90205,90231,90205,90225,90235,90231,90215,90245,90257,90262,90251,90254,90234,90303,90293,90304,90313,90304,90331,90297,90286,90369,90377,90359,90363,90373,90373,90372,90387,90384,90389,90389,90310,90310,90389,90403,90416,90423,90428,90441,90405,90428,90445,90406,90457,90458,90443,90441,90445,90446,90467,90481,90484,90485,90499,90436,90484,90485,90402,90502,90496,90532,90530,90530,90541,90571,90579,90581,90600,90596,90582,90609,90609,90601,90582,90531,90624,90573,90637,90620,90656,90630,90633,90665,90669,90668,90647,90643,90671,90692,90682,90663,90665,90667,90668,90680,90651,90667,90587,90654,90652,90428,90532,90572,90617,90589,90205,90205,90205,90730,90701,90729,90732,90493,90568,90476,90507,90480,90711,90723,90762,90758,90763,90770,90754,90753,90763,90768,90781,90656,90701,90701,90746
90206,90206,90206,90232,90206,90226,90236,90232,90216,90246,90258,90263,90252,90255,90235,90304,90294,90305,90314,90305,90332,90298,90287,90370,90378,90360,90364,90374,90374,90373,90388,90385,90390,90390,90311,90311,90390,90404,90417,90424,90429,90442,90406,90429,90446,90407,90458,90459,90444,90442,90446,90447,90468,90482,90485,90486,90500,90437,90485,90486,90403,90503,90497,90533,90531,90531,90542,90572,90580,90582,90601,90597,90583,90610,90610,90602,90583,90532,90625,90574,90638,90621,90657,90631,90634,90666,90670,90669,90648,90644,90672,90693,90683,90664,90666,90668,90669,90681,90652,90668,90588,90655,90653,90429,90533,90573,90618,90590,90206,90206,90206,90731,90702,90730,90733,90494,90569,90477,90508,90481,90712,90724,90763,90759,90764,90771,90755,90754,90764,90769,90782,90657,90702,90702,90747
90207,90207,90207,90233,90207,90227,90237,90233,90217,90247,90259,90264,90253,90256,90236,90305,90295,90306,90315,90306,90333,90299,90288,90371,90379,90361,90365,90375,90375,90374,90389,90386,90391,90391,90312,90312,90391,90405,90418,90425,90430,90443,90407,90430,90447,90408,90459,90460,90445,90443,90447,90448,90469,90483,90486,90487,90501,90438,90486,90487,90404,90504,90498,90534,90532,90532,90543,90573,90581,90583,90602,90598,90584,90611,90611,90603,90584,90533,90626,90575,90639,90622,90658,90632,90635,90667,90671,90670,90649,90645,90673,90694,90684,90665,90667,90669,90670,90682,90653,90669,90589,90656,90654,90430,90534,90574,90619,90591,90207,90207,90207,90732,90703,90731,90734,90495,90570,90478,90509,90482,90713,90725,90764,90760,90765,90772,90756,90755,90765,90770,90783,90658,90703,90703,90748
90208,90208,90208,90234,90208,90228,90238,90234,90218,90248,90260,90265,90254,90257,90237,90306,90296,90307,90316,90307,90334,90300,90289,90372,90380,90362,90366,90376,90376,90375,90390,90387,90392,90392,90313,90313,90392,90406,90419,90426,90431,90444,90408,90431,90448,90409,90460,90461,90446,90444,90448,90449,90470,90484,90487,90488,90502,90439,90487,90488,90405,90505,90499,90535,90533,90533,90544,90574,90582,90584,90603,90599,90585,90612,90612,90604,90585,90534,90627,90576,90640,90623,90659,90633,90636,90668,90672,90671,90650,90646,90674,90695,90685,90666,90668,90670,90671,90683,90654,90670,90590,90657,90655,90431,90535,90575,90620,90592,90208,90208,90208,90733,90704,90732,90735,90496,90571,90479,90510,90483,90714,90726,90765,90761,90766,90773,90757,90756,90766,90771,90784,90659,90704,90704,90749
90209,90209,90209,90235,90209,90229,90239,90235,90219,90249,90261,90266,90255,90258,90238,90307,90297,90308,90317,90308,90335,90301,90290,90373,90381,90363,90367,90377,90377,90376,90391,90388,90393,90393,90314,90314,90393,90407,90420,90427,90432,90445,90409,90432,90449,90410,90461,90462,90447,90445,90449,90450,90471,90485,90488,90489,90503,90440,90488,90489,90406,90506,90500,90536,90534,90534,90545,90575,90583,90585,90604,90600,90586,90613,90613,90605,90586,90535,90628,90577,90641,90624,90660,90634,90637,90669,90673,90672,90651,90647,90675,90696,90686,90667,90669,90671,90672,90684,90655,90671,90591,90658,90656,90432,90536,90576,90621,90593,90209,90209,90209,90734,90705,90733,90736,90497,90572,90480,90511,90484,90715,90727,90766,90762,90767,90774,90758,90757,90767,90772,90785,90660,90705,90705,90750
