-0.05295,-0.02753,-0.0218,-0.02906,0.03548,0.03767,-0.03143,0.03234,0.02929,-0.01768,-0.02603,-0.01499,0.01124,0.1123,0.008864,0.08071,0.01269,0.01136,0.0462,-0.0192,0.03533,0.00272,0.03603,-0.002239,-0.569,0.08504,-0.006452,0.009453,0.06425,0.003628,0.03282,0.03614,-0.01022,0.02398,0.1239,0.002407,0.05344,-0.03921,0.06054,0.05949,0.02401,-0.02893,0.009045,0.01917,0.06352,0.02723,0.02732,0.08861,0.0477,-0.01365,0.02762,-0.004166,0.04752,-0.004177,0.02364,0.008854,0.001751,0.006546,-0.01855,0.04733,0.003925,0.04174,0.02339,0.02943,0.0607,0.0284,0.06558
-0.05295,-0.02753,-0.0218,-0.02906,0.03548,0.03767,-0.03143,0.04444,0.02929,0.02059,-0.02603,-0.0135,0.01124,0.05858,0.008864,0.08071,0.01269,0.01136,0.0462,-0.0192,0.03533,0.01111,0.03603,0.01644,-0.1864,0.08504,-0.006452,0.009453,0.06425,0.003628,0.03282,0.03614,-0.01022,0.02398,0.1239,0.002407,0.05344,-0.03791,0.06054,0.06511,0.02425,-0.02893,-0.003622,0.01917,0.02893,0.02723,0.02732,0.08861,0.0477,-0.01365,0.00515,-0.004166,0.04752,-0.004177,0.02364,0.008854,0.001751,0.006546,0.06771,0.04646,0.003925,0.04174,0.02339,0.02943,0.0607,0.0284,0.05951
-0.06374,-0.02937,-0.02564,-0.02491,0.02944,0.05837,-0.02036,0.04967,0.03996,0.03559,-0.01875,-0.01279,0.03898,0.02768,0.01691,0.06945,0.008245,0.01001,0.02409,0.001881,0.02718,0.01629,0.04722,0.02688,-0.09577,0.09628,-0.02196,0.005828,0.0546,0.009261,0.01591,0.05053,-0.01904,0.03853,0.1151,-0.0001583,0.044,-0.03487,0.06435,0.06476,0.02554,-0.02796,-0.005946,0.005571,0.009409,0.04021,0.03032,0.0864,0.05098,-0.0004375,0.001142,-0.001379,0.0416,-0.006165,0.01164,0.002327,0.02173,0.02225,0.03707,0.04724,9.155e-005,0.03186,0.03026,0.03138,0.06444,0.03268,0.05511
-0.06752,-0.03132,-0.02599,-0.02346,0.02618,0.06456,-0.006078,0.0423,0.03913,0.03847,-0.01888,-0.02551,0.03144,0.03109,0.02295,0.06297,0.006129,0.008667,0.02273,0.01907,0.01911,0.01389,0.0447,0.01445,-0.02507,0.1,-0.02248,0.007371,0.05296,0.0122,0.07371,0.0401,-0.01963,0.04298,0.1153,-0.003926,0.02712,-0.0317,0.06693,0.07556,0.02693,-0.02637,-0.006199,0.006144,0.01462,0.0583,0.02404,0.08489,0.04896,0.0002865,0.0009856,-0.0002213,0.04052,-0.008339,0.01147,0.01063,0.02231,0.03239,-0.001942,0.05073,0.001217,0.03078,0.03124,0.03245,0.06515,0.03187,0.05696
-0.06648,-0.0319,-0.02687,-0.02522,0.01412,0.06296,0.01357,0.04565,0.04134,0.02903,-0.01947,-0.02828,0.03032,0.04095,0.02522,0.05437,0.00743,0.01112,0.02873,0.0307,0.01441,0.01673,0.05219,0.01876,0.01049,0.09969,-0.02426,-0.003685,0.04979,0.0143,0.08134,0.03286,-0.02104,0.04471,0.1038,-0.003422,0.01943,-0.03063,0.06612,0.07279,0.02673,-0.02649,-0.00565,0.005962,0.01667,0.06347,0.02804,0.07915,0.05093,0.01309,0.006844,-0.0002279,0.0428,-0.001089,0.01089,0.01161,0.02553,0.03897,-0.0103,0.05071,0.0007153,0.03698,0.03132,0.03198,0.06587,0.03509,0.05511
-0.06804,-0.03035,-0.02425,-0.02516,0.01313,0.05856,0.0365,0.05141,0.05677,0.02296,-0.0193,-0.0271,0.03113,0.04607,0.02931,0.0465,0.008302,0.01725,0.02323,0.06169,0.007055,0.02145,0.04833,0.02248,0.02946,0.09466,-0.02387,0.003655,0.04157,0.03318,0.08242,0.01269,-0.02253,0.04329,0.08751,0.001224,0.01554,-0.0303,0.06225,0.07804,0.02684,-0.02876,-0.003589,0.00936,0.01571,0.07087,0.02246,0.07335,0.05257,0.01918,0.006411,-0.001481,0.04499,-0.000458,0.0147,0.0116,0.02236,0.03752,-0.001214,0.04876,0.0008911,0.03615,0.03186,0.03302,0.06597,0.03746,0.05545
-0.06115,-0.03222,-0.01626,-0.02411,0.006436,0.0628,0.04449,0.06172,0.05819,0.02083,-0.0164,-0.02928,0.02387,0.04403,0.03558,0.03854,0.007055,0.0178,0.02156,0.07353,0.003519,0.02322,0.03653,0.02392,0.0759,0.09344,-0.03049,0.007538,0.02652,0.04022,0.08252,0.01147,-0.02528,0.04146,0.06583,0.0006145,0.005912,-0.02844,0.04628,0.07975,0.02615,-0.03119,0.003114,0.01051,0.01374,0.07696,0.01249,0.06427,0.05206,0.01433,0.004502,-0.00264,0.04448,-0.004424,0.01675,0.01558,0.02157,0.04599,0.01875,0.04861,-0.0002029,0.03903,0.03334,0.03566,0.06812,0.03796,0.05531
-0.05748,-0.03183,-0.01125,-0.02259,0.004068,0.05703,0.06317,0.06219,0.06344,0.01539,-0.018,-0.02973,0.01842,0.05308,0.04066,0.02961,0.007896,0.01958,0.02449,0.07591,0.004275,0.02681,0.03431,0.02452,0.09481,0.09184,-0.03221,0.0172,0.02059,0.0504,0.0913,0.03404,-0.02452,0.03858,0.05002,0.001982,0.002782,-0.02934,0.04303,0.08293,0.02906,-0.03037,0.01261,0.01939,0.02295,0.07428,0.008585,0.05493,0.05368,0.01784,0.005937,-0.01098,0.04572,-0.005664,0.02321,0.02476,0.01749,0.05864,0.03388,0.04742,0.001759,0.03653,0.03416,0.03545,0.06754,0.04067,0.05552
-0.05351,-0.03007,-0.01062,-0.0223,0.004877,0.04637,0.09143,0.0878,0.06329,0.01713,-0.01811,-0.02771,0.009553,0.05689,0.04031,0.02699,0.008885,0.02286,0.02625,0.08497,0.006311,0.03356,0.04133,0.03661,0.09211,0.07903,-0.03684,0.02674,0.01304,0.05309,0.09487,0.04003,-0.0261,0.04496,0.01943,0.01106,0.02544,-0.03058,0.04401,0.08447,0.03633,-0.03474,0.02449,0.02032,0.03176,0.05668,0.01169,0.04657,0.05486,0.02503,0.009324,-0.01228,0.05091,-0.01211,0.03467,0.0235,0.01429,0.06829,0.0419,0.04264,0.00945,0.03649,0.03831,0.0376,0.0695,0.04163,0.05647
-0.04943,-0.0302,-0.00877,-0.02287,0.006295,0.04968,0.1038,0.0891,0.06385,0.03532,-0.01778,-0.02488,0.001995,0.05489,0.0399,0.02616,0.01076,0.02272,0.02171,0.1046,0.007231,0.0382,0.03892,0.04411,0.08016,0.06892,-0.04228,0.03784,0.02361,0.05363,0.08932,0.03986,-0.02586,0.04045,0.01362,0.02221,0.0383,-0.03203,0.04251,0.08819,0.03564,-0.0377,0.03232,0.02873,0.03615,0.03695,0.004067,0.03713,0.05373,0.02371,0.008466,-0.0122,0.05092,-0.01692,0.04557,0.02331,0.01558,0.08064,0.06279,0.03951,0.01129,0.03318,0.0452,0.04557,0.06859,0.04354,0.04497
