SceneID,X,Y,code,Pix
1_9_1,45.82456929,39.43467127,L1,11.7541
1_9_1,57.81672143,26.35611496,L1,11.7541
1_9_1,59.88614088,28.89509763,T1,11.7541
1_9_1,54.15013554,34.66901471,T1,11.7541
1_9_1,57.06412327,37.78909988,T1,11.7541
1_9_1,63.81155087,31.15500999,T1,11.7541
1_9_1,45.98901832,30.90602527,car,11.7541
1_9_1,47.8391321,32.06080267,car,11.7541
1_9_1,54.16982689,27.41102405,car,11.7541
1_9_1,50.37955603,26.11215331,car,11.7541
,,,,
,,,,
,,,,
,,,,
