SceneID,X,Y,code,Pix
1_2_1,17.87027743,50.88422223,L1,14.2736
1_2_1,27.08453334,41.64281254,L1,14.2736
1_2_1,20.05074239,51.46077252,T1,14.2736
1_2_1,28.63360624,43.75013346,T1,14.2736
1_2_1,33.64898212,45.35727111,T1,14.2736
1_2_1,23.37364696,52.81220472,T1,14.2736
1_2_1,17.21670581,43.30589237,car,14.2736
1_2_1,19.53568165,45.00337998,car,14.2736
1_2_1,25.14502202,40.2795192,car,14.2736
1_2_1,21.6740272,38.64186565,car,14.2736
,,,,
,,,,
,,,,
,,,,
