SceneID,X,Y,code,Pix
1_7_1,44.90935085,39.21863866,L1,11.7541
1_7_1,58.36641836,25.89236951,L1,11.7541
1_7_1,53.98464442,32.92113148,T1,11.7541
1_7_1,60.94639872,25.94040274,T1,11.7541
1_7_1,65.21467417,27.61725839,T1,11.7541
1_7_1,59.20558899,35.03747619,T1,11.7541
1_7_1,45.65643774,29.26136441,car,11.7541
1_7_1,46.67170225,31.22596952,car,11.7541
1_7_1,53.00209336,27.11500649,car,11.7541
1_7_1,49.35286791,25.83263378,car,11.7541
,,,,
,,,,
,,,,
,,,,
